"scenario","scenario_label","relative_day","prob_hosp","delay_hosp","prob_unsafe_funeral_comm","prob_unsafe_funeral_hosp","prob_unsafe_funeral_etu","prop_etu","ipc_helper","q_value"
"logistic","logistic",115,0.520349928643467,3.0730316513805,0.4146063302761,0.0239825035678267,0,0.5853936697239,0.5853936697239,0.650437410804333
"logistic","logistic",116,0.528979713370667,3.02448911229,0.404897822458,0.0235510143314667,0,0.595102177542,0.595102177542,0.661224641713333
"logistic","logistic",117,0.536488999101067,2.9822493800565,0.3964498760113,0.0231755500449467,0,0.6035501239887,0.6035501239887,0.670611248876333
"logistic","logistic",118,0.543019490940933,2.94551536345725,0.38910307269145,0.0228490254529533,0,0.61089692730855,0.61089692730855,0.678774363676167
"logistic","logistic",119,0.548697210282133,2.913578192163,0.3827156384326,0.0225651394858933,0,0.6172843615674,0.6172843615674,0.685871512852667
"logistic","logistic",120,0.553633431300533,2.8858119489345,0.3771623897869,0.0223183284349733,0,0.6228376102131,0.6228376102131,0.692041789125667
"logistic","logistic",121,0.557925839947867,2.86166715029325,0.37233343005865,0.0221037080026067,0,0.62766656994135,0.62766656994135,0.697407299934833
"logistic","logistic",122,0.561659799146533,2.84066362980075,0.36813272596015,0.0219170100426733,0,0.63186727403985,0.63186727403985,0.702074748933167
"logistic","logistic",123,0.564909640085867,2.822383274517,0.3644766549034,0.0217545179957067,0,0.6355233450966,0.6355233450966,0.706137050107333
"logistic","logistic",124,0.567739916821333,2.80646296788,0.361292593576,0.0216130041589333,0,0.638707406424,0.638707406424,0.709674896026667
"logistic","logistic",125,0.570206586573333,2.792587950525,0.358517590105,0.0214896706713333,0,0.641482409895,0.641482409895,0.712758233216667
"logistic","logistic",126,0.572358091078667,2.7804857376825,0.3560971475365,0.0213820954460667,0,0.6439028524635,0.6439028524635,0.715447613848333
"logistic","logistic",127,0.574236330204,2.7699206426025,0.3539841285205,0.0212881834898,0,0.6460158714795,0.6460158714795,0.717795412755
"logistic","logistic",128,0.57587752706,2.7606889102875,0.3521377820575,0.021206123647,0,0.6478622179425,0.6478622179425,0.719846908825
"logistic","logistic",129,0.577312989542667,2.7526144338225,0.3505228867645,0.0211343505228667,0,0.6494771132355,0.6494771132355,0.721641236928333
"logistic","logistic",130,0.578569776708,2.7455450060175,0.3491090012035,0.0210715111646,0,0.6508909987965,0.6508909987965,0.723212220885
"logistic","logistic",131,0.579671278256,2.73934905981,0.347869811962,0.0210164360872,0,0.652130188038,0.652130188038,0.72458909782
"logistic","logistic",132,0.580637717316,2.7339128400975,0.3467825680195,0.0209681141342,0,0.6532174319805,0.6532174319805,0.725797146645
"logistic","logistic",133,0.581486585345333,2.7291379574325,0.3458275914865,0.0209256707327333,0,0.6541724085135,0.6541724085135,0.726858231681667
"logistic","logistic",134,0.582233018282667,2.72493927216,0.344987854432,0.0208883490858667,0,0.655012145568,0.655012145568,0.727791272853333
"logistic","logistic",135,0.58289012006,2.7212430746625,0.3442486149325,0.020855493997,0,0.6557513850675,0.6557513850675,0.728612650075
"logistic","logistic",136,0.583469241836,2.7179855146725,0.3435971029345,0.0208265379082,0,0.6564028970655,0.6564028970655,0.729336552295
"logistic","logistic",137,0.583980223254667,2.7151112441925,0.3430222488385,0.0208009888372667,0,0.6569777511615,0.6569777511615,0.729975279068333
"logistic","logistic",138,0.584431598997333,2.71257225564,0.342514451128,0.0207784200501333,0,0.657485548872,0.657485548872,0.730539498746667
"logistic","logistic",139,0.584830777802667,2.71032687486,0.342065374972,0.0207584611098667,0,0.657934625028,0.657934625028,0.731038472253333
"logistic","logistic",140,0.585184195934667,2.7083388978675,0.3416677795735,0.0207407902032667,0,0.6583322204265,0.6583322204265,0.731480244918333
