parameter,param_id,grid_id,tau,relative_day,mean,median,sd,q5,q95
p_hosp,2,75,0.7474747474747475,266.8484848484849,0.7587301075633334,0.756835565,0.03640036004139104,0.7023000175,0.8201867495
p_ETU,3,75,0.7474747474747475,266.8484848484849,0.6590118622766666,0.664225065,0.07556372674965386,0.52966473,0.7751280835000001
latent_IPC,4,75,0.7474747474747475,266.8484848484849,0.6345295621083333,0.6263821249999999,0.11523355067696649,0.455754189,0.833921991
p_unsafe_funeral_comm,5,75,0.7474747474747475,266.8484848484849,0.277892857047,0.27190731999999995,0.06617757413351866,0.1804338355,0.3935614465
p_unsafe_funeral_hosp,6,75,0.7474747474747475,266.8484848484849,0.008804496952484833,0.0088489628,0.0035456106330680197,0.00279511769,0.014603950350000002
delay_hosp,1,76,0.7575757575757577,270.4545454545455,3.1705042734333335,3.1823132000000003,0.25830044687185505,2.72802757,3.5641357900000004
p_hosp,2,76,0.7575757575757577,270.4545454545455,0.7685814203783333,0.766683675,0.03733811720694882,0.7101787734999999,0.8320788555
p_ETU,3,76,0.7575757575757577,270.4545454545455,0.67562958624,0.6816710699999999,0.07522495601367589,0.5460121205,0.7903229145
latent_IPC,4,76,0.7575757575757577,270.4545454545455,0.6515757701916667,0.64456273,0.1131269695816771,0.475337831,0.8466254070000001
p_unsafe_funeral_comm,5,76,0.7575757575757577,270.4545454545455,0.2609649304671667,0.255491505,0.06523240858837924,0.1649962755,0.37587754400000006
p_unsafe_funeral_hosp,6,76,0.7575757575757577,270.4545454545455,0.008386488058361667,0.008419525800000001,0.003457602461823023,0.00258397313,0.0140649012
delay_hosp,1,77,0.7676767676767677,274.06060606060606,3.1264037225833334,3.1407938499999997,0.26020136084098777,2.6748530949999996,3.5212271299999998
p_hosp,2,77,0.7676767676767677,274.06060606060606,0.77803576716,0.77639086,0.038255544626423256,0.7177723875,0.8426914655
p_ETU,3,77,0.7676767676767677,274.06060606060606,0.6913170238733334,0.69713292,0.07481516377422935,0.559936107,0.8031186090000001
latent_IPC,4,77,0.7676767676767677,274.06060606060606,0.6676705486866666,0.662584265,0.11073518626805486,0.49338128849999996,0.8568967450000001
p_unsafe_funeral_comm,5,77,0.7676767676767677,274.06060606060606,0.24492018756316666,0.23973013999999998,0.06421025340251697,0.15033895600000002,0.3590202925
p_unsafe_funeral_hosp,6,77,0.7676767676767677,274.06060606060606,0.0079890997923255,0.00800281915,0.0033691889870282868,0.0023630169950000003,0.013542186950000002
delay_hosp,1,78,0.7777777777777778,277.6666666666667,3.0833462710333333,3.0986256,0.26226856663206616,2.6333960100000002,3.4778550200000002
p_hosp,2,78,0.7777777777777778,277.6666666666667,0.7870895118233333,0.78574137,0.03914912228913498,0.7249227745,0.8530693625
p_ETU,3,78,0.7777777777777778,277.6666666666667,0.7060826450666666,0.71286927,0.07436580838132287,0.5728717295,0.81637242
latent_IPC,4,78,0.7777777777777778,277.6666666666667,0.682836990055,0.67908371,0.10815280012499431,0.5114484385,0.8662009925
p_unsafe_funeral_comm,5,78,0.7777777777777778,277.6666666666667,0.22975754418833333,0.224406195,0.06311360403574648,0.1367779795,0.3429511705
p_unsafe_funeral_hosp,6,78,0.7777777777777778,277.6666666666667,0.007611759700859,0.0076021375,0.003280970147054317,0.00220735689,0.013095152799999999
delay_hosp,1,79,0.787878787878788,281.2727272727273,3.0413828187666665,3.0589970500000003,0.2645216756183637,2.589007675,3.438836535
p_hosp,2,79,0.787878787878788,281.2727272727273,0.7957426530883334,0.7944427199999999,0.040018401635836996,0.731266972,0.86273316
p_ETU,3,79,0.787878787878788,281.2727272727273,0.7199440977666667,0.72724832,0.07390704901983593,0.5863546470000001,0.8286662605
latent_IPC,4,79,0.787878787878788,281.2727272727273,0.697100465705,0.695123415,0.1054680414143198,0.5275623215,0.8772026365
p_unsafe_funeral_comm,5,79,0.787878787878788,281.2727272727273,0.21546637619233333,0.20945630999999998,0.06195232836351013,0.124520663,0.32623886800000007
p_unsafe_funeral_hosp,6,79,0.787878787878788,281.2727272727273,0.007253823262243333,0.00722856805,0.0031935300668776683,0.0020711612399999997,0.0126103901
delay_hosp,1,80,0.797979797979798,284.8787878787879,3.00055509805,3.0206386,0.26698070730949786,2.54427439,3.400055805
p_hosp,2,80,0.797979797979798,284.8787878787879,0.8039983350216666,0.8029757,0.04086521607901575,0.7378757414999999,0.8722536750000001
p_ETU,3,80,0.797979797979798,284.8787878787879,0.7329268112133334,0.7403618949999999,0.07346207613881817,0.5988309605,0.8410392220000001
latent_IPC,4,80,0.797979797979798,284.8787878787879,0.710489879285,0.7101315,0.1027534313407478,0.5435271905,0.8838852465
p_unsafe_funeral_comm,5,80,0.797979797979798,284.8787878787879,0.2020282626985,0.196039785,0.06074194973968072,0.1128384575,0.3115766515
p_unsafe_funeral_hosp,6,80,0.797979797979798,284.8787878787879,0.006914589754735667,0.00686490845,0.0031074543361603365,0.00193435218,0.012179293300000003
delay_hosp,1,81,0.8080808080808082,288.4848484848485,2.9608961506333333,2.9809411,0.2696550281805682,2.5027841900000003,3.366248305
p_hosp,2,81,0.8080808080808082,288.4848484848485,0.8118623672783334,0.811406605,0.04169296876113335,0.743508644,0.88127703
p_ETU,3,81,0.8080808080808082,288.4848484848485,0.7450626850533333,0.752570175,0.07304852161696808,0.6108398315,0.8531985925000001
latent_IPC,4,81,0.8080808080808082,288.4848484848485,0.7230387264566667,0.72339143,0.10006636655243238,0.5592563495,0.892225617
p_unsafe_funeral_comm,5,81,0.8080808080808082,288.4848484848485,0.18941860441848332,0.183425415,0.05950193182134404,0.1029621245,0.29693751200000007
p_unsafe_funeral_hosp,6,81,0.8080808080808082,288.4848484848485,0.006593320196672833,0.00650978685,0.003023338962594703,0.0018109910999999997,0.011779878650000002
delay_hosp,1,82,0.8181818181818182,292.0909090909091,2.9224303070166666,2.9431843,0.27253724012501473,2.45332143,3.33501732
p_hosp,2,82,0.8181818181818182,292.0909090909091,0.81934276969,0.819335555,0.04250600672076719,0.7490224480000001,0.8902231585000001
p_ETU,3,82,0.8181818181818182,292.0909090909091,0.7563883066816667,0.76425348,0.072682266558213,0.622047274,0.8637678784999999
latent_IPC,4,82,0.8181818181818182,292.0909090909091,0.7347841250916667,0.73649279,0.0974557547305018,0.5745943214999999,0.8984978815
p_unsafe_funeral_comm,5,82,0.8181818181818182,292.0909090909091,0.1776080805682,0.17157539,0.05825409921665124,0.0935583705,0.28264598800000007
p_unsafe_funeral_hosp,6,82,0.8181818181818182,292.0909090909091,0.006289253997117333,0.00616678615,0.0029417830625944447,0.00172686848,0.011360093750000001
delay_hosp,1,83,0.8282828282828284,295.69696969696975,2.88517303955,2.90673455,0.27560571833509334,2.411943665,3.3018066950000002
p_hosp,2,83,0.8282828282828284,295.69696969696975,0.82644935062,0.827120835,0.04330909348424176,0.754409653,0.8977205530000001
p_ETU,3,83,0.8282828282828284,295.69696969696975,0.7669431011266666,0.774504925,0.07237835823937216,0.6332624065,0.8730797655
latent_IPC,4,83,0.8282828282828284,295.69696969696975,0.745764991065,0.74741143,0.09496529570996051,0.5892721975,0.9023989645
p_unsafe_funeral_comm,5,83,0.8282828282828284,295.69696969696975,0.16656392620253332,0.16045131,0.05702125122398716,0.08481356635000001,0.269172874
p_unsafe_funeral_hosp,6,83,0.8282828282828284,295.69696969696975,0.006001622426760167,0.00584050815,0.002863373801788242,0.001593873495,0.0110026263
delay_hosp,1,84,0.8383838383838385,299.3030303030303,2.84913114565,2.87014645,0.2788330211912192,2.366112195,3.271517555
p_hosp,2,84,0.8383838383838385,299.3030303030303,0.8331933241783334,0.83420346,0.04410698276672549,0.758843883,0.9048784040000001
p_ETU,3,84,0.8383838383838385,299.3030303030303,0.77676788691,0.78396928,0.072149904158727,0.6446257695,0.8828977665
latent_IPC,4,84,0.8383838383838385,299.3030303030303,0.7560207166,0.757929395,0.09263340068079101,0.6021873645000001,0.9075235795000001
p_unsafe_funeral_comm,5,84,0.8383838383838385,299.3030303030303,0.15625103027188333,0.15000222,0.05582598342113907,0.0763762868,0.25735694000000003
p_unsafe_funeral_hosp,6,84,0.8383838383838385,299.3030303030303,0.0057296587246975,0.0055439615,0.00278866894967112,0.001505276,0.0106773813
delay_hosp,1,85,0.8484848484848485,302.90909090909093,2.8143034115,2.8349587,0.2821940669295171,2.32421183,3.2429575249999996
p_hosp,2,85,0.8484848484848485,302.90909090909093,0.8395869708516667,0.841107355,0.0449040982708725,0.7634989945,0.9121169135
p_ETU,3,85,0.8484848484848485,302.90909090909093,0.7859038900383334,0.7928686,0.07200701992479351,0.653353806,0.892545284
latent_IPC,4,85,0.8484848484848485,302.90909090909093,0.7655904695466667,0.7684142700000001,0.09049236435278588,0.6136425365,0.9130367025
p_unsafe_funeral_comm,5,85,0.8484848484848485,302.90909090909093,0.14663285835223333,0.13998072,0.054689711349907834,0.0694221349,0.246360124
p_unsafe_funeral_hosp,6,85,0.8484848484848485,302.90909090909093,0.005472605381711334,0.0052673788,0.0027181795914373434,0.00141872184,0.010316551950000002
delay_hosp,1,86,0.8585858585858587,306.51515151515156,2.7806816345333334,2.8010125,0.2856701070615419,2.2869733350000003,3.2142332700000003
p_hosp,2,86,0.8585858585858587,306.51515151515156,0.845643339465,0.8472216749999999,0.04570430876084284,0.7678978744999999,0.918703424
p_ETU,3,86,0.8585858585858587,306.51515151515156,0.794392071875,0.80106871,0.07195643964605816,0.6628607695000001,0.9003290949999999
latent_IPC,4,86,0.8585858585858587,306.51515151515156,0.7745128229083333,0.77724434,0.08856769738593155,0.6248926825000001,0.9184773425
p_unsafe_funeral_comm,5,86,0.8585858585858587,306.51515151515156,0.13767221587218334,0.13093734499999998,0.0536318824955785,0.0631337156,0.2355750775
p_unsafe_funeral_hosp,6,86,0.8585858585858587,306.51515151515156,0.005229719322661666,0.00499911175,0.0026523546523730367,0.00134293815,0.010011008450000001
delay_hosp,1,87,0.8686868686868687,310.1212121212121,2.74825176425,2.7689181,0.2892486771365024,2.244928915,3.1862203850000004
p_hosp,2,87,0.8686868686868687,310.1212121212121,0.8513759916233333,0.852938855,0.046510791778816556,0.772364402,0.924894804
p_ETU,3,87,0.8686868686868687,310.1212121212121,0.8022726439016666,0.8093851649999999,0.07200160970987837,0.6701222175,0.907549906
latent_IPC,4,87,0.8686868686868687,310.1212121212121,0.7828255183866667,0.78596451,0.0868777985197227,0.6353601835,0.9224306625
p_unsafe_funeral_comm,5,87,0.8686868686868687,310.1212121212121,0.12933186487366666,0.122361085,0.052669360704265124,0.0569166735,0.22664023300000002
p_unsafe_funeral_hosp,6,87,0.8686868686868687,310.1212121212121,0.005000275489908667,0.004745270100000001,0.002591568811567863,0.001251947075,0.009724203555
delay_hosp,1,88,0.8787878787878789,313.72727272727275,2.71699495245,2.73807005,0.2929216150819604,2.211079305,3.1613772100000004
p_hosp,2,88,0.8787878787878789,313.72727272727275,0.8567987840366666,0.8588002450000001,0.04732596929368782,0.7760497955,0.9311017605
p_ETU,3,88,0.8787878787878789,313.72727272727275,0.80958470481,0.81629979,0.0721430313095033,0.6766562675000001,0.915457002
latent_IPC,4,88,0.8787878787878789,313.72727272727275,0.7905652862733333,0.793184355,0.08543402820159195,0.644231724,0.927920149
p_unsafe_funeral_comm,5,88,0.8787878787878789,313.72727272727275,0.12157501568241667,0.11450762,0.05181597663533001,0.05136337335,0.21754339300000006
p_unsafe_funeral_hosp,6,88,0.8787878787878789,313.72727272727275,0.004783569369894833,0.0044982374,0.002536115024081088,0.0011484447449999998,0.009437155239999998
