"scenario","particle_id","rep","arm","n_hcw_deaths","hcw_days_lost","counterfactual_hcw","prevented_hcw","baseline_days_lost","obv_efficacy","obv_coverage"
"WestAfrica",6,3,"cov30_obv80",645,105372.279627503,832,187,133989.23688821,0.8,0.3
"WestAfrica",6,4,"cov30_obv80",628,106914.394010722,800,172,134794.770453876,0.8,0.3
"WestAfrica",6,5,"cov30_obv80",141,62846.8750684513,183,42,80737.3093270992,0.8,0.3
"WestAfrica",6,6,"cov30_obv80",104,43135.3338932311,130,26,54347.7174898364,0.8,0.3
"WestAfrica",6,7,"cov30_obv80",453,288603.418334467,611,158,381834.115703,0.8,0.3
"WestAfrica",6,8,"cov30_obv80",406,279479.351656671,517,111,361736.896518201,0.8,0.3
"WestAfrica",6,9,"cov30_obv80",313,113747.841081989,413,100,150577.111113247,0.8,0.3
"WestAfrica",6,10,"cov30_obv80",583,98394.5514191722,754,171,125198.192242702,0.8,0.3
"WestAfrica",7,1,"cov30_obv80",15,3591.59876437743,18,3,4501.73038138816,0.8,0.3
"WestAfrica",7,2,"cov30_obv80",276,102347.192131256,361,85,131302.987358526,0.8,0.3
"WestAfrica",7,3,"cov30_obv80",264,129580.850274671,341,77,167339.683695858,0.8,0.3
"WestAfrica",7,4,"cov30_obv80",126,37298.0895690816,164,38,48766.0579903114,0.8,0.3
"WestAfrica",7,5,"cov30_obv80",76,22432.4483922248,92,16,26768.3653344796,0.8,0.3
"WestAfrica",7,6,"cov30_obv80",692,156144.121554463,880,188,198871.280840833,0.8,0.3
"WestAfrica",7,7,"cov30_obv80",35,13633.9316637711,49,14,18182.5883072322,0.8,0.3
"WestAfrica",7,8,"cov30_obv80",217,105732.06387259,285,68,139846.13232709,0.8,0.3
"WestAfrica",7,9,"cov30_obv80",89,30551.7956777411,115,26,39088.4830727609,0.8,0.3
"WestAfrica",7,10,"cov30_obv80",254,106589.001937764,345,91,141701.673703935,0.8,0.3
"WestAfrica",8,1,"cov30_obv80",92,33392.7399441239,114,22,41183.0782150392,0.8,0.3
"WestAfrica",9,1,"cov30_obv80",595,287087.994130826,768,173,375587.472660539,0.8,0.3
"WestAfrica",9,2,"cov30_obv80",597,497983.217049843,776,179,640301.260121573,0.8,0.3
"WestAfrica",9,3,"cov30_obv80",497,314045.509839833,661,164,410892.536297292,0.8,0.3
"WestAfrica",9,4,"cov30_obv80",0,20.7534873169808,0,0,70.0212723236346,0.8,0.3
"WestAfrica",9,5,"cov30_obv80",436,290596.849686482,563,127,379321.022025291,0.8,0.3
"WestAfrica",9,6,"cov30_obv80",173,58225.0999375431,224,51,75264.0785720981,0.8,0.3
"WestAfrica",9,7,"cov30_obv80",59,19777.3070473919,75,16,25230.9985163821,0.8,0.3
"WestAfrica",9,8,"cov30_obv80",308,124990.202572434,395,87,160699.535151552,0.8,0.3
"WestAfrica",9,9,"cov30_obv80",17,4513.39358137879,20,3,5333.38919237314,0.8,0.3
"WestAfrica",9,10,"cov30_obv80",211,104401.972875385,274,63,136416.758542094,0.8,0.3
"WestAfrica",10,1,"cov30_obv80",151,49579.7393297404,196,45,63617.2222274646,0.8,0.3
"WestAfrica",10,2,"cov30_obv80",741,320579.533955485,1011,270,425386.004033554,0.8,0.3
"WestAfrica",10,3,"cov30_obv80",235,81243.2243120832,306,71,105825.560068836,0.8,0.3
"WestAfrica",10,4,"cov30_obv80",618,360427.295877481,815,197,478474.378752184,0.8,0.3
"WestAfrica",10,5,"cov30_obv80",771,295048.985368614,1012,241,383589.456283201,0.8,0.3
"WestAfrica",10,6,"cov30_obv80",59,20849.3400732823,83,24,30045.1042982297,0.8,0.3
"WestAfrica",10,7,"cov30_obv80",79,29746.3305389095,118,39,44364.5238341113,0.8,0.3
"WestAfrica",10,8,"cov30_obv80",774,384848.264390096,1008,234,504941.139191462,0.8,0.3
"WestAfrica",10,9,"cov30_obv80",110,37935.1381174141,146,36,51327.4871965654,0.8,0.3
"WestAfrica",10,10,"cov30_obv80",642,228144.18070057,849,207,300517.795624857,0.8,0.3
"WestAfrica",11,1,"cov30_obv80",145,59542.4169522216,177,32,74514.4047058174,0.8,0.3
"WestAfrica",11,2,"cov30_obv80",63,20679.909582153,83,20,27628.0504420834,0.8,0.3
"WestAfrica",11,3,"cov30_obv80",64,18092.0209673483,90,26,25598.097810551,0.8,0.3
"WestAfrica",11,4,"cov30_obv80",684,470544.580990907,918,234,630110.782103278,0.8,0.3
"WestAfrica",11,5,"cov30_obv80",459,288682.074009082,611,152,381063.624892262,0.8,0.3
"WestAfrica",11,6,"cov30_obv80",459,288682.074009082,611,152,381063.624892262,0.8,0.3
"WestAfrica",11,7,"cov30_obv80",18,3509.66478929744,21,3,4177.82662698777,0.8,0.3
"WestAfrica",11,8,"cov30_obv80",167,64408.2940120494,212,45,82615.7627959862,0.8,0.3
"WestAfrica",11,9,"cov30_obv80",206,94226.8490226284,264,58,121051.56980574,0.8,0.3
"WestAfrica",11,10,"cov30_obv80",659,287316.470312625,850,191,374064.81270506,0.8,0.3
"WestAfrica",12,1,"cov30_obv80",313,125990.24402264,402,89,163753.226641179,0.8,0.3
"WestAfrica",12,2,"cov30_obv80",68,27887.9240240516,92,24,36524.6591103416,0.8,0.3
"WestAfrica",12,3,"cov30_obv80",68,27887.9240240516,92,24,36524.6591103416,0.8,0.3
"WestAfrica",12,4,"cov30_obv80",3,611.881575766897,3,0,611.881575766897,0.8,0.3
"WestAfrica",12,5,"cov30_obv80",130,66021.4132584118,174,44,85498.352473369,0.8,0.3
"WestAfrica",12,6,"cov30_obv80",609,339077.39681786,802,193,443969.216938862,0.8,0.3
"WestAfrica",12,7,"cov30_obv80",430,148125.52449228,589,159,199719.3741531,0.8,0.3
"WestAfrica",12,8,"cov30_obv80",359,165629.749015724,467,108,220069.917400727,0.8,0.3
"WestAfrica",12,9,"cov30_obv80",245,97388.5744618066,333,88,128585.028266456,0.8,0.3
"WestAfrica",12,10,"cov30_obv80",624,218246.157338443,811,187,280706.035341187,0.8,0.3
"WestAfrica",13,1,"cov30_obv80",48,15017.8265632247,65,17,19547.8509870941,0.8,0.3
"WestAfrica",13,2,"cov30_obv80",422,218330.24278799,532,110,279160.967244093,0.8,0.3
"WestAfrica",13,3,"cov30_obv80",422,218330.24278799,532,110,279160.967244093,0.8,0.3
"WestAfrica",13,4,"cov30_obv80",130,36498.6741303584,174,44,47806.2007446107,0.8,0.3
"WestAfrica",13,5,"cov30_obv80",536,213486.513078793,698,162,275696.600540133,0.8,0.3
"WestAfrica",13,6,"cov30_obv80",219,84139.0149474941,303,84,113649.139269484,0.8,0.3
"WestAfrica",13,7,"cov30_obv80",64,22141.6775891995,92,28,30504.8466252406,0.8,0.3
"WestAfrica",13,8,"cov30_obv80",2,882.125810857935,6,4,1732.50110265259,0.8,0.3
"WestAfrica",13,9,"cov30_obv80",152,45437.1562867544,198,46,60328.3004148546,0.8,0.3
"WestAfrica",13,10,"cov30_obv80",90,24695.3593825367,135,45,34671.4669438458,0.8,0.3
"WestAfrica",14,1,"cov30_obv80",620,271267.798213937,827,207,355119.095161529,0.8,0.3
"WestAfrica",14,2,"cov30_obv80",291,126657.931535003,398,107,167591.916822801,0.8,0.3
"WestAfrica",14,3,"cov30_obv80",478,234564.005011393,616,138,298427.165269879,0.8,0.3
"WestAfrica",14,4,"cov30_obv80",456,248483.921323046,597,141,323525.08467502,0.8,0.3
"WestAfrica",14,5,"cov30_obv80",380,183407.171228937,521,141,250450.771371562,0.8,0.3
"WestAfrica",14,6,"cov30_obv80",146,71400.8495493319,208,62,97891.5762104725,0.8,0.3
"WestAfrica",14,7,"cov30_obv80",23,6822.05387125014,35,12,9934.57893380828,0.8,0.3
"WestAfrica",14,8,"cov30_obv80",213,67067.4248394435,277,64,84222.6371801385,0.8,0.3
"WestAfrica",14,9,"cov30_obv80",144,73781.1549803602,200,56,101008.421061786,0.8,0.3
"WestAfrica",14,10,"cov30_obv80",690,272870.370833679,921,231,358173.806311181,0.8,0.3
"WestAfrica",15,1,"cov30_obv80",567,96804.2337193841,768,201,125868.586136043,0.8,0.3
"WestAfrica",15,2,"cov30_obv80",633,87897.1606688138,813,180,112171.761463397,0.8,0.3
"WestAfrica",15,3,"cov30_obv80",404,209393.777067576,549,145,284286.475768116,0.8,0.3
"WestAfrica",15,4,"cov30_obv80",215,109538.703606478,282,67,141792.037130253,0.8,0.3
"WestAfrica",15,5,"cov30_obv80",524,332139.813563417,714,190,450445.213400094,0.8,0.3
"WestAfrica",15,6,"cov30_obv80",597,84147.8894575727,798,201,108758.65220566,0.8,0.3
"WestAfrica",15,7,"cov30_obv80",645,149965.987999331,857,212,191886.506442814,0.8,0.3
"WestAfrica",15,8,"cov30_obv80",231,114010.613093763,324,93,151818.109974495,0.8,0.3
"WestAfrica",15,9,"cov30_obv80",418,218473.479701913,557,139,290797.668277916,0.8,0.3
"WestAfrica",15,10,"cov30_obv80",627,120868.500946749,820,193,155985.500724939,0.8,0.3
"WestAfrica",16,1,"cov30_obv80",799,155601.066397501,1046,247,199969.165520966,0.8,0.3
"WestAfrica",17,1,"cov30_obv80",199,81978.6175547169,257,58,105606.52051242,0.8,0.3
"WestAfrica",17,2,"cov30_obv80",517,233135.43063003,688,171,306642.453979023,0.8,0.3
"WestAfrica",17,3,"cov30_obv80",245,112913.937289011,312,67,144395.931349153,0.8,0.3
"WestAfrica",17,4,"cov30_obv80",70,17872.5268635928,83,13,21531.9995183699,0.8,0.3
"WestAfrica",17,5,"cov30_obv80",480,208805.010406704,616,136,274874.419767158,0.8,0.3
"WestAfrica",17,6,"cov30_obv80",480,208805.010406704,616,136,274874.419767158,0.8,0.3
"WestAfrica",17,7,"cov30_obv80",480,208805.010406704,616,136,274874.419767158,0.8,0.3
"WestAfrica",17,8,"cov30_obv80",442,193064.842998924,593,151,256269.199844989,0.8,0.3
"WestAfrica",17,9,"cov30_obv80",47,18016.6732527088,63,16,24534.072723112,0.8,0.3
"WestAfrica",17,10,"cov30_obv80",434,174174.753576022,562,128,220525.299592228,0.8,0.3
"WestAfrica",18,1,"cov30_obv80",139,73218.5507480291,186,47,100137.727778319,0.8,0.3
"WestAfrica",18,2,"cov30_obv80",290,114135.989162037,378,88,147801.702751548,0.8,0.3
"WestAfrica",18,3,"cov30_obv80",210,70023.7339825681,275,65,89752.2743720127,0.8,0.3
"WestAfrica",18,4,"cov30_obv80",178,70019.5227105041,242,64,91834.7404934187,0.8,0.3
"WestAfrica",18,5,"cov30_obv80",47,14975.7673560088,65,18,21174.0294153756,0.8,0.3
"WestAfrica",18,6,"cov30_obv80",394,177742.178904167,521,127,238909.267679717,0.8,0.3
"WestAfrica",18,7,"cov30_obv80",137,62473.1539802065,199,62,86429.4017239769,0.8,0.3
"WestAfrica",18,8,"cov30_obv80",679,353076.757222864,917,238,465613.522408811,0.8,0.3
"WestAfrica",18,9,"cov30_obv80",30,9689.12312417257,40,10,11997.1167947067,0.8,0.3
"WestAfrica",18,10,"cov30_obv80",173,122668.328320745,219,46,155601.839287413,0.8,0.3
"WestAfrica",19,1,"cov30_obv80",745,142430.265985723,982,237,183215.657834797,0.8,0.3
"WestAfrica",19,2,"cov30_obv80",721,207648.254373479,954,233,270716.776579169,0.8,0.3
"WestAfrica",19,3,"cov30_obv80",736,134576.38767885,982,246,175482.18875817,0.8,0.3
"WestAfrica",19,4,"cov30_obv80",775,155680.989646565,1018,243,199767.498995945,0.8,0.3
"WestAfrica",19,5,"cov30_obv80",798,173123.674406341,1038,240,221232.630443406,0.8,0.3
"WestAfrica",19,6,"cov30_obv80",805,125958.57454986,1027,222,159174.804891381,0.8,0.3
"WestAfrica",19,7,"cov30_obv80",509,421055.590702238,675,166,572831.928259477,0.8,0.3
"WestAfrica",19,8,"cov30_obv80",762,146611.636096573,1001,239,190556.851525475,0.8,0.3
"WestAfrica",19,9,"cov30_obv80",699,126256.977318163,946,247,165137.111602613,0.8,0.3
"WestAfrica",19,10,"cov30_obv80",699,126256.977318163,946,247,165137.111602613,0.8,0.3
"WestAfrica",20,1,"cov30_obv80",743,135848.960826418,990,247,174576.596313597,0.8,0.3
"WestAfrica",21,1,"cov30_obv80",617,87955.5571811484,817,200,113958.86396857,0.8,0.3
"WestAfrica",21,2,"cov30_obv80",123,45914.9539760566,168,45,61732.8059884301,0.8,0.3
"WestAfrica",21,3,"cov30_obv80",456,158973.766517367,591,135,200222.365496031,0.8,0.3
"WestAfrica",21,4,"cov30_obv80",607,466686.074400636,797,190,612078.657274024,0.8,0.3
"WestAfrica",21,5,"cov30_obv80",611,109590.614320793,796,185,140014.959131667,0.8,0.3
"WestAfrica",21,6,"cov30_obv80",636,139026.537955773,838,202,176056.33836813,0.8,0.3
"WestAfrica",21,7,"cov30_obv80",519,261674.046918107,708,189,348799.676878439,0.8,0.3
"WestAfrica",21,8,"cov30_obv80",589,82915.2343672174,747,158,102307.612794265,0.8,0.3
"WestAfrica",21,9,"cov30_obv80",555,87039.268006451,725,170,109984.887806223,0.8,0.3
"WestAfrica",21,10,"cov30_obv80",145,73691.5874241558,179,34,92532.9906378584,0.8,0.3
"WestAfrica",22,1,"cov30_obv80",402,187396.405208412,510,108,241780.32226237,0.8,0.3
"WestAfrica",22,2,"cov30_obv80",17,5581.40999812231,24,7,7532.95973439319,0.8,0.3
"WestAfrica",22,3,"cov30_obv80",1005,185892.160475986,1284,279,234130.103965154,0.8,0.3
"WestAfrica",22,4,"cov30_obv80",576,285163.030178484,764,188,374700.61206577,0.8,0.3
"WestAfrica",22,5,"cov30_obv80",772,436748.965974187,1030,258,580173.909982123,0.8,0.3
"WestAfrica",22,6,"cov30_obv80",970,331405.104861853,1331,361,441345.904105933,0.8,0.3
"WestAfrica",22,7,"cov30_obv80",501,269287.313387588,664,163,362880.463286083,0.8,0.3
"WestAfrica",22,8,"cov30_obv80",936,179097.543376096,1231,295,231599.366876672,0.8,0.3
"WestAfrica",22,9,"cov30_obv80",278,108648.394816301,375,97,144079.040200085,0.8,0.3
"WestAfrica",22,10,"cov30_obv80",6,743.485024845735,7,1,797.096535194288,0.8,0.3
"WestAfrica",23,1,"cov30_obv80",410,180951.152133833,553,143,239184.908236407,0.8,0.3
"WestAfrica",24,1,"cov30_obv80",411,169714.336940237,552,141,223934.887761744,0.8,0.3
"WestAfrica",25,1,"cov30_obv80",831,111095.951418776,1096,265,140309.16183606,0.8,0.3
"WestAfrica",25,2,"cov30_obv80",8,3529.74594474238,12,4,4244.8335424027,0.8,0.3
"WestAfrica",25,3,"cov30_obv80",492,274118.958718755,649,157,364503.347618939,0.8,0.3
"WestAfrica",25,4,"cov30_obv80",34,5874.11735031286,42,8,7999.2107671325,0.8,0.3
"WestAfrica",25,5,"cov30_obv80",784,129491.302586175,1059,275,169629.841910528,0.8,0.3
"WestAfrica",25,6,"cov30_obv80",859,113146.595636818,1121,262,143118.299227173,0.8,0.3
"WestAfrica",25,7,"cov30_obv80",489,244692.93631813,662,173,329934.676565946,0.8,0.3
"WestAfrica",25,8,"cov30_obv80",808,139613.149777117,1041,233,178598.720469503,0.8,0.3
"WestAfrica",25,9,"cov30_obv80",836,155932.95438602,1106,270,201245.999505083,0.8,0.3
"WestAfrica",25,10,"cov30_obv80",829,131418.561877005,1086,257,168731.864676874,0.8,0.3
"WestAfrica",26,1,"cov30_obv80",782,166004.406444028,1046,264,214154.616819539,0.8,0.3
"WestAfrica",26,2,"cov30_obv80",5,2180.81382088929,9,4,3692.3324629062,0.8,0.3
"WestAfrica",26,3,"cov30_obv80",64,24186.3005428849,88,24,32212.5443845531,0.8,0.3
"WestAfrica",26,4,"cov30_obv80",470,238926.511067369,622,152,316808.509386775,0.8,0.3
"WestAfrica",26,5,"cov30_obv80",761,130716.68760487,993,232,167961.91322471,0.8,0.3
"WestAfrica",26,6,"cov30_obv80",301,161002.355661166,372,71,199655.334015822,0.8,0.3
"WestAfrica",26,7,"cov30_obv80",347,135798.350017243,448,101,175569.599525537,0.8,0.3
"WestAfrica",26,8,"cov30_obv80",468,180632.867138039,611,143,233748.668855924,0.8,0.3
"WestAfrica",26,9,"cov30_obv80",582,231737.421832347,774,192,300721.089024256,0.8,0.3
"WestAfrica",26,10,"cov30_obv80",84,34968.248168296,101,17,44432.4261366219,0.8,0.3
"WestAfrica",27,1,"cov30_obv80",215,80410.4794859554,270,55,97674.4104022984,0.8,0.3
"WestAfrica",28,1,"cov30_obv80",691,182504.07492569,929,238,238086.742850927,0.8,0.3
"WestAfrica",29,1,"cov30_obv80",934,181500.726456772,1254,320,239253.863721048,0.8,0.3
"WestAfrica",29,2,"cov30_obv80",968,141466.627564881,1260,292,180992.803533906,0.8,0.3
"WestAfrica",29,3,"cov30_obv80",121,40039.7607237833,171,50,52429.0870016852,0.8,0.3
"WestAfrica",29,4,"cov30_obv80",466,258904.704522238,647,181,350146.803878918,0.8,0.3
"WestAfrica",29,5,"cov30_obv80",869,223680.555121562,1131,262,286646.599638149,0.8,0.3
"WestAfrica",29,6,"cov30_obv80",471,304191.437446014,620,149,407269.314621955,0.8,0.3
"WestAfrica",29,7,"cov30_obv80",943,161532.913390684,1228,285,205310.663172856,0.8,0.3
"WestAfrica",29,8,"cov30_obv80",939,157971.923782614,1250,311,202306.23426923,0.8,0.3
"WestAfrica",29,9,"cov30_obv80",855,121039.634885363,1114,259,155084.096644599,0.8,0.3
"WestAfrica",29,10,"cov30_obv80",864,163810.041038663,1148,284,209532.435078537,0.8,0.3
"WestAfrica",30,1,"cov30_obv80",25,7547.88560760043,38,13,10429.1146450026,0.8,0.3
"WestAfrica",30,2,"cov30_obv80",128,37428.4220372634,166,38,48412.6343200751,0.8,0.3
"WestAfrica",30,3,"cov30_obv80",119,40154.5698100994,160,41,55754.2027246382,0.8,0.3
"WestAfrica",30,4,"cov30_obv80",201,88014.6516708967,266,65,117571.210198836,0.8,0.3
"WestAfrica",30,5,"cov30_obv80",291,117998.056874564,395,104,155486.523714397,0.8,0.3
"WestAfrica",30,6,"cov30_obv80",202,70624.1522166927,266,64,97173.1565769374,0.8,0.3
"WestAfrica",30,7,"cov30_obv80",355,129060.646649952,469,114,165315.728904222,0.8,0.3
"WestAfrica",30,8,"cov30_obv80",723,370770.864874051,936,213,481401.63462292,0.8,0.3
"WestAfrica",30,9,"cov30_obv80",685,315737.188966232,910,225,418981.218544522,0.8,0.3
"WestAfrica",30,10,"cov30_obv80",810,341912.750196672,1058,248,445529.805921693,0.8,0.3
"WestAfrica",31,1,"cov30_obv80",676,112713.519292599,897,221,144684.276972515,0.8,0.3
"WestAfrica",31,2,"cov30_obv80",125,39729.1155210421,164,39,52239.179256727,0.8,0.3
"WestAfrica",32,1,"cov30_obv80",346,153174.80984046,454,108,196011.10254262,0.8,0.3
"WestAfrica",33,1,"cov30_obv80",18,4456.99934815459,26,8,5389.58059078338,0.8,0.3
"WestAfrica",33,2,"cov30_obv80",527,253881.913285582,706,179,341949.792592322,0.8,0.3
"WestAfrica",33,3,"cov30_obv80",458,234285.192681303,612,154,308958.782700943,0.8,0.3
"WestAfrica",33,4,"cov30_obv80",231,80417.8156579539,284,53,101241.987304738,0.8,0.3
"WestAfrica",33,5,"cov30_obv80",529,230280.66037666,684,155,293471.691315697,0.8,0.3
"WestAfrica",33,6,"cov30_obv80",645,179698.20164444,841,196,225906.342293235,0.8,0.3
"WestAfrica",33,7,"cov30_obv80",267,87572.4105741034,345,78,111740.467168478,0.8,0.3
"WestAfrica",33,8,"cov30_obv80",320,122916.939006461,407,87,160812.115743622,0.8,0.3
"WestAfrica",33,9,"cov30_obv80",309,146414.049675792,421,112,196003.402470067,0.8,0.3
"WestAfrica",33,10,"cov30_obv80",64,19073.9904904609,90,26,26430.0881799559,0.8,0.3
"WestAfrica",34,1,"cov30_obv80",888,406100.844709868,1134,246,516381.680591919,0.8,0.3
"WestAfrica",34,2,"cov30_obv80",228,118163.021347388,297,69,150888.364970599,0.8,0.3
"WestAfrica",34,3,"cov30_obv80",231,115513.77409358,313,82,155647.008526373,0.8,0.3
"WestAfrica",34,4,"cov30_obv80",78,23570.5323840573,108,30,30514.1578989793,0.8,0.3
"WestAfrica",34,5,"cov30_obv80",317,137209.380829372,409,92,175367.457187796,0.8,0.3
"WestAfrica",34,6,"cov30_obv80",396,140042.911014791,504,108,177391.259203424,0.8,0.3
"WestAfrica",34,7,"cov30_obv80",120,38943.8813151782,164,44,54717.5930204776,0.8,0.3
"WestAfrica",34,8,"cov30_obv80",401,238251.184124078,529,128,313827.515430777,0.8,0.3
"WestAfrica",34,9,"cov30_obv80",688,264167.385433172,891,203,340855.783089969,0.8,0.3
"WestAfrica",34,10,"cov30_obv80",498,173285.006429945,617,119,219726.164236841,0.8,0.3
"WestAfrica",35,1,"cov30_obv80",596,123216.244256001,787,191,158452.331732801,0.8,0.3
"WestAfrica",35,2,"cov30_obv80",306,128925.764202308,405,99,164553.524814221,0.8,0.3
"WestAfrica",35,3,"cov30_obv80",504,209184.847039199,675,171,280292.454273436,0.8,0.3
"WestAfrica",35,4,"cov30_obv80",627,198335.745484139,774,147,252967.371445471,0.8,0.3
"WestAfrica",35,5,"cov30_obv80",468,183326.896780667,619,151,243448.928599499,0.8,0.3
"WestAfrica",35,6,"cov30_obv80",264,99731.4985045396,350,86,135492.643811701,0.8,0.3
"WestAfrica",35,7,"cov30_obv80",651,103846.974041131,863,212,134401.057744726,0.8,0.3
"WestAfrica",35,8,"cov30_obv80",610,150603.698495496,812,202,195749.36544926,0.8,0.3
"WestAfrica",35,9,"cov30_obv80",111,48051.8032978169,146,35,64797.6111800224,0.8,0.3
"WestAfrica",35,10,"cov30_obv80",411,159539.906184434,513,102,200846.804309053,0.8,0.3
"WestAfrica",36,1,"cov30_obv80",58,18988.1780847518,76,18,23482.9089349382,0.8,0.3
"WestAfrica",37,1,"cov30_obv80",367,178760.379158456,509,142,240647.233261648,0.8,0.3
"WestAfrica",37,2,"cov30_obv80",354,226534.670423831,438,84,287933.165663544,0.8,0.3
"WestAfrica",37,3,"cov30_obv80",426,147585.961208475,570,144,192875.922090078,0.8,0.3
"WestAfrica",37,4,"cov30_obv80",331,135191.829907345,417,86,174137.787758306,0.8,0.3
"WestAfrica",37,5,"cov30_obv80",717,165029.609118467,922,205,214726.566741885,0.8,0.3
"WestAfrica",37,6,"cov30_obv80",535,222610.738366954,700,165,292977.74499775,0.8,0.3
"WestAfrica",37,7,"cov30_obv80",10,3404.77595978794,14,4,4520.46291288311,0.8,0.3
"WestAfrica",37,8,"cov30_obv80",82,30011.1081206242,109,27,40249.76032885,0.8,0.3
"WestAfrica",37,9,"cov30_obv80",585,111500.941956424,792,207,146690.280488976,0.8,0.3
"WestAfrica",37,10,"cov30_obv80",615,102308.937224962,803,188,133320.914701109,0.8,0.3
"WestAfrica",38,1,"cov30_obv80",872,194611.526657837,1160,288,254540.800988111,0.8,0.3
"WestAfrica",38,2,"cov30_obv80",902,569893.507605763,1154,252,742750.417791578,0.8,0.3
"WestAfrica",38,3,"cov30_obv80",897,147759.266076023,1220,323,190294.704323301,0.8,0.3
"WestAfrica",38,4,"cov30_obv80",988,165014.392109563,1283,295,212408.762567437,0.8,0.3
"WestAfrica",38,5,"cov30_obv80",8,2061.74123618859,10,2,2485.79750753181,0.8,0.3
"WestAfrica",38,6,"cov30_obv80",906,118099.484151403,1203,297,151399.761801439,0.8,0.3
"WestAfrica",38,7,"cov30_obv80",886,180008.6681141,1158,272,231347.086020948,0.8,0.3
"WestAfrica",38,8,"cov30_obv80",901,121963.780325788,1194,293,155843.13360691,0.8,0.3
"WestAfrica",38,9,"cov30_obv80",937,145622.948602706,1254,317,187986.123598578,0.8,0.3
"WestAfrica",38,10,"cov30_obv80",917,132975.337532345,1201,284,168733.217300332,0.8,0.3
"WestAfrica",39,1,"cov30_obv80",81,25356.5074231257,99,18,32206.5598554249,0.8,0.3
"WestAfrica",40,1,"cov30_obv80",4,1404.49748790566,5,1,1662.94290759487,0.8,0.3
"WestAfrica",41,1,"cov30_obv80",883,163604.765783355,1124,241,204707.730410882,0.8,0.3
"WestAfrica",41,2,"cov30_obv80",294,135360.07493458,379,85,180517.036863591,0.8,0.3
"WestAfrica",41,3,"cov30_obv80",279,103227.374409233,370,91,131145.23502238,0.8,0.3
"WestAfrica",41,4,"cov30_obv80",150,67202.9073498056,196,46,84911.8400672834,0.8,0.3
"WestAfrica",41,5,"cov30_obv80",153,59027.4218620314,193,40,76089.8345613889,0.8,0.3
"WestAfrica",41,6,"cov30_obv80",4,726.655466812068,6,2,1169.2974157447,0.8,0.3
"WestAfrica",41,7,"cov30_obv80",756,107513.792925131,982,226,137034.540300863,0.8,0.3
"WestAfrica",41,8,"cov30_obv80",823,120000.053697116,1052,229,152500.320187771,0.8,0.3
"WestAfrica",41,9,"cov30_obv80",405,225616.891588968,546,141,295722.494801002,0.8,0.3
"WestAfrica",41,10,"cov30_obv80",843,258539.826888194,1100,257,335769.827246735,0.8,0.3
"WestAfrica",42,1,"cov30_obv80",318,122271.737241096,422,104,162582.556424879,0.8,0.3
"WestAfrica",42,2,"cov30_obv80",907,160083.935348197,1178,271,202566.588237737,0.8,0.3
"WestAfrica",42,3,"cov30_obv80",357,153645.792547456,460,103,200796.308392288,0.8,0.3
"WestAfrica",42,4,"cov30_obv80",889,187527.628329186,1164,275,241290.242318434,0.8,0.3
"WestAfrica",42,5,"cov30_obv80",135,40106.5138223747,170,35,50251.2797011535,0.8,0.3
"WestAfrica",42,6,"cov30_obv80",560,300100.15692783,742,182,398168.249353512,0.8,0.3
"WestAfrica",42,7,"cov30_obv80",329,127336.143495081,432,103,165696.308980205,0.8,0.3
"WestAfrica",42,8,"cov30_obv80",775,324264.520406036,1033,258,421991.033599072,0.8,0.3
"WestAfrica",42,9,"cov30_obv80",806,453840.041544209,1068,262,595082.847030243,0.8,0.3
"WestAfrica",42,10,"cov30_obv80",4,1499.74649590801,5,1,1944.97855567734,0.8,0.3
"WestAfrica",43,1,"cov30_obv80",413,169441.754214901,559,146,224896.195738195,0.8,0.3
"WestAfrica",43,2,"cov30_obv80",511,165720.836675072,648,137,213265.28419467,0.8,0.3
"WestAfrica",43,3,"cov30_obv80",266,111889.890621876,357,91,147257.54335759,0.8,0.3
"WestAfrica",43,4,"cov30_obv80",522,250158.693373831,687,165,324938.586059726,0.8,0.3
"WestAfrica",43,5,"cov30_obv80",711,344779.623668517,953,242,463683.132147656,0.8,0.3
"WestAfrica",43,6,"cov30_obv80",786,215943.258568587,1025,239,280323.410525421,0.8,0.3
"WestAfrica",43,7,"cov30_obv80",245,107140.778536603,315,70,139270.969652001,0.8,0.3
"WestAfrica",43,8,"cov30_obv80",172,64155.5230003019,234,62,85770.1991564696,0.8,0.3
"WestAfrica",43,9,"cov30_obv80",203,82390.2841647765,253,50,108198.297366935,0.8,0.3
"WestAfrica",43,10,"cov30_obv80",101,45293.7614896912,134,33,58116.9454727834,0.8,0.3
"WestAfrica",44,1,"cov30_obv80",410,156777.694979233,534,124,207155.867789039,0.8,0.3
"WestAfrica",45,1,"cov30_obv80",617,255805.434626501,780,163,326691.702839443,0.8,0.3
"WestAfrica",45,2,"cov30_obv80",675,107297.08033661,918,243,138708.712686905,0.8,0.3
"WestAfrica",45,3,"cov30_obv80",277,139297.751167286,379,102,184234.319709018,0.8,0.3
"WestAfrica",45,4,"cov30_obv80",647,126854.775042394,844,197,162784.667981139,0.8,0.3
"WestAfrica",45,5,"cov30_obv80",188,98628.2317395258,236,48,127048.257480152,0.8,0.3
"WestAfrica",45,6,"cov30_obv80",560,238690.674144755,739,179,315342.508550108,0.8,0.3
"WestAfrica",45,7,"cov30_obv80",708,110576.666502436,903,195,140211.139421641,0.8,0.3
"WestAfrica",45,8,"cov30_obv80",542,251012.145935872,709,167,332607.579325693,0.8,0.3
