"scenario","particle_id","rep","arm","period","n_hcw_deaths","n_pep_died","n_prevented","n_counterfactual","pct_averted","n_recip_counterfactual","pct_averted_recipients","dpc_mean","dpc_median","n_pep_recipients"
"DRC",11,3,"with_conflict_mid","early (day 0-200)",18,2,18,36,50,20,90,1.22496357994358,1.14639056195903,4
"DRC",11,3,"with_conflict_mid","late (day 201+)",74,4,20,94,21.2765957446809,24,83.3333333333333,3.61534459004943,3.26210395644686,7
"DRC",11,4,"with_conflict_mid","early (day 0-200)",18,2,18,36,50,20,90,1.22496357994358,1.14639056195903,4
"DRC",11,4,"with_conflict_mid","late (day 201+)",74,4,20,94,21.2765957446809,24,83.3333333333333,3.61534459004943,3.26210395644686,7
"DRC",11,5,"with_conflict_mid","early (day 0-200)",6,0,11,17,64.7058823529412,11,100,NA,NA,0
"DRC",11,5,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",11,6,"with_conflict_mid","early (day 0-200)",7,0,9,16,56.25,9,100,1.17597857510064,1.17597857510064,1
"DRC",11,6,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",11,7,"with_conflict_mid","early (day 0-200)",7,0,6,13,46.1538461538462,6,100,1,1,1
"DRC",11,7,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",11,8,"with_conflict_mid","early (day 0-200)",26,3,33,59,55.9322033898305,36,91.6666666666667,1.10857992010434,1.08910564269934,8
"DRC",11,8,"with_conflict_mid","late (day 201+)",19,2,5,24,20.8333333333333,7,71.4285714285714,4.67127305364439,4.77785890326961,3
"DRC",11,9,"with_conflict_mid","early (day 0-200)",9,1,4,13,30.7692307692308,5,80,1,1,2
"DRC",11,9,"with_conflict_mid","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",11,10,"with_conflict_mid","early (day 0-200)",9,2,16,25,64,18,88.8888888888889,1.21180339639902,1.10538421422862,4
"DRC",11,10,"with_conflict_mid","late (day 201+)",122,16,86,208,41.3461538461538,102,84.3137254901961,2.21035592025408,1.42423230405823,25
"DRC",12,1,"with_conflict_mid","early (day 0-200)",26,2,33,59,55.9322033898305,35,94.2857142857143,1.02814303054554,1,7
"DRC",12,1,"with_conflict_mid","late (day 201+)",21,5,20,41,48.780487804878,25,80,2.33591183941447,1.41590847168493,9
"DRC",13,1,"with_conflict_mid","early (day 0-200)",22,2,26,48,54.1666666666667,28,92.8571428571429,1.01651598944215,1,4
"DRC",13,1,"with_conflict_mid","late (day 201+)",12,2,2,14,14.2857142857143,4,50,3.896029478192,4.09011154458264,3
"DRC",13,2,"with_conflict_mid","early (day 0-200)",9,1,13,22,59.0909090909091,14,92.8571428571429,1.03854289335386,1.03425296225533,4
"DRC",13,2,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,2.73453884838539,2.73453884838539,1
"DRC",13,3,"with_conflict_mid","early (day 0-200)",7,2,8,15,53.3333333333333,10,80,1.06693673777059,1.03507583028642,4
"DRC",13,3,"with_conflict_mid","late (day 201+)",15,0,0,15,0,0,NA,NA,NA,0
"DRC",13,4,"with_conflict_mid","early (day 0-200)",7,2,8,15,53.3333333333333,10,80,1.06693673777059,1.03507583028642,4
"DRC",13,4,"with_conflict_mid","late (day 201+)",15,0,0,15,0,0,NA,NA,NA,0
"DRC",13,5,"with_conflict_mid","early (day 0-200)",8,1,14,22,63.6363636363636,15,93.3333333333333,1.88530255395656,1.88530255395656,1
"DRC",13,5,"with_conflict_mid","late (day 201+)",81,10,61,142,42.9577464788732,71,85.9154929577465,2.46336321559449,1.63916428772823,21
"DRC",13,6,"with_conflict_mid","early (day 0-200)",9,2,12,21,57.1428571428571,14,85.7142857142857,1.23691375173526,1.23691375173526,2
"DRC",13,6,"with_conflict_mid","late (day 201+)",14,0,0,14,0,0,NA,NA,NA,0
"DRC",13,7,"with_conflict_mid","early (day 0-200)",26,7,35,61,57.3770491803279,42,83.3333333333333,1.06302706157198,1,14
"DRC",13,7,"with_conflict_mid","late (day 201+)",10,0,2,12,16.6666666666667,2,100,NA,NA,0
"DRC",13,8,"with_conflict_mid","early (day 0-200)",6,0,1,7,14.2857142857143,1,100,NA,NA,0
"DRC",13,8,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",13,9,"with_conflict_mid","early (day 0-200)",9,2,10,19,52.6315789473684,12,83.3333333333333,1,1,3
"DRC",13,9,"with_conflict_mid","late (day 201+)",0,0,1,1,100,1,100,NA,NA,0
"DRC",13,10,"with_conflict_mid","early (day 0-200)",3,2,2,5,40,4,50,1,1,2
"DRC",13,10,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",14,1,"with_conflict_mid","early (day 0-200)",7,1,13,20,65,14,92.8571428571429,1.09829777769086,1.09829777769086,2
"DRC",14,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",15,1,"with_conflict_mid","early (day 0-200)",6,0,6,12,50,6,100,NA,NA,0
"DRC",15,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",15,2,"with_conflict_mid","early (day 0-200)",21,5,48,69,69.5652173913043,53,90.5660377358491,1.03790860285167,1,9
"DRC",15,2,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",15,3,"with_conflict_mid","early (day 0-200)",12,5,15,27,55.5555555555556,20,75,1.01100222644185,1,6
"DRC",15,3,"with_conflict_mid","late (day 201+)",26,3,18,44,40.9090909090909,21,85.7142857142857,1.89641885711866,1.49154070909878,4
"DRC",15,4,"with_conflict_mid","early (day 0-200)",9,0,8,17,47.0588235294118,8,100,1.03299315635654,1.03299315635654,2
"DRC",15,4,"with_conflict_mid","late (day 201+)",12,1,8,20,40,9,88.8888888888889,1.93620113204573,1.93620113204573,2
"DRC",15,5,"with_conflict_mid","early (day 0-200)",14,5,24,38,63.1578947368421,29,82.7586206896552,1.18299450187938,1.0338984923515,8
"DRC",15,5,"with_conflict_mid","late (day 201+)",1,0,2,3,66.6666666666667,2,100,NA,NA,0
"DRC",15,6,"with_conflict_mid","early (day 0-200)",3,0,5,8,62.5,5,100,NA,NA,0
"DRC",15,6,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",15,7,"with_conflict_mid","early (day 0-200)",7,0,3,10,30,3,100,NA,NA,0
"DRC",15,7,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",15,8,"with_conflict_mid","early (day 0-200)",22,2,22,44,50,24,91.6666666666667,1.06568443354083,1,3
"DRC",15,8,"with_conflict_mid","late (day 201+)",13,0,2,15,13.3333333333333,2,100,2.96857863162321,2.96857863162321,2
"DRC",15,9,"with_conflict_mid","early (day 0-200)",14,2,15,29,51.7241379310345,17,88.2352941176471,1.19494074093582,1.14780944834372,3
"DRC",15,9,"with_conflict_mid","late (day 201+)",33,1,20,53,37.7358490566038,21,95.2380952380952,2.92383523367727,3.05670728791674,4
"DRC",15,10,"with_conflict_mid","early (day 0-200)",8,0,10,18,55.5555555555556,10,100,NA,NA,0
"DRC",15,10,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",16,1,"with_conflict_mid","early (day 0-200)",3,0,3,6,50,3,100,NA,NA,0
"DRC",16,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",17,1,"with_conflict_mid","early (day 0-200)",26,5,44,70,62.8571428571429,49,89.7959183673469,1.23523875159072,1.1280124225054,8
"DRC",17,1,"with_conflict_mid","late (day 201+)",125,4,7,132,5.3030303030303,11,63.6363636363636,3.92034646600384,4.48263927650376,5
"DRC",17,2,"with_conflict_mid","early (day 0-200)",6,2,6,12,50,8,75,1.52490962648742,1.52490962648742,2
"DRC",17,2,"with_conflict_mid","late (day 201+)",111,10,75,186,40.3225806451613,85,88.2352941176471,2.75589918092993,3.01704815225473,23
"DRC",17,3,"with_conflict_mid","early (day 0-200)",19,6,44,63,69.8412698412698,50,88,1.49728872072869,1.74006007395982,9
"DRC",17,3,"with_conflict_mid","late (day 201+)",37,3,15,52,28.8461538461538,18,83.3333333333333,3.08132557910559,3.26784628739852,4
"DRC",17,4,"with_conflict_mid","early (day 0-200)",1,1,7,8,87.5,8,87.5,1,1,1
"DRC",17,4,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",17,5,"with_conflict_mid","early (day 0-200)",10,5,9,19,47.3684210526316,14,64.2857142857143,1.07263642150974,1.08483700329722,8
"DRC",17,5,"with_conflict_mid","late (day 201+)",2,0,2,4,50,2,100,NA,NA,0
"DRC",17,6,"with_conflict_mid","early (day 0-200)",14,1,10,24,41.6666666666667,11,90.9090909090909,1,1,1
"DRC",17,6,"with_conflict_mid","late (day 201+)",14,0,8,22,36.3636363636364,8,100,3.04927528903651,3.04927528903651,1
"DRC",17,7,"with_conflict_mid","early (day 0-200)",7,1,2,9,22.2222222222222,3,66.6666666666667,1.19437815852905,1.19437815852905,1
"DRC",17,7,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",17,8,"with_conflict_mid","early (day 0-200)",16,5,19,35,54.2857142857143,24,79.1666666666667,1.61768172388072,1.6272786378558,6
"DRC",17,8,"with_conflict_mid","late (day 201+)",130,6,47,177,26.5536723163842,53,88.6792452830189,3.30371564504374,3.45925068502059,14
"DRC",17,9,"with_conflict_mid","early (day 0-200)",2,0,0,2,0,0,NA,NA,NA,0
"DRC",17,9,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",17,10,"with_conflict_mid","early (day 0-200)",2,0,0,2,0,0,NA,NA,NA,0
"DRC",17,10,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",18,1,"with_conflict_mid","early (day 0-200)",29,6,30,59,50.8474576271186,36,83.3333333333333,1.34556282659531,1.03806910778452,10
"DRC",18,1,"with_conflict_mid","late (day 201+)",143,3,20,163,12.2699386503067,23,86.9565217391304,3.93879597379043,3.9131465627268,6
"DRC",19,1,"with_conflict_mid","early (day 0-200)",25,4,33,58,56.8965517241379,37,89.1891891891892,1.53536772830078,1.45915390163072,6
"DRC",19,1,"with_conflict_mid","late (day 201+)",94,8,56,150,37.3333333333333,64,87.5,2.9542332521275,3.15330717618377,15
"DRC",19,2,"with_conflict_mid","early (day 0-200)",19,4,22,41,53.6585365853659,26,84.6153846153846,1.47976185327998,1.31794539664249,6
"DRC",19,2,"with_conflict_mid","late (day 201+)",65,16,86,151,56.953642384106,102,84.3137254901961,1.68390684395602,1.41590847168493,20
"DRC",19,3,"with_conflict_mid","early (day 0-200)",15,5,13,28,46.4285714285714,18,72.2222222222222,1.61599218297898,1.1682024511441,7
"DRC",19,3,"with_conflict_mid","late (day 201+)",161,9,29,190,15.2631578947368,38,76.3157894736842,4.05882976800062,4.53065428745106,15
"DRC",19,4,"with_conflict_mid","early (day 0-200)",33,7,35,68,51.4705882352941,42,83.3333333333333,1.17662782878844,1.13804782515726,12
"DRC",19,4,"with_conflict_mid","late (day 201+)",103,10,82,185,44.3243243243243,92,89.1304347826087,2.2608544269673,1.54309472144592,24
"DRC",19,5,"with_conflict_mid","early (day 0-200)",16,4,38,54,70.3703703703704,42,90.4761904761905,1.08240881180311,1.07630030130591,8
"DRC",19,5,"with_conflict_mid","late (day 201+)",63,10,58,121,47.9338842975207,68,85.2941176470588,1.88496842555244,1.41590847168493,12
"DRC",19,6,"with_conflict_mid","early (day 0-200)",34,4,34,68,50,38,89.4736842105263,1.01698196167303,1,5
"DRC",19,6,"with_conflict_mid","late (day 201+)",1,0,1,2,50,1,100,NA,NA,0
"DRC",20,1,"with_conflict_mid","early (day 0-200)",31,3,27,58,46.551724137931,30,90,1.03827834845511,1,4
"DRC",20,1,"with_conflict_mid","late (day 201+)",48,2,27,75,36,29,93.1034482758621,2.74391334232096,2.42379979679819,6
"DRC",21,1,"with_conflict_mid","early (day 0-200)",25,5,34,59,57.6271186440678,39,87.1794871794872,1.23657738126161,1,7
"DRC",21,1,"with_conflict_mid","late (day 201+)",23,0,18,41,43.9024390243902,18,100,1.41590847168493,1.41590847168493,1
"DRC",21,2,"with_conflict_mid","early (day 0-200)",24,2,31,55,56.3636363636364,33,93.9393939393939,1.45693386496222,1.26325438164796,6
"DRC",21,2,"with_conflict_mid","late (day 201+)",37,5,22,59,37.2881355932203,27,81.4814814814815,2.62228140922121,2.87406467728653,10
"DRC",21,3,"with_conflict_mid","early (day 0-200)",20,1,33,53,62.2641509433962,34,97.0588235294118,1.034173934579,1.034173934579,2
"DRC",21,3,"with_conflict_mid","late (day 201+)",170,3,12,182,6.59340659340659,15,80,3.98216780092327,4.03601548810414,4
"DRC",22,1,"with_conflict_mid","early (day 0-200)",3,0,2,5,40,2,100,NA,NA,0
"DRC",22,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",23,1,"with_conflict_mid","early (day 0-200)",24,3,29,53,54.7169811320755,32,90.625,1.18836639531696,1.10489728136709,7
"DRC",23,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",23,2,"with_conflict_mid","early (day 0-200)",7,3,17,24,70.8333333333333,20,85,1.13420428812885,1.13674898475062,4
"DRC",23,2,"with_conflict_mid","late (day 201+)",114,17,100,214,46.7289719626168,117,85.4700854700855,2.11138195563056,1.56951626785949,31
"DRC",23,3,"with_conflict_mid","early (day 0-200)",16,3,8,24,33.3333333333333,11,72.7272727272727,1.06288955406955,1,4
"DRC",23,3,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",23,4,"with_conflict_mid","early (day 0-200)",23,6,32,55,58.1818181818182,38,84.2105263157895,1.30450436186786,1.14371031705981,8
"DRC",23,4,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",23,5,"with_conflict_mid","early (day 0-200)",26,6,31,57,54.3859649122807,37,83.7837837837838,1.35512013450227,1.11353731800349,9
"DRC",23,5,"with_conflict_mid","late (day 201+)",0,0,1,1,100,1,100,NA,NA,0
