"scenario","particle_id","arm","n_hcw_deaths","hcw_days_lost","prevented_hcw","counterfactual_hcw","baseline_days_lost","pct_hcw_deaths_averted","pct_days_lost_averted","condition"
"DRC",12,"cov_conflict_lo",20.4,64088.7872753148,82,286,91595.7122878686,28.6713286713287,30.0307998327526,"baseline"
"DRC",12,"cov_conflict_mid",30.2,117747.699034416,139,441,173474.686129382,31.5192743764172,32.1239878499644,"baseline"
"DRC",12,"dpc_conflict_hi",23.3,88152.9480125992,238,471,162085.616657606,50.5307855626327,45.6133432253795,"baseline"
"DRC",12,"dpc_conflict_lo",40.1,236607.15428306,153,554,331253.117502801,27.6173285198556,28.5720973536017,"baseline"
"DRC",12,"dpc_conflict_mid",25.5,106595.105793704,235,490,190937.977212048,47.9591836734694,44.1729155455942,"baseline"
"DRC",12,"no_pep",39.1,213151.171261151,0,391,213151.171261151,0,0,"baseline"
"DRC",12,"optimistic_hi",6.1,22718.0427729666,290,351,140744.725600341,82.6210826210826,83.8586897831775,"baseline"
"DRC",12,"optimistic_lo",9,43882.3643328288,437,527,242439.368135438,82.9222011385199,81.8996540577048,"baseline"
"DRC",12,"optimistic_mid",6.1,26575.1321189835,238,299,139106.36952319,79.5986622073579,80.8958193574642,"baseline"
"DRC",12,"with_conflict_hi",30.7,138953.904235964,119,426,188186.229187906,27.9342723004695,26.1614918181835,"baseline"
"DRC",12,"with_conflict_lo",18.3,67458.4117171662,70,253,88340.4923960704,27.6679841897233,23.638175555192,"baseline"
"DRC",12,"with_conflict_mid",38.9,166022.770179636,127,516,232934.816978055,24.6124031007752,28.7256528098685,"baseline"
"DRC",13,"cov_conflict_hi",56.1,316076.91141388,263,824,462750.452753618,31.9174757281553,31.6960341080058,"baseline"
"DRC",13,"cov_conflict_lo",49.2,241242.988904314,230,722,341510.526391185,31.8559556786704,29.3600137443548,"baseline"
"DRC",13,"cov_conflict_mid",37.6,125041.557843582,127,503,164476.575425093,25.2485089463221,23.976069224198,"baseline"
"DRC",13,"dpc_conflict_hi",24.8,132648.757371579,368,616,313850.861335205,59.7402597402597,57.7350985091277,"baseline"
"DRC",13,"dpc_conflict_lo",29.1,75318.4210424237,79,370,105100.945716062,21.3513513513514,28.3370663039493,"baseline"
"DRC",13,"dpc_conflict_mid",30.5,136117.481151806,253,558,248459.909838249,45.3405017921147,45.2155153560104,"baseline"
"DRC",13,"no_pep",59.8,239677.155379803,0,598,239677.155379803,0,0,"baseline"
"DRC",13,"optimistic_hi",6.6,17311.479640149,263,329,95795.9026732331,79.9392097264438,81.9287890639752,"baseline"
"DRC",13,"optimistic_lo",10.5,57631.0672343818,640,745,359507.715950632,85.9060402684564,83.9694491446476,"baseline"
"DRC",13,"optimistic_mid",7.5,36827.0647043056,347,422,198414.018206927,82.2274881516588,81.4392828505199,"baseline"
"DRC",13,"with_conflict_hi",52.7,169692.469962193,179,706,240658.764414487,25.3541076487252,29.4883482116069,"baseline"
"DRC",13,"with_conflict_lo",41.3,191057.488913361,120,533,254848.130463947,22.5140712945591,25.0308454036746,"baseline"
"DRC",13,"with_conflict_mid",25.3,100955.604860558,116,369,148671.828114949,31.4363143631436,32.0950000140567,"baseline"
"DRC",14,"cov_conflict_hi",61.9,243653.254656955,318,937,377671.666247024,33.9381003201708,35.4854291617447,"baseline"
"DRC",14,"cov_conflict_lo",23.7,117688.447919303,108,345,179630.514958196,31.304347826087,34.4830426240818,"baseline"
"DRC",14,"cov_conflict_mid",44,181496.303316383,170,610,272329.827940639,27.8688524590164,33.3542327372438,"baseline"
"DRC",14,"dpc_conflict_hi",43,216653.437876695,660,1090,522490.709823695,60.5504587155963,58.5344899338401,"baseline"
"DRC",14,"dpc_conflict_lo",69.3,314997.654129703,261,954,445445.689253929,27.3584905660377,29.2848350026042,"baseline"
"DRC",14,"dpc_conflict_mid",35.1,183853.84804743,383,734,385879.546284974,52.1798365122616,52.3546013730273,"baseline"
"DRC",14,"no_pep",84.4,402455.171993175,0,844,402455.171993175,0,0,"baseline"
"DRC",14,"optimistic_hi",13.6,42558.7614588574,629,765,264814.46055754,82.2222222222222,83.9288378099692,"baseline"
"DRC",14,"optimistic_lo",5,28895.3381611246,266,316,178114.040150001,84.1772151898734,83.7770575880542,"baseline"
"DRC",14,"optimistic_mid",16.1,90618.7084915884,790,951,531965.686668613,83.0704521556257,82.9653094621422,"baseline"
"DRC",14,"with_conflict_hi",26.9,189990.406286474,176,445,295288.055166341,39.5505617977528,35.6592984503052,"baseline"
"DRC",14,"with_conflict_lo",67.7,256358.909740991,158,835,343213.877088207,18.9221556886228,25.3063681702166,"baseline"
"DRC",14,"with_conflict_mid",53.9,257823.875832236,240,779,398235.220618638,30.808729139923,35.2583944153105,"baseline"
"DRC",15,"cov_conflict_hi",37.1,226246.863378451,205,576,341925.468459397,35.5902777777778,33.8315263856054,"baseline"
"DRC",15,"cov_conflict_lo",26.7,109203.116766807,113,380,151924.900085306,29.7368421052632,28.1203300410337,"baseline"
"DRC",15,"cov_conflict_mid",48.9,183432.634255995,178,667,271757.659298174,26.6866566716642,32.5013930684721,"baseline"
"DRC",15,"dpc_conflict_hi",28,117215.291654181,401,681,268593.162531965,58.8839941262849,56.3595400012349,"baseline"
"DRC",15,"dpc_conflict_lo",31.3,171160.984062089,157,470,255028.882760082,33.4042553191489,32.885647221727,"baseline"
"DRC",15,"dpc_conflict_mid",17.3,92468.3867176277,214,387,201550.604573727,55.297157622739,54.1215036723926,"baseline"
"DRC",15,"no_pep",60.7,312079.133502124,0,607,312079.133502124,0,0,"baseline"
"DRC",15,"optimistic_hi",7.7,28851.8853208218,395,472,158837.032451746,83.6864406779661,81.8355424579045,"baseline"
"DRC",15,"optimistic_lo",10.6,38945.673584859,453,559,218314.8445124,81.0375670840787,82.1607762532854,"baseline"
"DRC",15,"optimistic_mid",7.3,34522.1709265912,371,444,191036.886566689,83.5585585585586,81.9290548820058,"baseline"
"DRC",15,"with_conflict_hi",32.6,181295.167837827,143,469,258899.494815257,30.4904051172708,29.9746923155667,"baseline"
"DRC",15,"with_conflict_lo",39.7,207784.030682109,160,557,309323.734856565,28.7253141831239,32.826353988497,"baseline"
"DRC",15,"with_conflict_mid",20.1,86767.8754448766,111,312,128814.860274545,35.5769230769231,32.641408561134,"baseline"
"DRC",16,"cov_conflict_hi",61,238815.908229344,246,856,339578.38386568,28.7383177570093,29.6728179483276,"baseline"
"DRC",16,"cov_conflict_lo",50.9,203125.993925066,232,741,312594.690080691,31.3090418353576,35.0193716110044,"baseline"
"DRC",16,"cov_conflict_mid",47.6,104683.790693793,100,576,137444.323613764,17.3611111111111,23.8354935719517,"baseline"
"DRC",16,"dpc_conflict_hi",44,150275.718920809,631,1071,331749.644363439,58.9169000933707,54.7020708314071,"baseline"
"DRC",16,"dpc_conflict_lo",59.2,244851.646143676,309,901,371071.092128472,34.2952275249723,34.0148959760779,"baseline"
"DRC",16,"dpc_conflict_mid",28.7,173436.624326814,286,573,320373.356669979,49.912739965096,45.8642172590295,"baseline"
"DRC",16,"no_pep",69,343950.452565499,0,690,343950.452565499,0,0,"baseline"
"DRC",16,"optimistic_hi",9.6,32770.866483235,408,504,186894.286756396,80.9523809523809,82.4655600489545,"baseline"
"DRC",16,"optimistic_lo",9.2,27756.9273816405,495,587,168500.950448583,84.3270868824531,83.5271389818597,"baseline"
"DRC",16,"optimistic_mid",7.9,37067.0265926066,345,424,191186.162698231,81.3679245283019,80.6120766955748,"baseline"
"DRC",16,"with_conflict_hi",59.8,263116.936261863,279,877,393409.094020235,31.8129988597491,33.1187457887464,"baseline"
"DRC",16,"with_conflict_lo",53.2,180090.294465285,184,716,259537.469379485,25.6983240223464,30.6110617107219,"baseline"
"DRC",16,"with_conflict_mid",78.5,219576.502582419,262,1047,321679.831722584,25.0238777459408,31.7406685378458,"baseline"
"DRC",17,"cov_conflict_hi",52.6,401661.595474436,282,808,593554.478295581,34.9009900990099,32.3294473949845,"baseline"
"DRC",17,"cov_conflict_lo",51.6,196276.562104765,209,725,287899.313111064,28.8275862068966,31.82458131498,"baseline"
"DRC",17,"cov_conflict_mid",65,296178.745442454,267,917,445342.702513102,29.1166848418757,33.4941958695864,"baseline"
"DRC",17,"dpc_conflict_hi",21.7,123669.949752857,298,515,265396.862210863,57.8640776699029,53.4018794635942,"baseline"
"DRC",17,"dpc_conflict_lo",78.2,254065.519252775,281,1063,360658.410462757,26.4346190028222,29.5550826260265,"baseline"
"DRC",17,"dpc_conflict_mid",48,153124.052715527,466,946,295738.987700363,49.2600422832981,48.2232444541032,"baseline"
"DRC",17,"no_pep",66.9,170950.447912595,0,669,170950.447912595,0,0,"baseline"
"DRC",17,"optimistic_hi",12.9,43576.4787615762,592,721,255062.574451181,82.1081830790569,82.9153771950512,"baseline"
"DRC",17,"optimistic_lo",3.7,20398.1385274785,241,278,113152.636231883,86.6906474820144,81.972900316987,"baseline"
"DRC",17,"optimistic_mid",10.7,43891.8241084714,419,526,252695.156131879,79.6577946768061,82.6305241539475,"baseline"
"DRC",17,"with_conflict_hi",51.1,159982.414222006,234,745,244548.942370117,31.4093959731544,34.5806149593247,"baseline"
"DRC",17,"with_conflict_lo",39.4,117783.853868066,116,510,161051.691093428,22.7450980392157,26.8658074507654,"baseline"
"DRC",17,"with_conflict_mid",52.2,172703.923858021,146,668,243674.061445888,21.8562874251497,29.1250275744377,"baseline"
"DRC",18,"cov_conflict_hi",63,289896.466023795,305,935,445727.29528649,32.620320855615,34.96102457951,"baseline"
"DRC",18,"cov_conflict_lo",55.4,226142.190576102,299,853,355872.058632066,35.052754982415,36.4540752523903,"baseline"
"DRC",18,"cov_conflict_mid",53.7,263356.579910781,268,805,429504.972483137,33.2919254658385,38.6836947688375,"baseline"
"DRC",18,"dpc_conflict_hi",30.4,180113.474082376,422,726,436113.65554405,58.1267217630854,58.7003360723285,"baseline"
"DRC",18,"dpc_conflict_lo",60.4,220889.504705485,257,861,336311.574410782,29.849012775842,34.3199813766494,"baseline"
"DRC",18,"dpc_conflict_mid",26.2,121378.053506228,295,557,235113.491606312,52.9622980251347,48.3746965446499,"baseline"
"DRC",18,"no_pep",52.2,229123.015560537,0,522,229123.015560537,0,0,"baseline"
"DRC",18,"optimistic_hi",9.1,44314.5084201743,470,561,243621.792538151,83.7789661319073,81.8101213530663,"baseline"
"DRC",18,"optimistic_lo",16.6,70893.9038129442,822,988,402830.777581502,83.1983805668016,82.4010706831852,"baseline"
"DRC",18,"optimistic_mid",11.6,56666.4964982902,536,652,297389.959639964,82.2085889570552,80.945390164855,"baseline"
"DRC",18,"with_conflict_hi",63.6,165668.458011607,269,905,269096.110671184,29.7237569060773,38.4352090417085,"baseline"
"DRC",18,"with_conflict_lo",55.4,160803.79144675,152,706,227255.413526588,21.5297450424929,29.2409413041609,"baseline"
"DRC",18,"with_conflict_mid",35.6,149221.18768127,152,508,241155.21042953,29.9212598425197,38.1223455983028,"baseline"
"DRC",19,"cov_conflict_hi",135.3,447474.869527024,404,1757,620654.278019182,22.9937393284007,27.90271728165,"baseline"
"DRC",19,"cov_conflict_lo",58.6,210407.342909972,245,831,311691.196811665,29.482551143201,32.4949356727878,"baseline"
"DRC",19,"cov_conflict_mid",54,207246.372469349,218,758,304297.841337972,28.7598944591029,31.8935778321316,"baseline"
"DRC",19,"dpc_conflict_hi",56.7,270428.675358323,884,1451,669607.625040529,60.9235010337698,59.6138596328029,"baseline"
"DRC",19,"dpc_conflict_lo",55.8,225310.057401899,222,780,319527.666622196,28.4615384615385,29.4865262267565,"baseline"
"DRC",19,"dpc_conflict_mid",29.4,125827.113150926,272,566,237454.623451632,48.0565371024735,47.0100386667953,"baseline"
"DRC",19,"no_pep",70.4,399570.900362974,0,704,399570.900362974,0,0,"baseline"
"DRC",19,"optimistic_hi",15.8,93074.0565243213,742,900,537591.862265196,82.4444444444444,82.6868553902314,"baseline"
"DRC",19,"optimistic_lo",13.2,69954.867303891,578,710,364526.927198,81.4084507042254,80.8094102014325,"baseline"
"DRC",19,"optimistic_mid",10.8,46224.008030374,520,628,275248.604067216,82.8025477707006,83.2064514234245,"baseline"
"DRC",19,"with_conflict_hi",33.2,176388.237564353,173,505,268347.826565812,34.2574257425743,34.2688033580574,"baseline"
"DRC",19,"with_conflict_lo",70,270360.962324886,200,900,389674.143615637,22.2222222222222,30.6187062307213,"baseline"
"DRC",19,"with_conflict_mid",93.9,504843.189580335,407,1346,734703.70443264,30.2377414561664,31.2861516098942,"baseline"
"DRC",20,"cov_conflict_hi",37.3,181073.311623337,193,566,277264.474067044,34.0989399293286,34.6929273097021,"baseline"
"DRC",20,"cov_conflict_lo",64.2,312832.145482529,231,873,440571.682996146,26.4604810996564,28.9940417062015,"baseline"
"DRC",20,"cov_conflict_mid",49.4,134107.678868173,152,646,179007.742153322,23.5294117647059,25.0827493520878,"baseline"
"DRC",20,"dpc_conflict_hi",24.6,110588.695054479,372,618,249764.359615698,60.1941747572816,55.7227879811847,"baseline"
"DRC",20,"dpc_conflict_lo",70,222431.771112507,221,921,305019.429692084,23.9956568946797,27.076195986252,"baseline"
"DRC",20,"dpc_conflict_mid",45.3,162575.084021671,424,877,312821.547506935,48.3466362599772,48.0294483173136,"baseline"
"DRC",20,"no_pep",51.3,243930.566566704,0,513,243930.566566704,0,0,"baseline"
"DRC",20,"optimistic_hi",24.3,97558.3190321281,985,1228,501845.536989613,80.2117263843648,80.5600903382852,"baseline"
"DRC",20,"optimistic_lo",11,70692.0896819741,481,591,383601.256226645,81.3874788494078,81.5714655428014,"baseline"
"DRC",20,"optimistic_mid",19.7,88475.4270800759,890,1087,454552.740697613,81.8767249310028,80.5357180457673,"baseline"
"DRC",20,"with_conflict_hi",64,205372.245348364,258,898,314904.598930556,28.7305122494432,34.7827100506544,"baseline"
"DRC",20,"with_conflict_lo",65.2,214928.593174973,201,853,297549.624015684,23.5638921453693,27.767143418187,"baseline"
"DRC",20,"with_conflict_mid",41.7,235974.919283162,212,629,342527.576053366,33.7042925278219,31.1077601394646,"baseline"
"DRC",21,"cov_conflict_hi",55.3,211179.5693107,213,766,317947.675939235,27.8067885117493,33.5804016535539,"baseline"
"DRC",21,"cov_conflict_lo",46.9,177948.41822032,167,636,245839.228980099,26.2578616352201,27.6159386935249,"baseline"
"DRC",21,"cov_conflict_mid",43.3,252307.117585845,207,640,360012.202396455,32.34375,29.9170650588122,"baseline"
"DRC",21,"dpc_conflict_hi",26.6,137890.130577748,297,563,274032.536371571,52.753108348135,49.6811099865973,"baseline"
"DRC",21,"dpc_conflict_lo",31.2,145115.051114025,150,462,217201.794957832,32.4675324675325,33.1888343085754,"baseline"
"DRC",21,"dpc_conflict_mid",44.3,241856.286765608,417,860,457754.991567812,48.4883720930233,47.1646860829961,"baseline"
"DRC",21,"no_pep",114.1,473799.248461518,0,1141,473799.248461518,0,0,"baseline"
"DRC",21,"optimistic_hi",6.9,24512.030545983,321,390,120907.972071448,82.3076923076923,79.7267044297971,"baseline"
"DRC",21,"optimistic_lo",9.7,20390.6276878421,416,513,123350.222175435,81.0916179337232,83.4693222855801,"baseline"
"DRC",21,"optimistic_mid",19.5,68830.2065035159,907,1102,389031.684533942,82.3049001814882,82.3073006030411,"baseline"
"DRC",21,"with_conflict_hi",52.4,207915.569071267,193,717,300614.779369011,26.9177126917713,30.8365445279568,"baseline"
"DRC",21,"with_conflict_lo",52.1,201334.49705792,150,671,266633.090196957,22.354694485842,24.4900560132286,"baseline"
"DRC",21,"with_conflict_mid",60.6,214079.997114294,251,857,328668.496602641,29.2882147024504,34.8644608999091,"baseline"
"DRC",22,"cov_conflict_hi",74.8,237056.183201412,216,964,334984.865753633,22.4066390041494,29.23376324238,"baseline"
"DRC",22,"cov_conflict_lo",33.2,177831.929724539,120,452,240476.727569,26.5486725663717,26.0502537928484,"baseline"
"DRC",22,"cov_conflict_mid",27.8,63732.5902325519,92,370,92399.9077796626,24.8648648648649,31.0252664055369,"baseline"
"DRC",22,"dpc_conflict_hi",34.5,130188.503419465,511,856,286383.268221352,59.696261682243,54.5404645222363,"baseline"
"DRC",22,"dpc_conflict_lo",79.6,350700.735017387,267,1063,490796.545155884,25.1175917215428,28.5445795251066,"baseline"
"DRC",22,"dpc_conflict_mid",65.1,233139.56475461,627,1278,446407.355686678,49.0610328638498,47.7742555572394,"baseline"
"DRC",22,"no_pep",97.9,410565.432103404,0,979,410565.432103404,0,0,"baseline"
"DRC",22,"optimistic_hi",10.6,36726.6549342041,486,592,211590.255350319,82.0945945945946,82.6425584328552,"baseline"
"DRC",22,"optimistic_lo",18.8,97448.1507271141,792,980,510840.944462482,80.8163265306122,80.9239741286495,"baseline"
"DRC",22,"optimistic_mid",12.9,52698.0522317763,490,619,293363.959381096,79.1599353796446,82.0366304221717,"baseline"
"DRC",22,"with_conflict_hi",47.8,214715.27412691,241,719,319867.663827293,33.518776077886,32.8737167246632,"baseline"
"DRC",22,"with_conflict_lo",77.3,262294.588683495,223,996,356459.443665405,22.3895582329317,26.4167092933857,"baseline"
"DRC",22,"with_conflict_mid",29.3,144747.815248952,143,436,216333.473569199,32.7981651376147,33.0904215326382,"baseline"
"DRC",23,"cov_conflict_hi",63.7,238380.728873721,279,916,366945.980540912,30.4585152838428,35.0365608250225,"baseline"
"DRC",23,"cov_conflict_lo",87.8,489975.846407283,369,1247,688839.350323835,29.5910184442662,28.8693588458706,"baseline"
"DRC",23,"cov_conflict_mid",62.1,374896.30233936,305,926,535473.3251017,32.9373650107991,29.9878659187818,"baseline"
"DRC",23,"dpc_conflict_hi",54.1,211520.529007916,844,1385,515572.100687529,60.9386281588448,58.9736277960254,"baseline"
"DRC",23,"dpc_conflict_lo",52.3,280169.611033285,270,793,426440.429118124,34.0479192938209,34.30041058427,"baseline"
"DRC",23,"dpc_conflict_mid",53.7,297539.363323415,632,1169,613611.271834464,54.0633019674936,51.5101209868774,"baseline"
"DRC",23,"no_pep",114.1,410323.833451067,0,1141,410323.833451067,0,0,"baseline"
"DRC",23,"optimistic_hi",19.1,79225.7605492909,864,1055,407932.282577059,81.8957345971564,80.5786980013466,"baseline"
"DRC",23,"optimistic_lo",16.3,51349.1984105285,692,855,314080.963012979,80.9356725146199,83.6509675983111,"baseline"
"DRC",23,"optimistic_mid",19.6,117012.729505923,976,1172,694582.043348877,83.2764505119454,83.1535049564837,"baseline"
"DRC",23,"with_conflict_hi",29.6,82031.4566366364,149,445,130970.034080445,33.4831460674157,37.3662401383736,"baseline"
"DRC",23,"with_conflict_lo",79.7,368667.311471054,311,1108,530942.552451855,28.0685920577617,30.5636156362728,"baseline"
"DRC",23,"with_conflict_mid",73.5,341074.944205609,308,1043,486644.41093126,29.5302013422819,29.9129022045243,"baseline"
"DRC",24,"cov_conflict_hi",78.6,323448.845882097,259,1045,447934.307241979,24.7846889952153,27.7910084910362,"baseline"
"DRC",24,"cov_conflict_lo",37.1,148927.719646659,175,546,230081.444541036,32.0512820512821,35.2717382561039,"baseline"
"DRC",24,"cov_conflict_mid",27.7,82685.9684522913,99,376,112717.861040788,26.3297872340426,26.6434195177187,"baseline"
"DRC",24,"dpc_conflict_hi",39.2,115342.907846166,594,986,269500.578408318,60.2434077079107,57.2012392227926,"baseline"
"DRC",24,"dpc_conflict_lo",52.7,198649.950714174,144,671,258148.943169226,21.4605067064083,23.0483192085152,"baseline"
"DRC",24,"dpc_conflict_mid",9.5,29679.1695226225,63,158,50875.3027095111,39.873417721519,41.6629131583055,"baseline"
"DRC",24,"no_pep",58.9,286711.687014397,0,589,286711.687014397,0,0,"baseline"
"DRC",24,"optimistic_hi",11.5,54400.4191356847,398,513,265810.380015446,77.5828460038986,79.5341253669163,"baseline"
"DRC",24,"optimistic_lo",6.7,32261.5041706115,318,385,172283.752884672,82.5974025974026,81.2742039626874,"baseline"
"DRC",24,"optimistic_mid",15,77145.5946604807,647,797,429278.673672673,81.1794228356336,82.0290176540881,"baseline"
