"scenario","particle_id","rep","arm","n_eligible","n_received","pct_received","dpc_mean","dpc_median","dpc_min","dpc_max"
"DRC",158,2,"cov_conflict_hi",62,34,54.8387096774194,1,1,1,1
"DRC",159,1,"cov_conflict_hi",13,3,23.0769230769231,NA,NA,NA,NA
"DRC",159,2,"cov_conflict_hi",66,34,51.5151515151515,1,1,1,1
"DRC",160,1,"cov_conflict_hi",16,6,37.5,1,1,1,1
"DRC",160,2,"cov_conflict_hi",4,1,25,NA,NA,NA,NA
"DRC",161,1,"cov_conflict_hi",21,8,38.0952380952381,1,1,1,1
"DRC",161,2,"cov_conflict_hi",371,126,33.9622641509434,1,1,1,1
"DRC",162,1,"cov_conflict_hi",7,4,57.1428571428571,1,1,1,1
"DRC",162,2,"cov_conflict_hi",16,3,18.75,NA,NA,NA,NA
"DRC",163,1,"cov_conflict_hi",138,78,56.5217391304348,1,1,1,1
"DRC",163,2,"cov_conflict_hi",138,78,56.5217391304348,1,1,1,1
"DRC",164,1,"cov_conflict_hi",57,21,36.8421052631579,1,1,1,1
"DRC",164,2,"cov_conflict_hi",171,47,27.4853801169591,1,1,1,1
"DRC",165,1,"cov_conflict_hi",114,43,37.719298245614,1,1,1,1
"DRC",165,2,"cov_conflict_hi",114,43,37.719298245614,1,1,1,1
"DRC",166,1,"cov_conflict_hi",12,3,25,NA,NA,NA,NA
"DRC",166,2,"cov_conflict_hi",13,1,7.69230769230769,1,1,1,1
"DRC",167,1,"cov_conflict_hi",83,33,39.7590361445783,1,1,1,1
"DRC",167,2,"cov_conflict_hi",14,5,35.7142857142857,NA,NA,NA,NA
"DRC",168,1,"cov_conflict_hi",265,78,29.4339622641509,1,1,1,1
"DRC",168,2,"cov_conflict_hi",285,50,17.5438596491228,1,1,1,1
"DRC",169,1,"cov_conflict_hi",33,17,51.5151515151515,1,1,1,1
"DRC",169,2,"cov_conflict_hi",278,73,26.2589928057554,1,1,1,1
"DRC",170,1,"cov_conflict_hi",46,20,43.4782608695652,1,1,1,1
"DRC",170,2,"cov_conflict_hi",299,119,39.7993311036789,1,1,1,1
"DRC",171,1,"cov_conflict_hi",86,36,41.8604651162791,1,1,1,1
"DRC",171,2,"cov_conflict_hi",17,7,41.1764705882353,1,1,1,1
"DRC",172,1,"cov_conflict_hi",193,81,41.9689119170984,1,1,1,1
"DRC",172,2,"cov_conflict_hi",193,81,41.9689119170984,1,1,1,1
"DRC",173,1,"cov_conflict_hi",29,15,51.7241379310345,1,1,1,1
"DRC",173,2,"cov_conflict_hi",29,15,51.7241379310345,1,1,1,1
"DRC",174,1,"cov_conflict_hi",7,4,57.1428571428571,1,1,1,1
"DRC",174,2,"cov_conflict_hi",137,44,32.1167883211679,1,1,1,1
"DRC",175,1,"cov_conflict_hi",200,70,35,1,1,1,1
"DRC",175,2,"cov_conflict_hi",139,43,30.9352517985612,1,1,1,1
"DRC",176,1,"cov_conflict_hi",37,17,45.9459459459459,1,1,1,1
"DRC",176,2,"cov_conflict_hi",219,92,42.0091324200913,1,1,1,1
"DRC",177,1,"cov_conflict_hi",32,11,34.375,1,1,1,1
"DRC",177,2,"cov_conflict_hi",241,76,31.5352697095436,1,1,1,1
"DRC",178,1,"cov_conflict_hi",372,131,35.2150537634409,1,1,1,1
"DRC",178,2,"cov_conflict_hi",73,35,47.9452054794521,1,1,1,1
"DRC",179,1,"cov_conflict_hi",29,16,55.1724137931034,1,1,1,1
"DRC",179,2,"cov_conflict_hi",191,70,36.6492146596859,1,1,1,1
"DRC",180,1,"cov_conflict_hi",144,62,43.0555555555556,1,1,1,1
"DRC",180,2,"cov_conflict_hi",22,12,54.5454545454545,1,1,1,1
"DRC",181,1,"cov_conflict_hi",88,48,54.5454545454545,1,1,1,1
"DRC",181,2,"cov_conflict_hi",45,25,55.5555555555556,1,1,1,1
"DRC",182,1,"cov_conflict_hi",22,5,22.7272727272727,NA,NA,NA,NA
"DRC",182,2,"cov_conflict_hi",30,22,73.3333333333333,1,1,1,1
"DRC",183,1,"cov_conflict_hi",337,51,15.13353115727,1,1,1,1
"DRC",183,2,"cov_conflict_hi",236,104,44.0677966101695,1,1,1,1
"DRC",184,1,"cov_conflict_hi",91,47,51.6483516483516,1,1,1,1
"DRC",184,2,"cov_conflict_hi",11,3,27.2727272727273,1,1,1,1
"DRC",185,1,"cov_conflict_hi",137,75,54.7445255474453,1,1,1,1
"DRC",185,2,"cov_conflict_hi",41,17,41.4634146341463,1,1,1,1
"DRC",186,1,"cov_conflict_hi",58,32,55.1724137931034,1,1,1,1
"DRC",186,2,"cov_conflict_hi",59,33,55.9322033898305,1,1,1,1
"DRC",187,1,"cov_conflict_hi",13,5,38.4615384615385,1,1,1,1
"DRC",187,2,"cov_conflict_hi",34,12,35.2941176470588,1,1,1,1
"DRC",188,1,"cov_conflict_hi",22,11,50,1,1,1,1
"DRC",188,2,"cov_conflict_hi",303,137,45.2145214521452,1,1,1,1
"DRC",189,1,"cov_conflict_hi",7,2,28.5714285714286,NA,NA,NA,NA
"DRC",189,2,"cov_conflict_hi",25,11,44,1,1,1,1
"DRC",190,1,"cov_conflict_hi",15,8,53.3333333333333,1,1,1,1
"DRC",190,2,"cov_conflict_hi",17,11,64.7058823529412,1,1,1,1
"DRC",191,1,"cov_conflict_hi",45,13,28.8888888888889,1,1,1,1
"DRC",191,2,"cov_conflict_hi",32,23,71.875,1,1,1,1
"DRC",192,1,"cov_conflict_hi",20,15,75,1,1,1,1
"DRC",192,2,"cov_conflict_hi",22,12,54.5454545454545,1,1,1,1
"DRC",193,1,"cov_conflict_hi",62,22,35.4838709677419,1,1,1,1
"DRC",193,2,"cov_conflict_hi",20,14,70,1,1,1,1
"DRC",194,1,"cov_conflict_hi",50,31,62,1,1,1,1
"DRC",194,2,"cov_conflict_hi",16,10,62.5,1,1,1,1
"DRC",195,1,"cov_conflict_hi",60,15,25,1,1,1,1
"DRC",195,2,"cov_conflict_hi",16,5,31.25,NA,NA,NA,NA
"DRC",196,1,"cov_conflict_hi",14,9,64.2857142857143,1,1,1,1
"DRC",196,2,"cov_conflict_hi",14,9,64.2857142857143,1,1,1,1
"DRC",197,1,"cov_conflict_hi",12,5,41.6666666666667,1,1,1,1
"DRC",197,2,"cov_conflict_hi",18,9,50,NA,NA,NA,NA
"DRC",198,1,"cov_conflict_hi",322,85,26.3975155279503,1,1,1,1
"DRC",198,2,"cov_conflict_hi",281,61,21.7081850533808,1,1,1,1
"DRC",199,1,"cov_conflict_hi",23,14,60.8695652173913,1,1,1,1
"DRC",199,2,"cov_conflict_hi",376,157,41.7553191489362,1,1,1,1
"DRC",200,1,"cov_conflict_hi",70,30,42.8571428571429,1,1,1,1
"DRC",200,2,"cov_conflict_hi",385,112,29.0909090909091,1,1,1,1
"DRC",1,1,"dpc_conflict_mid",338,239,70.7100591715976,6.47391067708744,7.94301013346185,1,9.99647206133209
"DRC",1,2,"dpc_conflict_mid",361,249,68.9750692520776,6.6832526630886,7.90452409992039,1,9.99672907408454
"DRC",2,1,"dpc_conflict_mid",26,9,34.6153846153846,1.15713607775808,1.10946934738272,1,1.36193888589151
"DRC",2,2,"dpc_conflict_mid",43,28,65.1162790697674,1.06045586608957,1,1,1.42319106262698
"DRC",3,1,"dpc_conflict_mid",367,266,72.4795640326976,6.73147149107419,8.45855090889849,1,9.99672898493799
"DRC",3,2,"dpc_conflict_mid",56,35,62.5,3.89750224758361,2.35007919150539,1,9.88985060732366
"DRC",4,1,"dpc_conflict_mid",362,265,73.2044198895028,7.72113641819195,9.76827127051075,1,9.99672314287578
"DRC",4,2,"dpc_conflict_mid",21,16,76.1904761904762,1.09866263273001,1,1,1.39465053092002
"DRC",5,1,"dpc_conflict_mid",19,8,42.1052631578947,1.42431053851166,1.42431053851166,1,1.84862107702332
"DRC",5,2,"dpc_conflict_mid",351,271,77.2079772079772,7.23595919932588,9.80012135373988,1,9.99670082194516
"DRC",6,1,"dpc_conflict_mid",19,5,26.3157894736842,1,1,1,1
"DRC",6,2,"dpc_conflict_mid",138,105,76.0869565217391,3.16830886157097,1.29535590053907,1,9.96319891860813
"DRC",7,1,"dpc_conflict_mid",9,3,33.3333333333333,1,1,1,1
"DRC",7,2,"dpc_conflict_mid",93,61,65.5913978494624,5.89260961667469,9.68037744564829,1,9.9966340204991
"DRC",8,1,"dpc_conflict_mid",143,101,70.6293706293706,5.51264041048279,3.18707351782565,1,9.9961510188848
"DRC",8,2,"dpc_conflict_mid",47,23,48.936170212766,1.17034110423741,1,1,1.85170552118707
"DRC",9,1,"dpc_conflict_mid",117,80,68.3760683760684,6.11672449928484,7.88703433914953,1,9.99672813874937
"DRC",9,2,"dpc_conflict_mid",79,44,55.6962025316456,6.71881100967621,9.96645279323026,1,9.99672832294714
"DRC",10,1,"dpc_conflict_mid",24,15,62.5,3.84186473645937,3.84186473645937,3.75637666178248,3.92735281113627
"DRC",10,2,"dpc_conflict_mid",101,63,62.3762376237624,5.93046850613626,9.59764417698609,1,9.99422900653761
"DRC",11,1,"dpc_conflict_mid",123,103,83.739837398374,4.88838289402615,1.87279894957582,1,9.99663266847336
"DRC",11,2,"dpc_conflict_mid",123,103,83.739837398374,4.88838289402615,1.87279894957582,1,9.99663266847336
"DRC",12,1,"dpc_conflict_mid",11,4,36.3636363636364,1,1,1,1
"DRC",12,2,"dpc_conflict_mid",40,17,42.5,1.77801929515393,1,1,5.65023246610463
"DRC",13,1,"dpc_conflict_mid",18,12,66.6666666666667,2.32003554464136,1.40446682862612,1,5.47120852131321
"DRC",13,2,"dpc_conflict_mid",300,224,74.6666666666667,6.43876235442584,7.73390743485191,1,9.9967250972694
"DRC",14,1,"dpc_conflict_mid",135,97,71.8518518518518,5.17665257727987,3.30228381374966,2.77428695312134,9.99501240582953
"DRC",14,2,"dpc_conflict_mid",24,9,37.5,1.1754849586829,1.1754849586829,1,1.35096991736581
"DRC",15,1,"dpc_conflict_mid",59,26,44.0677966101695,3.47010505810339,3.47010505810339,1.6984046760191,5.24180544018769
"DRC",15,2,"dpc_conflict_mid",31,15,48.3870967741936,1.85582939847484,1.85582939847484,1.85582939847484,1.85582939847484
"DRC",16,1,"dpc_conflict_mid",68,49,72.0588235294118,4.00931509501699,1.86206989670523,1,9.98618673388431
"DRC",16,2,"dpc_conflict_mid",11,2,18.1818181818182,NA,NA,NA,NA
"DRC",17,1,"dpc_conflict_mid",12,8,66.6666666666667,1,1,1,1
"DRC",17,2,"dpc_conflict_mid",43,28,65.1162790697674,3.29434206753111,1,1,9.00742955830038
"DRC",18,1,"dpc_conflict_mid",370,293,79.1891891891892,5.78875146742591,5.42204157389412,1,9.99672787032273
"DRC",18,2,"dpc_conflict_mid",370,293,79.1891891891892,5.78875146742591,5.42204157389412,1,9.99672787032273
"DRC",19,1,"dpc_conflict_mid",17,7,41.1764705882353,NA,NA,NA,NA
"DRC",19,2,"dpc_conflict_mid",47,29,61.7021276595745,4.60317710617,1.77010374441113,1,9.9771683750065
"DRC",20,1,"dpc_conflict_mid",382,283,74.0837696335079,5.03879684536433,2.77428695312134,1,9.99645922659334
"DRC",20,2,"dpc_conflict_mid",328,226,68.9024390243902,7.35419240319809,9.61299031849283,1,9.98316080690829
"DRC",21,1,"dpc_conflict_mid",12,8,66.6666666666667,1,1,1,1
"DRC",21,2,"dpc_conflict_mid",31,12,38.7096774193548,NA,NA,NA,NA
"DRC",22,1,"dpc_conflict_mid",31,12,38.7096774193548,NA,NA,NA,NA
"DRC",22,2,"dpc_conflict_mid",31,12,38.7096774193548,NA,NA,NA,NA
"DRC",23,1,"dpc_conflict_mid",24,16,66.6666666666667,2.73527830295023,1.86755213612112,1,5.33828277272956
"DRC",23,2,"dpc_conflict_mid",19,4,21.0526315789474,1,1,1,1
"DRC",24,1,"dpc_conflict_mid",114,85,74.5614035087719,6.95553803712149,9.80332489045657,1,9.99518812902702
"DRC",24,2,"dpc_conflict_mid",7,2,28.5714285714286,NA,NA,NA,NA
"DRC",25,1,"dpc_conflict_mid",18,4,22.2222222222222,NA,NA,NA,NA
"DRC",25,2,"dpc_conflict_mid",6,4,66.6666666666667,NA,NA,NA,NA
"DRC",26,1,"dpc_conflict_mid",118,76,64.406779661017,4.89669051112251,1.50761575136499,1,9.9962225966915
"DRC",26,2,"dpc_conflict_mid",36,18,50,1.36755527678942,1.35550519309189,1,1.75921072097389
"DRC",27,1,"dpc_conflict_mid",30,7,23.3333333333333,1,1,1,1
"DRC",27,2,"dpc_conflict_mid",294,246,83.6734693877551,6.87331643894802,8.13944061067415,1.31139006703418,9.99672574432961
"DRC",28,1,"dpc_conflict_mid",69,50,72.463768115942,9.03470080688556,9.67213376018924,3.66697489155122,9.99629803609721
"DRC",28,2,"dpc_conflict_mid",181,135,74.585635359116,6.32131807662981,8.23338970239454,1,9.99671208915477
"DRC",29,1,"dpc_conflict_mid",7,4,57.1428571428571,1,1,1,1
"DRC",29,2,"dpc_conflict_mid",374,284,75.9358288770053,6.74184691257841,8.85245641918974,1,9.99672876303556
"DRC",30,1,"dpc_conflict_mid",15,8,53.3333333333333,1.29391424998589,1.29391424998589,1.29391424998589,1.29391424998589
"DRC",30,2,"dpc_conflict_mid",57,33,57.8947368421053,2.91773164206658,1.38984729952083,1,8.98841221692085
"DRC",31,1,"dpc_conflict_mid",31,15,48.3870967741936,1,1,1,1
"DRC",31,2,"dpc_conflict_mid",11,7,63.6363636363636,1,1,1,1
"DRC",32,1,"dpc_conflict_mid",187,144,77.0053475935829,6.93862667426388,7.95286896943685,1,9.9967278913507
"DRC",32,2,"dpc_conflict_mid",13,7,53.8461538461538,NA,NA,NA,NA
"DRC",33,1,"dpc_conflict_mid",94,73,77.6595744680851,6.75736821541637,7.31046153555675,2.52562356521814,9.9916908509672
"DRC",33,2,"dpc_conflict_mid",6,3,50,1,1,1,1
"DRC",34,1,"dpc_conflict_mid",257,204,79.3774319066148,8.37435965829209,9.96323177793202,1,9.99672966821296
"DRC",34,2,"dpc_conflict_mid",81,58,71.6049382716049,6.79667309463613,9.67465177143944,1,9.99671123057123
"DRC",35,1,"dpc_conflict_mid",52,31,59.6153846153846,2.55994444923469,1.16489452231506,1,6.90998875230865
"DRC",35,2,"dpc_conflict_mid",48,29,60.4166666666667,1.48154145302408,1.31418746567888,1,3.15511875848424
"DRC",36,1,"dpc_conflict_mid",89,67,75.2808988764045,6.89602266520674,9.77307691390103,1,9.99616419238005
"DRC",36,2,"dpc_conflict_mid",130,93,71.5384615384615,4.75055389625434,3.37337596603143,1,9.99671734123704
"DRC",37,1,"dpc_conflict_mid",22,16,72.7272727272727,2.73409090435221,1.54730339263051,1,8.26549039045559
"DRC",37,2,"dpc_conflict_mid",0,0,NA,NA,NA,NA,NA
"DRC",38,1,"dpc_conflict_mid",276,208,75.3623188405797,6.11997171801054,6.56454598479156,1,9.99671861951758
"DRC",38,2,"dpc_conflict_mid",276,208,75.3623188405797,6.11997171801054,6.56454598479156,1,9.99671861951758
"DRC",39,1,"dpc_conflict_mid",185,134,72.4324324324324,6.17426728761764,8.06244335664696,1,9.99661306119636
"DRC",39,2,"dpc_conflict_mid",32,18,56.25,1.82103465378286,1,1,4.28413861513146
"DRC",40,1,"dpc_conflict_mid",320,229,71.5625,8.01921406923157,9.92133004312044,1,9.99672228560078
"DRC",40,2,"dpc_conflict_mid",320,229,71.5625,8.01921406923157,9.92133004312044,1,9.99672228560078
"DRC",41,1,"dpc_conflict_mid",70,44,62.8571428571429,6.75628000566367,9.22272257349872,1,9.99672113399685
"DRC",41,2,"dpc_conflict_mid",201,152,75.6218905472637,7.49744853615245,8.93490034167881,1.72203043035687,9.99672970213481
"DRC",42,1,"dpc_conflict_mid",292,224,76.7123287671233,5.40953024012327,2.77428695312134,1,9.99673071792001
"DRC",42,2,"dpc_conflict_mid",151,110,72.8476821192053,4.97746264803793,3.62470384204828,1,9.98663799363412
"DRC",43,1,"dpc_conflict_mid",28,22,78.5714285714286,1.38634730891632,1.34552853292758,1,1.85433216981013
"DRC",43,2,"dpc_conflict_mid",28,9,32.1428571428571,1.28206014985522,1,1,2.41030074927609
"DRC",44,1,"dpc_conflict_mid",297,224,75.4208754208754,6.46467455211789,9.14801543101999,1,9.99011644381364
"DRC",44,2,"dpc_conflict_mid",383,285,74.4125326370757,6.35847041357452,7.13647104558113,1,9.99672856757323
"DRC",45,1,"dpc_conflict_mid",377,296,78.5145888594164,7.22328502817526,9.37090366374995,1,9.99670956466875
"DRC",45,2,"dpc_conflict_mid",280,207,73.9285714285714,6.37063368106123,8.36239009286594,1,9.99672731781084
"DRC",46,1,"dpc_conflict_mid",53,32,60.377358490566,2.62788603434495,1.77832985976714,1,5.34539232456096
"DRC",46,2,"dpc_conflict_mid",162,108,66.6666666666667,6.43077124377125,7.94173235691224,1,9.99648297125595
"DRC",47,1,"dpc_conflict_mid",370,272,73.5135135135135,5.7254842790404,3.69330103826583,1,9.99672803973304
"DRC",47,2,"dpc_conflict_mid",323,243,75.2321981424149,7.26218267548922,9.87476517464053,1,9.99672639303031
"DRC",48,1,"dpc_conflict_mid",13,8,61.5384615384615,1,1,1,1
"DRC",48,2,"dpc_conflict_mid",5,2,40,NA,NA,NA,NA
"DRC",49,1,"dpc_conflict_mid",18,8,44.4444444444444,1,1,1,1
"DRC",49,2,"dpc_conflict_mid",12,7,58.3333333333333,1,1,1,1
"DRC",50,1,"dpc_conflict_mid",371,283,76.2803234501348,5.96274426619201,7.33239658691712,1,9.98180140176469
"DRC",50,2,"dpc_conflict_mid",339,262,77.2861356932153,7.62358836916735,9.70922453535202,1,9.99429186270224
"DRC",51,1,"dpc_conflict_mid",32,19,59.375,1.40047052237121,1,1,2.95097073252519
"DRC",51,2,"dpc_conflict_mid",60,46,76.6666666666667,4.23506381962756,2.49800730414059,1,9.55855964985543
"DRC",52,1,"dpc_conflict_mid",207,138,66.6666666666667,3.8151784150714,1.71405507148575,1,9.99592455063935
"DRC",52,2,"dpc_conflict_mid",304,225,74.0131578947368,3.978819859154,2.77428695312134,1,9.99668454177614
"DRC",53,1,"dpc_conflict_mid",24,6,25,NA,NA,NA,NA
"DRC",53,2,"dpc_conflict_mid",108,62,57.4074074074074,5.58097285694497,5.32728141481321,1,9.99518078848394
"DRC",54,1,"dpc_conflict_mid",245,190,77.5510204081633,6.49287720137658,9.32477272261317,1,9.99672041179574
"DRC",54,2,"dpc_conflict_mid",51,23,45.0980392156863,1.17331183709608,1,1,1.56194665598392
"DRC",55,1,"dpc_conflict_mid",31,8,25.8064516129032,NA,NA,NA,NA
"DRC",55,2,"dpc_conflict_mid",387,281,72.609819121447,7.60388232105599,9.73813227803736,1,9.99662097180231
"DRC",56,1,"dpc_conflict_mid",32,7,21.875,NA,NA,NA,NA
"DRC",56,2,"dpc_conflict_mid",37,14,37.8378378378378,NA,NA,NA,NA
"DRC",57,1,"dpc_conflict_mid",233,171,73.3905579399142,5.6868402054063,7.31154178560858,1,9.99672689599806
"DRC",57,2,"dpc_conflict_mid",5,2,40,NA,NA,NA,NA
"DRC",58,1,"dpc_conflict_mid",39,29,74.3589743589744,3.5973491190591,1,1,8.89025981774837
"DRC",58,2,"dpc_conflict_mid",353,261,73.9376770538244,7.61631383749054,9.828176952403,1,9.99669906445964
"DRC",59,1,"dpc_conflict_mid",368,272,73.9130434782609,6.22282940213865,8.26524513924464,1,9.99673058537154
"DRC",59,2,"dpc_conflict_mid",372,292,78.494623655914,6.92212377877374,8.08038891690327,1,9.99591945636496
"DRC",60,1,"dpc_conflict_mid",30,19,63.3333333333333,1.80936421002327,1.85833080258327,1.7094658057781,1.86029602170844
"DRC",60,2,"dpc_conflict_mid",30,16,53.3333333333333,1.48880273718303,1.50666102675549,1.07891103918231,1.86297785603883
"DRC",61,1,"dpc_conflict_mid",104,68,65.3846153846154,6.56016925296134,8.82820604738267,1,9.99671734123704
"DRC",61,2,"dpc_conflict_mid",140,111,79.2857142857143,5.65820504513333,7.07632873892791,1,9.99648896388637
"DRC",62,1,"dpc_conflict_mid",252,194,76.984126984127,7.84048879148487,9.26977721540558,1,9.99409525917051
"DRC",62,2,"dpc_conflict_mid",282,228,80.8510638297872,9.14885570332832,9.90308154165079,1,9.99671734123704
"DRC",63,1,"dpc_conflict_mid",10,3,30,1.53165843343855,1.53165843343855,1.53165843343855,1.53165843343855
"DRC",63,2,"dpc_conflict_mid",6,3,50,1,1,1,1
"DRC",64,1,"dpc_conflict_mid",389,257,66.0668380462725,5.70710707111333,7.03376125478898,1,9.966092819612
"DRC",64,2,"dpc_conflict_mid",389,257,66.0668380462725,5.70710707111333,7.03376125478898,1,9.966092819612
"DRC",65,1,"dpc_conflict_mid",133,102,76.6917293233083,7.80540667331777,9.87402264387864,1,9.99665777097518
"DRC",65,2,"dpc_conflict_mid",64,26,40.625,1.19515921187294,1,1,1.66427145391498
"DRC",66,1,"dpc_conflict_mid",263,159,60.4562737642586,1.42836804367758,1.13300729166241,1,3.66558077187478
"DRC",66,2,"dpc_conflict_mid",156,92,58.974358974359,6.77421213560091,9.14613036514034,1,9.99671734123704
"DRC",67,1,"dpc_conflict_mid",114,79,69.2982456140351,5.82708437561722,5.54266477292629,1,9.99629103802854
"DRC",67,2,"dpc_conflict_mid",89,60,67.4157303370787,6.76055330914859,8.38073830714008,1,9.99264866508274
"DRC",68,1,"dpc_conflict_mid",41,26,63.4146341463415,2.1081662421858,1.56703245948385,1,4.29860004977552
"DRC",68,2,"dpc_conflict_mid",32,12,37.5,1.32265112485734,1.32265112485734,1.32265112485734,1.32265112485734
"DRC",69,1,"dpc_conflict_mid",91,65,71.4285714285714,6.23379986862666,7.98958568801719,1,9.99608411077885
"DRC",69,2,"dpc_conflict_mid",91,65,71.4285714285714,6.23379986862666,7.98958568801719,1,9.99608411077885
"DRC",70,1,"dpc_conflict_mid",161,123,76.3975155279503,4.36768900883771,2.77428695312134,2.77428695312134,9.99587335342367
"DRC",70,2,"dpc_conflict_mid",11,4,36.3636363636364,NA,NA,NA,NA
"DRC",71,1,"dpc_conflict_mid",38,16,42.1052631578947,1.21569376468424,1,1,1.86277505873695
"DRC",71,2,"dpc_conflict_mid",38,18,47.3684210526316,1.34489444069939,1.34489444069939,1,1.68978888139878
"DRC",72,1,"dpc_conflict_mid",11,6,54.5454545454545,NA,NA,NA,NA
"DRC",72,2,"dpc_conflict_mid",27,9,33.3333333333333,1.20604323765886,1.20604323765886,1.20604323765886,1.20604323765886
"DRC",73,1,"dpc_conflict_mid",47,29,61.7021276595745,2.64259865613923,1.47342220752565,1,8.53423582133263
"DRC",73,2,"dpc_conflict_mid",15,11,73.3333333333333,1,1,1,1
"DRC",74,1,"dpc_conflict_mid",159,109,68.5534591194968,4.38174549994865,2.77428695312134,1,9.99672051971391
"DRC",74,2,"dpc_conflict_mid",348,263,75.5747126436782,7.63521518787368,9.68577658309226,1,9.99672250979138
"DRC",75,1,"dpc_conflict_mid",348,256,73.5632183908046,7.96860161511301,9.71786636567562,1,9.99671965027311
"DRC",75,2,"dpc_conflict_mid",2,0,0,NA,NA,NA,NA
"DRC",76,1,"dpc_conflict_mid",18,8,44.4444444444444,2.86152676094011,1.8617552397908,1.35570451690014,6.36689204727868
"DRC",76,2,"dpc_conflict_mid",109,70,64.2201834862385,2.77514240042896,1.32449756965155,1,9.99572153537944
"DRC",77,1,"dpc_conflict_mid",67,37,55.2238805970149,1.28622683777294,1.02540857694738,1,1.86791266776652
"DRC",77,2,"dpc_conflict_mid",56,38,67.8571428571429,4.97313816641163,1.8428624835495,1,9.99637753794142
"DRC",78,1,"dpc_conflict_mid",285,207,72.6315789473684,8.19805838569907,9.93458176087348,1,9.99549010280238
"DRC",78,2,"dpc_conflict_mid",285,207,72.6315789473684,8.19805838569907,9.93458176087348,1,9.99549010280238
"DRC",79,1,"dpc_conflict_mid",158,110,69.620253164557,7.42999996071765,8.68670147981505,1,9.99623305765506
"DRC",79,2,"dpc_conflict_mid",201,152,75.6218905472637,5.63301472778737,4.9082054391872,1,9.99663930118895
"DRC",80,1,"dpc_conflict_mid",5,1,20,NA,NA,NA,NA
"DRC",80,2,"dpc_conflict_mid",45,21,46.6666666666667,1.30754396377142,1.30754396377142,1,1.61508792754285
"DRC",81,1,"dpc_conflict_mid",19,8,42.1052631578947,NA,NA,NA,NA
"DRC",81,2,"dpc_conflict_mid",124,91,73.3870967741936,5.70167571078854,4.86151878785203,1,9.99621952418102
"DRC",82,1,"dpc_conflict_mid",17,6,35.2941176470588,NA,NA,NA,NA
"DRC",82,2,"dpc_conflict_mid",3,0,0,NA,NA,NA,NA
"DRC",83,1,"dpc_conflict_mid",299,222,74.247491638796,7.49154001713055,9.48722996334072,1,9.99671734123704
"DRC",83,2,"dpc_conflict_mid",399,298,74.6867167919799,7.89826651288674,9.79864890371493,1,9.99669514909164
"DRC",84,1,"dpc_conflict_mid",350,250,71.4285714285714,7.44386546681684,9.85748525630789,1,9.99673092242269
"DRC",84,2,"dpc_conflict_mid",350,250,71.4285714285714,7.44386546681684,9.85748525630789,1,9.99673092242269
"DRC",85,1,"dpc_conflict_mid",164,127,77.4390243902439,5.84872999672219,3.64391966623093,1,9.99666058890554
"DRC",85,2,"dpc_conflict_mid",35,20,57.1428571428571,3.84598152351305,3.84598152351305,1.30414078724109,6.38782225978501
"DRC",86,1,"dpc_conflict_mid",295,228,77.2881355932203,8.66482648949235,9.97133575125126,1.10899490788122,9.99658886334339
"DRC",86,2,"dpc_conflict_mid",19,10,52.6315789473684,1.43544346363085,1.44341481767451,1,1.85494421917437
"DRC",87,1,"dpc_conflict_mid",18,8,44.4444444444444,NA,NA,NA,NA
"DRC",87,2,"dpc_conflict_mid",84,62,73.8095238095238,3.91655643444305,2.94298571584902,1,9.99672819191662
"DRC",88,1,"dpc_conflict_mid",190,128,67.3684210526316,6.4786561708913,7.58127597909829,1,9.99531350263241
"DRC",88,2,"dpc_conflict_mid",25,12,48,1.68521169699201,1.4305436829386,1,2.87975942209082
"DRC",89,1,"dpc_conflict_mid",6,0,0,NA,NA,NA,NA
"DRC",89,2,"dpc_conflict_mid",94,65,69.1489361702128,6.97230925703907,9.34017487344399,1,9.99605032482767
"DRC",90,1,"dpc_conflict_mid",38,27,71.0526315789474,6.24529413151337,6.99391705586039,1,9.99334241433271
"DRC",90,2,"dpc_conflict_mid",54,31,57.4074074074074,1.76490932969254,1.44183818194664,1,3.43607422113855
"DRC",91,1,"dpc_conflict_mid",7,3,42.8571428571429,1,1,1,1
"DRC",91,2,"dpc_conflict_mid",21,12,57.1428571428571,1.15413247785548,1.15413247785548,1,1.30826495571095
"DRC",92,1,"dpc_conflict_mid",2,1,50,NA,NA,NA,NA
"DRC",92,2,"dpc_conflict_mid",204,136,66.6666666666667,4.66785450394004,3.19689737724159,1,9.99511606064438
"DRC",93,1,"dpc_conflict_mid",16,5,31.25,1,1,1,1
"DRC",93,2,"dpc_conflict_mid",10,1,10,NA,NA,NA,NA
"DRC",94,1,"dpc_conflict_mid",190,142,74.7368421052632,4.46699177550169,3.03391455019634,1,9.99164464175456
"DRC",94,2,"dpc_conflict_mid",92,44,47.8260869565217,2.7229406726722,1,1,8.78801521123164
"DRC",95,1,"dpc_conflict_mid",54,27,50,2.53128677170092,1.64894251351314,1,8.31198863910087
"DRC",95,2,"dpc_conflict_mid",54,27,50,2.53128677170092,1.64894251351314,1,8.31198863910087
"DRC",96,1,"dpc_conflict_mid",82,39,47.5609756097561,1.21443352525119,1,1,1.85773410100477
"DRC",96,2,"dpc_conflict_mid",41,27,65.8536585365854,2.03146176423207,1.39434304001271,1,4.33716097690288
"DRC",97,1,"dpc_conflict_mid",126,73,57.9365079365079,3.7851309408001,2.77428695312134,1,9.76889950865852
