"analysis","scenario_key","scenario_label","r0_factor","hcw_factor","arm","efficacy","particle_id","n_reps","baseline_hcw_deaths","pep_hcw_deaths","hcw_deaths_averted","baseline_hcw_days_lost","pep_hcw_days_lost","hcw_days_lost_averted","pct_hcw_deaths_averted","pct_days_lost_averted"
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,164,10,77.4,16.8,60.6,31809.340050924,6224.1804993542,25585.1595515698,78.2945736434108,80.4328524597184
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,165,10,75.4,14.9,60.5,34881.649998105,6862.11605722616,28019.5339408788,80.2387267904509,80.32743274014
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,166,10,45.7,9.4,36.3,12909.1595931727,2531.65675541444,10377.5028377583,79.4310722100656,80.3886787738424
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,167,10,56.6,10.6,46,26327.2155050977,5766.25713887088,20560.9583662268,81.2720848056537,78.0977326001135
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,168,10,73.9,14.8,59.1,41464.8737070589,7959.54298210676,33505.3307249521,79.9729364005413,80.8041306520325
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,169,10,60.6,14.4,46.2,42591.821386403,8700.21080445419,33891.6105819488,76.2376237623762,79.5730482490433
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,170,10,95.6,20.2,75.4,49510.4620253067,9807.72809018423,39702.7339351225,78.8702928870293,80.1905946965893
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,171,10,48.8,9.7,39.1,24366.0420987721,4442.41160800718,19923.6304907649,80.1229508196721,81.768021289633
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,172,10,31,6.2,24.8,13209.6503015501,2571.6388260721,10638.011475478,80,80.5321203259232
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,173,10,110.4,21.4,89,58532.8233035724,12125.6939958946,46407.1293076778,80.6159420289855,79.2839413656738
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,174,10,61.5,10.9,50.6,30643.5422765065,5595.96956767636,25047.5727088302,82.2764227642276,81.7385029537965
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,175,10,48.8,7.4,41.4,24996.5867455742,3994.22377311577,21002.3629724584,84.8360655737705,84.0209232813637
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,176,10,120,24.4,95.6,57174.2296026364,11315.1807402213,45859.0488624151,79.6666666666667,80.2092991565215
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,177,10,90.7,17.9,72.8,34485.6453267109,7003.3231617298,27482.3221649811,80.2646085997795,79.6920628992685
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,178,10,118.3,20.6,97.7,54460.4676632496,10173.942010528,44286.5256527216,82.5866441251057,81.3186657275192
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,179,10,162.4,33.5,128.9,62428.1800382536,12896.163279252,49532.0167590016,79.371921182266,79.3424007053389
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,180,10,57.3,11.6,45.7,17905.3591006471,3475.65884941191,14429.7002512352,79.7556719022688,80.5887230193206
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,181,10,120,23.6,96.4,65231.8795859645,13213.1197849143,52018.7598010502,80.3333333333333,79.7443828557758
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,182,10,105.8,20.2,85.6,36142.9208115769,7110.16396399635,29032.7568475805,80.9073724007561,80.3276442403102
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,183,10,101.6,20.3,81.3,69892.0696408358,14385.4909572047,55506.5786836311,80.0196850393701,79.4175633499918
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,184,10,106,21.4,84.6,63960.9929485008,12555.6590903249,51405.3338581759,79.811320754717,80.3698183665875
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,185,10,110.3,21.6,88.7,60236.2732422334,11838.388526383,48397.8847158504,80.4170444242974,80.3467447616219
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,186,10,52,9.2,42.8,22741.9263478328,4338.77277511304,18403.1535727198,82.3076923076923,80.9217007004927
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,187,10,57.8,12.6,45.2,26216.7468844094,5270.70841043017,20946.0384739793,78.2006920415225,79.8956429122617
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,188,10,57.1,11.3,45.8,34647.1257608428,6891.14063650747,27755.9851243353,80.2101576182137,80.1104983885975
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,189,10,57.3,10.8,46.5,37324.4917940171,7254.48925287775,30070.0025411394,81.151832460733,80.5637293257383
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,190,10,136.6,26.2,110.4,70869.7402616897,14317.1049367728,56552.6353249169,80.8199121522694,79.7979999871507
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,191,10,91.2,16.7,74.5,27632.6917978391,5524.51332751201,22108.178470327,81.6885964912281,80.0073283922921
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,192,10,42.6,6.8,35.8,22188.3774691369,4282.16313074177,17906.2143383952,84.037558685446,80.7008730733103
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,193,10,70.5,13.5,57,38311.8476137214,7316.55814794648,30995.289465775,80.8510638297872,80.9026225471673
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,194,10,67.6,13.8,53.8,30521.2082186884,6037.92796896801,24483.2802497204,79.5857988165681,80.2172708049253
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,195,10,57,11.1,45.9,18971.9654146345,3688.80261524518,15283.1627993893,80.5263157894737,80.5565605111227
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,196,10,50,9.6,40.4,18697.3357691273,3179.68894247272,15517.6468266546,80.8,82.9938929174981
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,197,10,92.4,17.4,75,56799.8352720602,11574.9342472655,45224.9010247947,81.1688311688312,79.6215355347004
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,198,10,76.7,17.1,59.6,44234.3060570133,9017.10204409837,35217.2040129149,77.7053455019557,79.6151384572954
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,199,10,86.1,17.6,68.5,46236.6185023125,9441.62266804246,36794.9958342701,79.5586527293844,79.579772539875
"reference","reference","DRC as-fitted (x1.00)",1,1,"full_obv80",0.8,200,10,105,20.5,84.5,61277.9838952101,12496.3109568286,48781.6729383816,80.4761904761905,79.6071767338198
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,1,10,251.4,50.3,201.1,87775.0210806266,17350.7767146747,70424.2443659519,79.9920445505171,80.2326715493045
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,2,10,195.4,37,158.4,120197.587491015,23315.4192819116,96882.168209103,81.064483111566,80.6024232527508
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,3,10,233.5,47.9,185.6,53658.2837997953,10329.7093784958,43328.5744212995,79.4860813704497,80.7490872853165
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,4,10,301.6,61.6,240,62315.7078150696,12475.8922368504,49839.8155782192,79.5755968169761,79.9795385878079
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,5,10,209.3,44,165.3,50836.5850018834,10590.8759948755,40245.7090070079,78.9775441949355,79.1668224872242
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,6,10,284.9,57.4,227.5,55550.7439990266,10798.2410862349,44752.5029127917,79.8525798525799,80.5614825133142
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,7,10,224.9,44,180.9,84304.1018577028,16206.5821051918,68097.519752511,80.4357492218764,80.7760455920081
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,8,10,234,49.1,184.9,60652.4296740162,12197.5132910894,48454.9163829268,79.017094017094,79.8894894126312
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,9,10,207.9,38.9,169,79499.3345653159,15296.2609354809,64203.073629835,81.2890812890813,80.7592591571774
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,10,10,257.7,48.3,209.4,68654.8058839961,13250.2442811122,55404.5616028839,81.2572759022119,80.7001940934758
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,11,10,215.8,42,173.8,69609.7912953531,14140.9046342689,55468.8866610842,80.5375347544022,79.6854661231934
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,12,10,200.3,39.7,160.6,81532.9116634143,15908.1990143023,65624.712649112,80.1797304043934,80.4886165724403
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,13,10,215,43.7,171.3,59834.5798287933,12067.5852045727,47766.9946242206,79.6744186046512,79.8317540808308
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,14,10,219.5,44.6,174.9,72952.4726297742,14548.1549631949,58404.3176665793,79.6810933940775,80.058037186724
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,15,10,204.3,40.8,163.5,57824.3545577973,12501.0290782732,45323.3254795241,80.0293685756241,78.3810313597568
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,16,10,199.1,39.2,159.9,53303.8262795067,10344.1810493942,42959.6452301125,80.3114013058764,80.5939239799542
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,17,10,240.2,47.2,193,46434.4189993851,8521.24236781857,37913.1766315666,80.3497085761865,81.6488661827956
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,18,10,205.7,40.6,165.1,44975.2565909985,8775.27476079447,36199.9818302041,80.2625182304327,80.4886610417898
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,19,10,265.5,54.7,210.8,58815.4903732511,12733.5191417207,46081.9712315304,79.3973634651601,78.350058698972
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,20,10,296,58.3,237.7,70123.5687654643,13899.3755117709,56224.1932536934,80.304054054054,80.1787391080182
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,21,10,322.8,66.8,256,71450.0066023744,14609.9458434078,56840.0607589666,79.3060718711276,79.5522120456707
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,22,10,235.8,49.7,186.1,44811.7418630189,9471.01836660082,35340.7234964181,78.9228159457167,78.8648734174361
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,23,10,248.3,48.1,200.2,50369.5059357887,10172.4305825359,40197.0753532528,80.6282722513089,79.8043868139112
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,24,10,287.2,59.6,227.6,76186.5534051488,15829.0907955186,60357.4626096302,79.2479108635098,79.2232486074782
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,25,10,235.8,46.9,188.9,46030.8573537692,9020.3001064637,37010.5572473054,80.1102629346904,80.403797311142
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,26,10,180.6,40,140.6,44902.6661451989,9248.03000359864,35654.6361416003,77.8516057585825,79.4042741834218
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,27,10,249.5,50.4,199.1,47595.9085977856,9499.176835387,38096.7317623986,79.7995991983968,80.0420306802822
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,28,10,285.9,56.1,229.8,100343.865297096,20168.0228648298,80175.8424322663,80.3777544596013,79.9010903106865
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,29,10,281.8,54,227.8,55530.6041330534,10901.5872807584,44629.016852295,80.8374733853797,80.368325807085
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,30,10,281.3,54.2,227.1,56094.1780387334,10979.9114726145,45114.2665661189,80.7323142552435,80.4259339266318
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,31,10,258.8,51.9,206.9,56016.5278629861,11844.248010367,44172.2798526191,79.9459041731066,78.8557976329103
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,32,10,194,40.1,153.9,58051.5084274446,11180.4758592171,46871.0325682275,79.3298969072165,80.7404214600367
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,33,10,263.7,50.7,213,50805.4580202754,9697.37051281487,41108.0875074606,80.773606370876,80.9127387279043
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,34,10,265.9,56.4,209.5,55858.6237295763,11698.540625598,44160.0831039783,78.7890184279805,79.0568763701857
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,35,10,243.7,46.7,197,72319.9131726269,13881.4267184399,58438.4864541871,80.8370947886746,80.8055262935603
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,36,10,216.7,41.1,175.6,46109.6156754982,8869.90834482937,37239.7073306688,81.0336871250577,80.7634303281719
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,37,10,266.7,51.1,215.6,78519.7986857586,15792.3362032961,62727.4624824625,80.8398950131234,79.8874469017705
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,38,10,253.1,52.6,200.5,67551.1549575873,13775.9850213434,53775.1699362439,79.217700513631,79.6065884735905
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,39,10,211.3,43.4,167.9,47242.1410287951,10065.5027046156,37176.6383241794,79.460482725982,78.6938049685756
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,40,10,187.8,36.2,151.6,53179.0695370772,10669.3180563858,42509.7514806914,80.7241746538871,79.9369974893092
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,41,10,227.6,45.3,182.3,74136.8010892024,14609.9300847527,59526.8710044498,80.0966608084359,80.2932823238842
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,42,10,256.2,51.9,204.3,49756.9696977596,9825.06849727387,39931.9012004858,79.7423887587822,80.2538849191287
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,43,10,241.8,49,192.8,60975.0572961955,11983.111975732,48991.9453204635,79.7353184449959,80.3475183015864
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,44,10,282.7,52.9,229.8,60072.3559471769,11661.839012561,48410.5169346159,81.2875840113194,80.5870123974901
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,45,10,283.6,56.6,227,57637.1956082662,11992.2680628487,45644.9275454175,80.0423131170663,79.1935260966639
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,46,10,262.4,52.5,209.9,69294.5216503417,14406.8802444588,54887.6414058829,79.9923780487805,79.2092074505463
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,47,10,204,41.2,162.8,47613.9540701792,9173.44537398249,38440.5086961967,79.8039215686275,80.7337039044026
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,48,10,192.9,37.2,155.7,67006.0603850177,13522.8048155236,53483.2555694941,80.7153965785381,79.818534714888
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,49,10,209.8,41.6,168.2,60362.6258351148,11988.0634960307,48374.562339084,80.1715919923737,80.1399237853286
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,50,10,252.4,49.5,202.9,57321.3946200134,11106.0842835954,46215.310336418,80.3882725832013,80.6248882163139
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,51,10,305.3,61.8,243.5,70945.3390162604,14343.4771783036,56601.8618379567,79.7576154602031,79.7823544475329
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,52,10,240.8,46.7,194.1,50260.3381939545,9866.43414724315,40393.9040467113,80.6063122923588,80.3693438966355
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,53,10,194.7,37,157.7,50493.1612719401,9691.12319593857,40802.0380760015,80.9964047252183,80.8070579226655
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,54,10,255.9,51.2,204.7,104628.901592263,21622.2157070296,83006.6858852337,79.9921844470496,79.3343757050122
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,55,10,177.8,37.2,140.6,52292.8135062836,10344.1709877564,41948.6425185273,79.0776152980877,80.2187522640881
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,56,10,234.4,45.6,188.8,46735.1016287922,9462.13866255656,37272.9629662356,80.5460750853242,79.7536790703645
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,57,10,312.1,66.8,245.3,66959.2005884338,13346.9467458581,53612.2538425758,78.5966036526754,80.067045859918
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,58,10,311.5,61,250.5,119445.58731047,23130.8389508075,96314.7483596622,80.4173354735153,80.6348317492177
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,59,10,255.3,50.4,204.9,99658.4479639672,19832.6866299245,79825.7613340427,80.2585193889542,80.0993422684093
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,60,10,251.1,48.1,203,70685.9649740516,14005.6506922429,56680.3142818087,80.8442851453604,80.1860939475265
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,61,10,260.5,56,204.5,80208.5873451065,16622.1100508288,63586.4772942777,78.5028790786948,79.2763959558217
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,62,10,246.3,51.3,195,48654.8633621813,9720.83600431911,38934.0273578622,79.1717417783191,80.0208338230069
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,63,10,274.1,58.2,215.9,57363.027919759,11660.0185249943,45703.0093947647,78.7668734038672,79.6732861778066
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,64,10,277.8,57.6,220.2,56607.6069837107,11587.9660415531,45019.6409421577,79.2656587473002,79.5293130040145
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,65,10,267.3,54.2,213.1,70522.5987635536,14990.4716114947,55532.1271520588,79.7231575009353,78.7437333928172
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,66,10,186.5,36.5,150,46168.8440256615,9368.36323818636,36800.4807874751,80.4289544235925,79.7084734610655
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,67,10,244.6,47.6,197,93120.3098058334,19526.6892229074,73593.620582926,80.539656582175,79.0306870073534
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,68,10,228.9,44.5,184.4,46021.7324392759,8954.53298650453,37067.1994527714,80.5591961555264,80.5428163785018
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,69,10,219.5,43.9,175.6,62476.0128587593,12848.3244022908,49627.6884564685,80,79.4347881460725
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,70,10,270.4,49.7,220.7,71211.7990337329,13178.6210829478,58033.1779507851,81.6198224852071,81.4937675191929
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,71,10,289.7,58.2,231.5,79670.7956677843,15766.7899652662,63904.0057025181,79.9102519848119,80.2100759342088
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,72,10,279.9,55.5,224.4,118708.026911253,23087.1254993047,95620.9014119483,80.1714898177921,80.5513358278924
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,73,10,119.3,23.1,96.2,32262.1195651211,5947.12784044235,26314.9917246787,80.6370494551551,81.5662209408217
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,74,10,308.3,64.6,243.7,64916.7190895628,13154.4304016884,51762.2886878744,79.0463833927992,79.7364522018746
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,75,10,234,43.8,190.2,50447.2800334642,9713.59177424067,40733.6882592235,81.2820512820513,80.7450634250307
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,76,10,227.5,43.4,184.1,76190.8145078468,14780.0385632599,61410.7759445868,80.9230769230769,80.6012855240736
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,77,10,169,30.2,138.8,97023.784698158,17996.7703292813,79027.0143688768,82.1301775147929,81.4511767549891
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,78,10,252,50.6,201.4,49276.0921934557,9527.92221861444,39748.1699748412,79.9206349206349,80.6642089611971
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,79,10,329.6,61.6,268,74217.6531300341,14010.2682167493,60207.3849132849,81.3106796116505,81.1227280493465
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,80,10,220.9,43.4,177.5,60228.332828116,12609.4715177733,47618.8613103427,80.3531009506564,79.0638874999924
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,81,10,255.6,54,201.6,57090.9670505309,12146.984252251,44943.9827982799,78.8732394366197,78.7234568272425
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,82,10,250.3,46.2,204.1,78670.020062347,15117.9024308013,63552.1176315457,81.5421494206952,80.7831465927933
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,83,10,316.3,66.2,250.1,75403.1537622866,15185.2439379385,60217.9098243481,79.0705026873222,79.8612615251997
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,84,10,291.1,58.6,232.5,74203.2152552319,14961.0940922237,59242.1211630082,79.8694606664376,79.8376740943597
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,85,10,216.7,45.9,170.8,85936.55433642,16864.5631034267,69071.9912329933,78.8186432856484,80.3755651670578
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,86,10,208.5,41.9,166.6,58800.4041429745,12084.7122986933,46715.6918442812,79.9040767386091,79.4479094577155
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,87,10,174.2,35.3,138.9,52267.6797929592,10149.9383737174,42117.7414192418,79.735935706085,80.5808514670577
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,88,10,256.5,51.7,204.8,54564.9283019546,11045.303739037,43519.6245629176,79.8440545808967,79.7575034316662
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,89,10,244.5,46,198.5,71212.9876794238,12770.3004237173,58442.6872557065,81.1860940695297,82.0674558955387
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,90,10,261.3,50.3,211,60654.0655567243,11439.0657879561,49214.9997687682,80.7500956754688,81.1404797304837
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,91,10,218.7,43.3,175.4,59622.2928646209,10949.606063344,48672.6868012769,80.2011888431642,81.6350469979302
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,92,10,172.8,36,136.8,41514.7138568327,8639.06322176774,32875.650635065,79.1666666666667,79.1903582629514
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,93,10,247.6,51.6,196,48322.864620544,9569.77397944558,38753.0906410984,79.1599353796446,80.1961782386198
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,94,10,236,46.2,189.8,46858.9979373525,9049.56120754161,37809.4367298109,80.4237288135593,80.6876766343994
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,95,10,284.8,58.2,226.6,106753.126948847,21614.258531188,85138.8684176595,79.564606741573,79.7530441037621
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,96,10,305.1,61.9,243.2,69451.6982624529,14068.5287596037,55383.1695028493,79.7115699770567,79.7434344853027
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,97,10,254.7,52.5,202.2,73250.1075626788,15587.1103847176,57662.9971779612,79.3875147232038,78.7206996639834
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,98,10,249.3,48.4,200.9,49348.3974722005,9893.43582243927,39454.9616497613,80.585639791416,79.9518599808382
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,99,10,194.1,39,155.1,65970.4080161515,13124.4504046657,52845.9576114859,79.9072642967542,80.1055491403776
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,100,10,259.3,54,205.3,53214.5618802116,10793.0589990063,42421.5028812053,79.1747011183957,79.7178467365719
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,101,10,257.4,57.9,199.5,49217.935903052,10392.8528857699,38825.083017282,77.5058275058275,78.8840131243182
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,102,10,232.3,45.7,186.6,65978.9101138742,13332.5361728863,52646.3739409879,80.3271631510977,79.7927305105898
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,103,10,257.6,54.5,203.1,77490.5134046534,15479.0755177254,62011.437886928,78.8431677018634,80.0245541839501
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,104,10,245.4,45.8,199.6,65545.264988802,12904.2786377518,52640.9863510502,81.3365933170334,80.3124167093437
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,105,10,223.8,45.5,178.3,46249.6386166674,9506.25786756028,36743.3807491071,79.6693476318141,79.4457683305347
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,106,10,268.6,53.5,215.1,57196.3183505884,10883.4047783682,46312.9135722202,80.0819061801936,80.9718438315248
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,107,10,226.7,45.4,181.3,55216.8042698919,10700.1506208016,44516.6536490903,79.9735333039259,80.6215684477124
"transmissibility","transmissibility_110","Transmissibility +10%",1.1,1,"full_obv80",0.8,108,10,190.2,40.1,150.1,64303.9869386586,13458.573281129,50845.4136575296,78.9169295478444,79.0703906213972
