"scenario","particle_id","rep","arm","n_eligible","n_received","pct_received","dpc_mean","dpc_median","dpc_min","dpc_max"
"DRC",100,6,"with_conflict_hi",289,139,48.0968858131488,1.56039169102264,1.15236710353574,1,4.56532016691092
"DRC",100,7,"with_conflict_hi",155,44,28.3870967741935,2.10985452400183,1.41590847168493,1,4.81545742011417
"DRC",100,8,"with_conflict_hi",416,144,34.6153846153846,1.94502209727495,1.53465625426213,1,4.9131842129462
"DRC",100,9,"with_conflict_hi",406,142,34.9753694581281,2.21759733938814,1.79315763206009,1,4.50408703831143
"DRC",100,10,"with_conflict_hi",80,21,26.25,2.78482440642243,2.78482440642243,2.47203515648271,3.09761365636214
"DRC",101,1,"with_conflict_hi",248,48,19.3548387096774,2.7916670964317,2.91410466377182,1.07207328944833,4.8767808118267
"DRC",101,2,"with_conflict_hi",21,8,38.0952380952381,1,1,1,1
"DRC",101,3,"with_conflict_hi",260,108,41.5384615384615,1.50810890076608,1.41590847168493,1,3.13696687455631
"DRC",101,4,"with_conflict_hi",289,43,14.878892733564,2.18289083599025,1.05728008245358,1,4.85702510719932
"DRC",101,5,"with_conflict_hi",14,3,21.4285714285714,1,1,1,1
"DRC",101,6,"with_conflict_hi",271,106,39.1143911439114,1.55106066360728,1.11188120741038,1,4.44794349747109
"DRC",101,7,"with_conflict_hi",2,0,0,NA,NA,NA,NA
"DRC",101,8,"with_conflict_hi",2,0,0,NA,NA,NA,NA
"DRC",101,9,"with_conflict_hi",0,0,NA,NA,NA,NA,NA
"DRC",101,10,"with_conflict_hi",36,14,38.8888888888889,NA,NA,NA,NA
"DRC",102,1,"with_conflict_hi",66,30,45.4545454545455,1.25769619783471,1,1,2.29181219197656
"DRC",102,2,"with_conflict_hi",8,1,12.5,NA,NA,NA,NA
"DRC",102,3,"with_conflict_hi",11,6,54.5454545454545,1,1,1,1
"DRC",102,4,"with_conflict_hi",110,51,46.3636363636364,1.34668491664653,1,1,3.58877433030281
"DRC",102,5,"with_conflict_hi",80,45,56.25,1.07981485552361,1,1,1.32581744346235
"DRC",102,6,"with_conflict_hi",85,21,24.7058823529412,2.20132251015031,1,1,4.86102272153168
"DRC",102,7,"with_conflict_hi",28,12,42.8571428571429,1,1,1,1
"DRC",102,8,"with_conflict_hi",321,115,35.8255451713396,1.85338223793027,1.63928130149709,1.01126250517998,3.61460261306289
"DRC",102,9,"with_conflict_hi",238,103,43.2773109243698,1.65803765148429,1.09442854300084,1,4.88892233661729
"DRC",102,10,"with_conflict_hi",253,112,44.2687747035573,1.63299680199157,1.41590847168493,1,4.46885396359223
"DRC",103,1,"with_conflict_hi",50,22,44,1.75401575379286,1.23522207075562,1,3.54561887366018
"DRC",103,2,"with_conflict_hi",18,8,44.4444444444444,1.11950572172036,1.11950572172036,1.1122407735843,1.12677066985641
"DRC",103,3,"with_conflict_hi",36,18,50,1,1,1,1
"DRC",103,4,"with_conflict_hi",8,1,12.5,NA,NA,NA,NA
"DRC",103,5,"with_conflict_hi",170,61,35.8823529411765,1.42088536093614,1.30528738562585,1,2.38273443675465
"DRC",103,6,"with_conflict_hi",63,21,33.3333333333333,1.81560457035954,1.81560457035954,1,2.63120914071909
"DRC",103,7,"with_conflict_hi",294,119,40.4761904761905,1.6514001425015,1.41590847168493,1,3.9546286841134
"DRC",103,8,"with_conflict_hi",10,5,50,1,1,1,1
"DRC",103,9,"with_conflict_hi",90,38,42.2222222222222,1.42363794934464,1,1,4.34646639741807
"DRC",103,10,"with_conflict_hi",278,107,38.4892086330935,1.70054705420568,1.41590847168493,1,3.17692615025426
"DRC",104,1,"with_conflict_hi",246,80,32.520325203252,2.75700672140795,2.34779652624159,1.41590847168493,4.90907162951264
"DRC",104,2,"with_conflict_hi",10,3,30,NA,NA,NA,NA
"DRC",104,3,"with_conflict_hi",9,3,33.3333333333333,1,1,1,1
"DRC",104,4,"with_conflict_hi",39,15,38.4615384615385,1.1610831830458,1.1610831830458,1.1610831830458,1.1610831830458
"DRC",104,5,"with_conflict_hi",22,13,59.0909090909091,1.16467421862041,1.09617068662416,1.04259888448282,1.42375661675049
"DRC",104,6,"with_conflict_hi",22,13,59.0909090909091,1.16467421862041,1.09617068662416,1.04259888448282,1.42375661675049
"DRC",104,7,"with_conflict_hi",10,8,80,1.01283946163454,1,1,1.03851838490361
"DRC",104,8,"with_conflict_hi",23,11,47.8260869565217,1.10894154869315,1.10894154869315,1.07453855595444,1.14334454143186
"DRC",104,9,"with_conflict_hi",44,20,45.4545454545455,1.02406869124153,1,1,1.16848083869072
"DRC",104,10,"with_conflict_hi",27,16,59.2592592592593,NA,NA,NA,NA
"DRC",105,1,"with_conflict_hi",429,162,37.7622377622378,1.67759074636833,1.54203046092449,1,3.0874634103471
"DRC",105,2,"with_conflict_hi",23,8,34.7826086956522,1,1,1,1
"DRC",105,3,"with_conflict_hi",64,23,35.9375,1.38622199997579,1.19100236278847,1,1.9676636371389
"DRC",105,4,"with_conflict_hi",5,2,40,NA,NA,NA,NA
"DRC",105,5,"with_conflict_hi",44,26,59.0909090909091,1.1397043623506,1.13415473284705,1,1.28495835420475
"DRC",105,6,"with_conflict_hi",375,94,25.0666666666667,2.04380837026207,1.55751786292841,1,4.5174268212819
"DRC",105,7,"with_conflict_hi",25,16,64,1,1,1,1
"DRC",105,8,"with_conflict_hi",76,33,43.4210526315789,1.46470491882883,1.10699189901976,1,3.02755485455729
"DRC",105,9,"with_conflict_hi",396,115,29.040404040404,2.22986163461263,1.48324255937469,1,4.89808756708975
"DRC",105,10,"with_conflict_hi",97,39,40.2061855670103,1.57256417251012,1,1,2.8537115629527
"DRC",106,1,"with_conflict_hi",125,50,40,1.37483539324133,1.41590847168493,1,1.64126585090855
"DRC",106,2,"with_conflict_hi",58,18,31.0344827586207,1.43288060658414,1,1,2.29864181975241
"DRC",106,3,"with_conflict_hi",119,30,25.2100840336134,1.39305684671174,1.43842214566137,1.09603079982325,1.59935229570098
"DRC",106,4,"with_conflict_hi",7,1,14.2857142857143,NA,NA,NA,NA
"DRC",106,5,"with_conflict_hi",364,83,22.8021978021978,2.14925927395412,1.6712728486406,1,4.48879567398087
"DRC",106,6,"with_conflict_hi",86,37,43.0232558139535,1.17661438551649,1,1,1.67555587072956
"DRC",106,7,"with_conflict_hi",123,46,37.3983739837398,1.07999588994635,1,1,1.50406791690934
"DRC",106,8,"with_conflict_hi",123,46,37.3983739837398,1.07999588994635,1,1,1.50406791690934
"DRC",106,9,"with_conflict_hi",196,37,18.8775510204082,1.42730662978738,1.48826819606268,1,1.85084687447405
"DRC",106,10,"with_conflict_hi",205,96,46.8292682926829,1.65221273417233,1.41590847168493,1,4.4683790181051
"DRC",107,1,"with_conflict_hi",25,12,48,1.42604337465532,1.42604337465532,1,1.85208674931065
"DRC",107,2,"with_conflict_hi",53,19,35.8490566037736,2.25901625643923,2.25901625643923,2.25901625643923,2.25901625643923
"DRC",107,3,"with_conflict_hi",209,62,29.6650717703349,1.64233521267738,1,1,4.83037339908363
"DRC",107,4,"with_conflict_hi",3,1,33.3333333333333,NA,NA,NA,NA
"DRC",107,5,"with_conflict_hi",6,3,50,NA,NA,NA,NA
"DRC",107,6,"with_conflict_hi",6,3,50,NA,NA,NA,NA
"DRC",107,7,"with_conflict_hi",4,1,25,NA,NA,NA,NA
"DRC",107,8,"with_conflict_hi",254,60,23.6220472440945,1.94491323738459,1.59605394815049,1.06585610569951,4.58442908663269
"DRC",107,9,"with_conflict_hi",314,118,37.5796178343949,1.79807580862761,1.43363103452553,1,4.65134695310633
"DRC",107,10,"with_conflict_hi",6,2,33.3333333333333,NA,NA,NA,NA
"DRC",108,1,"with_conflict_hi",52,24,46.1538461538462,1.62995305053238,1.21618860771719,1,2.81949502756951
"DRC",108,2,"with_conflict_hi",29,13,44.8275862068966,1,1,1,1
"DRC",108,3,"with_conflict_hi",34,16,47.0588235294118,1.30194590768738,1.19682130006235,1.09783589637508,1.61118052662471
"DRC",108,4,"with_conflict_hi",363,73,20.1101928374656,2.82122607676042,2.80523396782181,1,4.92362806857791
"DRC",108,5,"with_conflict_hi",29,13,44.8275862068966,1,1,1,1
"DRC",108,6,"with_conflict_hi",47,19,40.4255319148936,1.44773480882308,1.05100775997542,1,2.68892371534149
"DRC",108,7,"with_conflict_hi",185,47,25.4054054054054,2.68425460302035,2.63508623660065,1,4.86444490495791
"DRC",108,8,"with_conflict_hi",110,66,60,1.14982453481526,1.06886164989104,1,1.99725327393839
"DRC",108,9,"with_conflict_hi",20,9,45,1,1,1,1
"DRC",108,10,"with_conflict_hi",42,15,35.7142857142857,1.01837067890346,1,1,1.09185339451728
"DRC",109,1,"with_conflict_hi",280,102,36.4285714285714,1.73736005766932,1.41590847168493,1,4.71126327718595
"DRC",109,2,"with_conflict_hi",40,15,37.5,1,1,1,1
"DRC",109,3,"with_conflict_hi",228,86,37.719298245614,1.30098631961168,1,1,3.09928656354048
"DRC",109,4,"with_conflict_hi",24,11,45.8333333333333,1.01839808421924,1.01839808421924,1.01839808421924,1.01839808421924
"DRC",109,5,"with_conflict_hi",347,129,37.1757925072046,1.46244210967516,1.10315437577567,1,3.20564158486381
"DRC",109,6,"with_conflict_hi",407,124,30.4668304668305,2.10043921565444,1.5282459095836,1,4.85104899188941
"DRC",109,7,"with_conflict_hi",96,40,41.6666666666667,1.53331719398547,1.41590847168493,1,3.29084496212847
"DRC",109,8,"with_conflict_hi",14,7,50,1.09406018932974,1.09406018932974,1,1.18812037865948
"DRC",109,9,"with_conflict_hi",177,78,44.0677966101695,1.39098976395927,1.03595812279927,1,3.43703192710869
"DRC",109,10,"with_conflict_hi",8,0,0,NA,NA,NA,NA
"DRC",110,1,"with_conflict_hi",65,35,53.8461538461538,1.04817660380339,1,1,1.19624068220813
"DRC",110,2,"with_conflict_hi",28,10,35.7142857142857,NA,NA,NA,NA
"DRC",110,3,"with_conflict_hi",53,19,35.8490566037736,1.0502893302166,1.04820767422793,1,1.10474197241054
"DRC",110,4,"with_conflict_hi",327,102,31.1926605504587,2.44827940450848,2.36418061261886,1,4.51857038613797
"DRC",110,5,"with_conflict_hi",18,6,33.3333333333333,1,1,1,1
"DRC",110,6,"with_conflict_hi",288,70,24.3055555555556,1.81104005325932,1.20891426006301,1,4.71722409385406
"DRC",110,7,"with_conflict_hi",44,20,45.4545454545455,1.07082158659688,1,1,1.23077566635116
"DRC",110,8,"with_conflict_hi",19,9,47.3684210526316,1,1,1,1
"DRC",110,9,"with_conflict_hi",299,64,21.4046822742475,2.65714997453213,2.1593160792013,1,4.91115720558558
"DRC",110,10,"with_conflict_hi",43,15,34.8837209302326,1.20795423584247,1.20795423584247,1,1.41590847168493
"DRC",111,1,"with_conflict_hi",318,84,26.4150943396226,1.89811568392072,1.11901200478122,1,4.36385018982153
"DRC",111,2,"with_conflict_hi",23,7,30.4347826086957,1.09908263488296,1.09908263488296,1,1.19816526976591
"DRC",111,3,"with_conflict_hi",324,77,23.7654320987654,1.93629978034984,1.3530575321395,1,4.47248210507817
"DRC",111,4,"with_conflict_hi",324,77,23.7654320987654,1.93629978034984,1.3530575321395,1,4.47248210507817
"DRC",111,5,"with_conflict_hi",9,3,33.3333333333333,NA,NA,NA,NA
"DRC",111,6,"with_conflict_hi",367,149,40.5994550408719,1.37040578988776,1.00432103401309,1,4.38684468527643
"DRC",111,7,"with_conflict_hi",105,49,46.6666666666667,1.7239051209797,1.29642754363707,1,3.11980529263195
"DRC",111,8,"with_conflict_hi",105,49,46.6666666666667,1.7239051209797,1.29642754363707,1,3.11980529263195
