"scenario","policy","dpc","stockpile_doses","deaths_averted_med","deaths_averted_lo","deaths_averted_hi"
"WestAfrica","A",0,4680,45.2882851576945,31.2900879271344,60.1099057547582
"WestAfrica","A",0,4700,46.1117085241981,31.2900879271344,60.1099057547582
"WestAfrica","A",0,4720,46.1117085241981,31.2900879271344,60.3157615963841
"WestAfrica","A",0,4740,46.1117085241981,31.2900879271344,60.9333291212617
"WestAfrica","A",0,4760,46.1117085241981,31.2900879271344,60.9333291212617
"WestAfrica","A",0,4780,46.9351318907016,31.2900879271344,61.1391849628876
"WestAfrica","A",0,4800,46.9351318907016,31.2900879271344,61.7567524877653
"WestAfrica","A",0,4820,46.9351318907016,31.2900879271344,61.7567524877653
"WestAfrica","A",0,4840,46.9351318907016,32.1135112936379,62.5801758542688
"WestAfrica","A",0,4860,46.9351318907016,32.1135112936379,62.5801758542688
"WestAfrica","A",0,4880,47.7585552572052,32.1135112936379,62.5801758542688
"WestAfrica","A",0,4900,47.7585552572052,32.1135112936379,62.5801758542688
"WestAfrica","A",0,4920,47.7585552572052,32.1135112936379,63.4035992207724
"WestAfrica","A",0,4940,47.7585552572052,32.1135112936379,63.4035992207724
"WestAfrica","A",0,4960,48.5819786237087,32.1135112936379,64.2270225872759
"WestAfrica","A",0,4980,48.5819786237087,32.1135112936379,64.2270225872759
"WestAfrica","A",0,5000,48.5819786237087,32.9369346601415,64.2270225872759
"WestAfrica","A",0,5020,48.5819786237087,32.9369346601415,64.2270225872759
"WestAfrica","A",0,5040,48.5819786237087,32.9369346601415,65.0504459537794
"WestAfrica","A",0,5060,48.5819786237087,32.9369346601415,65.0504459537794
"WestAfrica","A",0,5080,48.5819786237087,32.9369346601415,65.0504459537794
"WestAfrica","A",0,5100,49.4054019902122,32.9369346601415,65.0504459537794
"WestAfrica","A",0,5120,49.4054019902122,32.9369346601415,65.873869320283
"WestAfrica","A",0,5140,49.4054019902122,33.760358026645,65.873869320283
"WestAfrica","A",0,5160,49.4054019902122,33.760358026645,65.873869320283
"WestAfrica","A",0,5180,50.2288253567158,33.760358026645,66.0797251619089
"WestAfrica","A",0,5200,50.2288253567158,33.760358026645,66.6972926867865
"WestAfrica","A",0,5220,50.2288253567158,33.760358026645,66.6972926867865
"WestAfrica","A",0,5240,50.2288253567158,33.760358026645,67.52071605329
