"scenario","particle_id","arm","pct_hcw_deaths_averted","pct_days_lost_averted","n_hcw_deaths","condition"
"DRC",86,"with_conflict_lo",17.6678445229682,16.7641942678268,23.3,"goodgood"
"DRC",86,"with_conflict_mid",28.75,29.7364508231604,11.4,"goodgood"
"DRC",87,"with_conflict_hi",38.9121338912134,37.2084158328145,14.6,"goodgood"
"DRC",87,"with_conflict_lo",27.6,25.277089011099,18.1,"goodgood"
"DRC",87,"with_conflict_mid",29.903536977492,31.5571413605788,21.8,"goodgood"
"DRC",88,"with_conflict_hi",26.5017667844523,25.7376364138429,20.8,"goodgood"
"DRC",88,"with_conflict_lo",15.5844155844156,16.0534687488709,26,"goodgood"
"DRC",88,"with_conflict_mid",25.4658385093168,20.4947586244523,12,"goodgood"
"DRC",89,"with_conflict_hi",36.2745098039216,34.9847641640072,13,"goodgood"
"DRC",89,"with_conflict_lo",33.4365325077399,30.0109130369838,21.5,"goodgood"
"DRC",89,"with_conflict_mid",32.8947368421053,25.2947130743994,20.4,"goodgood"
"DRC",90,"with_conflict_hi",34.3283582089552,34.6505054617303,13.2,"goodgood"
"DRC",90,"with_conflict_lo",26.7782426778243,28.8840039165993,17.5,"goodgood"
"DRC",90,"with_conflict_mid",36.5853658536585,29.7696383857304,7.8,"goodgood"
"DRC",91,"with_conflict_hi",30.3571428571429,25.7496290985752,15.6,"goodgood"
"DRC",91,"with_conflict_lo",27.7533039647577,24.5658652404719,16.4,"goodgood"
"DRC",91,"with_conflict_mid",22.3642172523962,17.8153480960719,24.3,"goodgood"
"DRC",92,"with_conflict_hi",33.9712918660287,29.2934511734902,13.8,"goodgood"
"DRC",92,"with_conflict_lo",26.890756302521,20.9286253941939,8.7,"goodgood"
"DRC",92,"with_conflict_mid",34.6153846153846,28.1865082008536,13.6,"goodgood"
"DRC",93,"with_conflict_hi",30.9823677581864,33.4912130469861,27.4,"goodgood"
"DRC",93,"with_conflict_lo",22.1774193548387,23.736718797973,38.6,"goodgood"
"DRC",93,"with_conflict_mid",32.7683615819209,31.6367092914697,11.9,"goodgood"
"DRC",94,"with_conflict_hi",28.8343558282209,29.2601200247921,23.2,"goodgood"
"DRC",94,"with_conflict_lo",19.8776758409786,19.6810353542315,26.2,"goodgood"
"DRC",94,"with_conflict_mid",26.8221574344023,30.0337218342436,25.1,"goodgood"
"DRC",95,"with_conflict_hi",27.2,26.4253218470687,18.2,"goodgood"
"DRC",95,"with_conflict_lo",16.9491525423729,13.3531274135201,14.7,"goodgood"
"DRC",95,"with_conflict_mid",27.9538904899135,27.7572380030497,25,"goodgood"
"DRC",96,"with_conflict_hi",27.6315789473684,26.7463764074698,22,"goodgood"
"DRC",96,"with_conflict_lo",25.8741258741259,22.5259272376795,10.6,"goodgood"
"DRC",96,"with_conflict_mid",30.6896551724138,29.1697978537338,20.1,"goodgood"
"DRC",97,"with_conflict_hi",35.7723577235772,28.6138369867298,7.9,"goodgood"
"DRC",97,"with_conflict_lo",27.0742358078603,29.0663463129621,16.7,"goodgood"
"DRC",97,"with_conflict_mid",29.8913043478261,31.9380856091761,25.8,"goodgood"
"DRC",98,"with_conflict_hi",26.1282660332542,20.1883866170432,31.1,"goodgood"
"DRC",98,"with_conflict_lo",28.956228956229,27.4157602073871,21.1,"goodgood"
"DRC",98,"with_conflict_mid",26.0047281323877,26.5175983133213,31.3,"goodgood"
"DRC",99,"with_conflict_hi",31.4553990610329,27.2946655177663,14.6,"goodgood"
"DRC",99,"with_conflict_lo",20.7430340557276,21.6270267612826,25.6,"goodgood"
"DRC",99,"with_conflict_mid",23.1121281464531,25.584376317921,33.6,"goodgood"
"DRC",100,"with_conflict_hi",26.0553129548763,26.3705685616734,50.8,"goodgood"
"DRC",100,"with_conflict_lo",30.4568527918782,29.6876976958226,27.4,"goodgood"
"DRC",100,"with_conflict_mid",30.3030303030303,31.6864680518729,25.3,"goodgood"
"DRC",101,"with_conflict_hi",28,29.3201999670522,36,"goodgood"
"DRC",101,"with_conflict_lo",35.0819672131148,35.2995487756246,19.8,"goodgood"
"DRC",101,"with_conflict_mid",37.5757575757576,35.7572001789467,20.6,"goodgood"
"DRC",102,"with_conflict_hi",22.4215246636771,21.2986783387936,17.3,"goodgood"
"DRC",102,"with_conflict_lo",18.8829787234043,21.2632746046419,30.5,"goodgood"
"DRC",102,"with_conflict_mid",23.3870967741935,20.603328421093,9.5,"goodgood"
"DRC",103,"with_conflict_hi",29.7959183673469,32.2015904207333,17.2,"goodgood"
"DRC",103,"with_conflict_lo",29.2035398230088,17.8898848065451,24,"goodgood"
"DRC",103,"with_conflict_mid",32.7543424317618,35.8227808513605,27.1,"goodgood"
"DRC",104,"with_conflict_hi",22.1875,20.5326435226319,24.9,"goodgood"
"DRC",104,"with_conflict_lo",25.9459459459459,21.9810782315768,13.7,"goodgood"
"DRC",104,"with_conflict_mid",35.2941176470588,32.1698363814231,17.6,"goodgood"
"DRC",105,"with_conflict_hi",28.5714285714286,28.6534472907829,33.5,"goodgood"
"DRC",105,"with_conflict_lo",29.0726817042607,28.5344169452654,28.3,"goodgood"
"DRC",105,"with_conflict_mid",37.037037037037,35.3994717593041,22.1,"goodgood"
"DRC",106,"with_conflict_hi",26.8292682926829,22.3201323097265,15,"goodgood"
"DRC",106,"with_conflict_lo",20.703125,20.106660319923,20.3,"goodgood"
"DRC",106,"with_conflict_mid",26.1811023622047,25.3535248346463,37.5,"goodgood"
"DRC",107,"with_conflict_hi",29.0598290598291,25.2427458647348,16.6,"goodgood"
"DRC",107,"with_conflict_lo",42.4242424242424,39.0411033907904,9.5,"goodgood"
"DRC",107,"with_conflict_mid",36.1111111111111,29.8860708878029,16.1,"goodgood"
"DRC",108,"with_conflict_hi",32.4444444444444,29.8887442082742,15.2,"goodgood"
"DRC",108,"with_conflict_lo",22.4274406332454,23.5658185834719,29.4,"goodgood"
"DRC",108,"with_conflict_mid",36.1370716510903,36.1090455054378,20.5,"goodgood"
"DRC",109,"with_conflict_hi",28.3950617283951,31.6753045210543,23.2,"goodgood"
"DRC",109,"with_conflict_lo",27.5092936802974,24.7984267969112,19.5,"goodgood"
"DRC",109,"with_conflict_mid",24.2268041237113,23.4996323982343,29.4,"goodgood"
"DRC",110,"with_conflict_hi",28.956228956229,31.0014356053349,21.1,"goodgood"
"DRC",110,"with_conflict_lo",32.3529411764706,30.9966499023842,16.1,"goodgood"
"DRC",110,"with_conflict_mid",28.6585365853659,32.6385847607493,23.4,"goodgood"
"DRC",111,"with_conflict_hi",27.3148148148148,27.1813434856902,31.4,"goodgood"
"DRC",111,"with_conflict_lo",25,26.5548944226095,29.4,"goodgood"
"DRC",111,"with_conflict_mid",28.6290322580645,29.0243800407868,35.4,"goodgood"
"DRC",112,"with_conflict_hi",35.1063829787234,32.4190588673081,12.2,"goodgood"
"DRC",112,"with_conflict_lo",26.984126984127,24.2609315636704,13.8,"goodgood"
"DRC",112,"with_conflict_mid",33.2386363636364,33.1729606851314,23.5,"goodgood"
"DRC",113,"with_conflict_hi",40.625,40.3078161818509,13.3,"goodgood"
"DRC",113,"with_conflict_lo",25.8620689655172,28.5756826362241,12.9,"goodgood"
"DRC",113,"with_conflict_mid",26.3829787234043,27.1166575755975,17.3,"goodgood"
"DRC",114,"with_conflict_hi",34.9794238683128,34.0007750579095,15.8,"goodgood"
"DRC",114,"with_conflict_lo",23.0263157894737,18.2795777216363,11.7,"goodgood"
"DRC",114,"with_conflict_mid",24.6913580246914,22.3530257133904,18.3,"goodgood"
"DRC",115,"with_conflict_hi",27.1739130434783,23.497318728708,26.8,"goodgood"
"DRC",115,"with_conflict_lo",25.3061224489796,26.011499685599,36.6,"goodgood"
"DRC",115,"with_conflict_mid",23.780487804878,21.594544418272,37.5,"goodgood"
"DRC",116,"with_conflict_hi",31.4942528735632,29.6352711849781,29.8,"goodgood"
"DRC",116,"with_conflict_lo",28.9752650176678,29.4551812199252,20.1,"goodgood"
"DRC",116,"with_conflict_mid",31.3588850174216,30.045056293921,19.7,"goodgood"
"DRC",117,"with_conflict_hi",30.8016877637131,26.1000274327473,16.4,"goodgood"
"DRC",117,"with_conflict_lo",35.0806451612903,32.9600833781912,16.1,"goodgood"
"DRC",117,"with_conflict_mid",29.2263610315186,31.8482126783869,24.7,"goodgood"
"DRC",118,"with_conflict_hi",32.6241134751773,28.4106089254413,28.5,"goodgood"
"DRC",118,"with_conflict_lo",27.3469387755102,29.1598697306456,17.8,"goodgood"
"DRC",118,"with_conflict_mid",31.740614334471,30.6501903234379,20,"goodgood"
"DRC",119,"with_conflict_hi",33.6343115124154,33.2463966147501,29.4,"goodgood"
"DRC",119,"with_conflict_lo",26.5625,28.6346830469926,18.8,"goodgood"
"DRC",119,"with_conflict_mid",33.6996336996337,32.4331985132973,18.1,"goodgood"
"DRC",120,"with_conflict_hi",29.5031055900621,27.9025773953788,22.7,"goodgood"
"DRC",120,"with_conflict_lo",31.0810810810811,32.9505959764993,20.4,"goodgood"
"DRC",120,"with_conflict_mid",29.6385542168675,30.8854236463983,29.2,"goodgood"
"DRC",121,"with_conflict_hi",35.5731225296443,35.1263827897331,16.3,"goodgood"
"DRC",121,"with_conflict_lo",33.1325301204819,26.8832790279838,11.1,"goodgood"
"DRC",121,"with_conflict_mid",28.0701754385965,29.0378847407035,24.6,"goodgood"
"DRC",122,"with_conflict_hi",21.7864923747277,22.3065533699101,35.9,"goodgood"
"DRC",122,"with_conflict_lo",27.6018099547511,30.4910400930979,16,"goodgood"
"DRC",122,"with_conflict_mid",32.7510917030568,26.5638788550505,15.4,"goodgood"
"DRC",123,"with_conflict_hi",27.5,31.9566672675768,26.1,"goodgood"
"DRC",123,"with_conflict_lo",25.9023354564756,27.5350877923142,34.9,"goodgood"
"DRC",123,"with_conflict_mid",22.4324324324324,25.1933466565595,28.7,"goodgood"
"DRC",124,"with_conflict_hi",34.5549738219895,31.962676330156,12.5,"goodgood"
"DRC",124,"with_conflict_lo",32.4110671936759,30.8326045814294,17.1,"goodgood"
"DRC",124,"with_conflict_mid",33.8607594936709,35.3035732284716,20.9,"goodgood"
"DRC",125,"with_conflict_hi",22.9235880398671,27.2750212340952,23.2,"goodgood"
"DRC",125,"with_conflict_lo",22.3277909738717,21.036248857186,32.7,"goodgood"
"DRC",125,"with_conflict_mid",33.2129963898917,24.0968151506928,18.5,"goodgood"
"DRC",126,"with_conflict_hi",34.4709897610921,34.1740620819986,19.2,"goodgood"
"DRC",126,"with_conflict_lo",30.7246376811594,26.2199594695535,23.9,"goodgood"
"DRC",126,"with_conflict_mid",34.8525469168901,36.7893726873392,24.3,"goodgood"
"DRC",127,"with_conflict_hi",30.622009569378,29.3865216978604,29,"goodgood"
"DRC",127,"with_conflict_lo",23.0769230769231,23.670852111056,41,"goodgood"
"DRC",127,"with_conflict_mid",29.2682926829268,30.0721366426661,26.1,"goodgood"
"DRC",128,"with_conflict_hi",33.4246575342466,35.4592224609705,24.3,"goodgood"
"DRC",128,"with_conflict_lo",27.8215223097113,15.7652042468292,27.5,"goodgood"
"DRC",128,"with_conflict_mid",36.1233480176211,32.224611988437,14.5,"goodgood"
"DRC",129,"with_conflict_hi",26.984126984127,29.9083350036766,13.8,"goodgood"
"DRC",129,"with_conflict_lo",31.3218390804598,31.7748467018971,23.9,"goodgood"
"DRC",129,"with_conflict_mid",30.6859205776173,33.1667896170921,19.2,"goodgood"
"DRC",130,"with_conflict_hi",34.9206349206349,33.4846425553355,16.4,"goodgood"
"DRC",130,"with_conflict_lo",32.8358208955224,32.3448149867237,13.5,"goodgood"
"DRC",130,"with_conflict_mid",33.4384858044164,28.7664304380252,21.1,"goodgood"
"DRC",131,"with_conflict_hi",18.8235294117647,18.6942961007343,13.8,"goodgood"
"DRC",131,"with_conflict_lo",20.0934579439252,21.2874395493781,17.1,"goodgood"
"DRC",131,"with_conflict_mid",24.2990654205607,26.9686101856628,16.2,"goodgood"
"DRC",132,"with_conflict_hi",33.0246913580247,32.7844387151057,21.7,"goodgood"
"DRC",132,"with_conflict_lo",17.3333333333333,17.3340598470483,24.8,"goodgood"
"DRC",132,"with_conflict_mid",28.5425101214575,27.6195572670085,35.3,"goodgood"
"DRC",133,"with_conflict_hi",27.7611940298507,27.2768236761276,24.2,"goodgood"
"DRC",133,"with_conflict_lo",30.2702702702703,25.0997914703408,12.9,"goodgood"
"DRC",133,"with_conflict_mid",24.2805755395683,26.2188234304007,42.1,"goodgood"
"DRC",134,"with_conflict_hi",20.353982300885,25.0858989119921,18,"goodgood"
"DRC",134,"with_conflict_lo",21.3483146067416,15.8005928506189,14,"goodgood"
"DRC",134,"with_conflict_mid",22.8070175438597,23.9740802782409,17.6,"goodgood"
"DRC",135,"with_conflict_hi",33.7662337662338,30.9877076860176,15.3,"goodgood"
"DRC",135,"with_conflict_lo",16.1616161616162,18.3275043934202,41.5,"goodgood"
"DRC",135,"with_conflict_mid",28.4829721362229,26.7157459117608,23.1,"goodgood"
"DRC",136,"with_conflict_hi",36.6412213740458,33.4359170874346,8.3,"goodgood"
"DRC",136,"with_conflict_lo",37.3831775700935,33.0940716133481,6.7,"goodgood"
"DRC",136,"with_conflict_mid",31.5789473684211,28.0153685933909,9.1,"goodgood"
"DRC",137,"with_conflict_hi",34.8039215686275,37.2430790508619,13.3,"goodgood"
"DRC",137,"with_conflict_lo",31.7857142857143,35.7413174533584,19.1,"goodgood"
"DRC",137,"with_conflict_mid",28.9256198347107,22.3324952855906,17.2,"goodgood"
"DRC",138,"with_conflict_hi",33.6734693877551,37.3494132652182,19.5,"goodgood"
"DRC",138,"with_conflict_lo",26.7217630853994,23.9719239429309,26.6,"goodgood"
"DRC",138,"with_conflict_mid",32.4607329842932,31.7948898652684,25.8,"goodgood"
"DRC",139,"with_conflict_hi",28.3687943262411,27.7666547881627,20.2,"goodgood"
"DRC",139,"with_conflict_lo",21.1382113821138,22.6298607943299,19.4,"goodgood"
"DRC",139,"with_conflict_mid",23.3333333333333,21.607985602043,11.5,"goodgood"
"DRC",140,"with_conflict_hi",30.7116104868914,28.3639650060147,18.5,"goodgood"
"DRC",140,"with_conflict_lo",26.0869565217391,24.309826799493,13.6,"goodgood"
"DRC",140,"with_conflict_mid",20.4545454545455,18.3693476303942,17.5,"goodgood"
"DRC",141,"with_conflict_hi",24.4488977955912,23.692278182037,37.7,"goodgood"
"DRC",141,"with_conflict_lo",19.6891191709845,22.6016580646782,46.5,"goodgood"
"DRC",141,"with_conflict_mid",29.6116504854369,30.9913475187369,29,"goodgood"
"DRC",142,"with_conflict_hi",40.9090909090909,34.6835915372979,14.3,"goodgood"
"DRC",142,"with_conflict_lo",31.2312312312312,32.9841136427994,22.9,"goodgood"
"DRC",142,"with_conflict_mid",40.625,39.750539783315,9.5,"goodgood"
"DRC",143,"with_conflict_hi",39.0163934426229,35.6809268576034,18.6,"goodgood"
"DRC",143,"with_conflict_lo",20.1954397394137,22.2460452401931,24.5,"goodgood"
"DRC",143,"with_conflict_mid",24.6268656716418,20.8502399811762,20.2,"goodgood"
"DRC",144,"with_conflict_hi",28.5140562248996,25.7649613955755,17.8,"goodgood"
"DRC",144,"with_conflict_lo",27.3170731707317,23.8530321362842,14.9,"goodgood"
"DRC",144,"with_conflict_mid",29.1428571428571,29.388714680674,37.2,"goodgood"
"DRC",145,"with_conflict_hi",34.0740740740741,28.9422383028985,17.8,"goodgood"
"DRC",145,"with_conflict_lo",17.9856115107914,19.6849708683354,22.8,"goodgood"
"DRC",145,"with_conflict_mid",16.9291338582677,14.5570712712183,21.1,"goodgood"
"DRC",146,"with_conflict_hi",20.1149425287356,23.9018740284451,27.8,"goodgood"
"DRC",146,"with_conflict_lo",21.9858156028369,19.2439442081769,33,"goodgood"
"DRC",146,"with_conflict_mid",24.8407643312102,29.1583288961403,11.8,"goodgood"
"DRC",147,"with_conflict_hi",26.8343815513627,27.8696439249233,34.9,"goodgood"
"DRC",147,"with_conflict_lo",25,26.0215209638501,33.6,"goodgood"
"DRC",147,"with_conflict_mid",31.9088319088319,34.3677486382661,23.9,"goodgood"
"DRC",148,"with_conflict_hi",33.6870026525199,34.4198066808016,25,"goodgood"
"DRC",148,"with_conflict_lo",26.4462809917355,25.3600509143671,8.9,"goodgood"
"DRC",148,"with_conflict_mid",30.1470588235294,34.1010208175268,19,"goodgood"
"DRC",149,"with_conflict_hi",37.3076923076923,29.4629508943019,16.3,"goodgood"
"DRC",149,"with_conflict_lo",30.5882352941176,29.7066121797607,17.7,"goodgood"
"DRC",149,"with_conflict_mid",35.8078602620087,33.3282459255755,14.7,"goodgood"
"DRC",150,"with_conflict_hi",26.984126984127,21.8633050757362,13.8,"goodgood"
"DRC",150,"with_conflict_lo",28.0254777070064,26.4679468213792,11.3,"goodgood"
"DRC",150,"with_conflict_mid",34.4481605351171,34.7646994173337,19.6,"goodgood"
"DRC",151,"with_conflict_hi",39.2156862745098,34.1350396984198,18.6,"goodgood"
"DRC",151,"with_conflict_lo",31.7757009345794,31.2749671902108,14.6,"goodgood"
"DRC",151,"with_conflict_mid",28.9156626506024,32.8956036157125,29.5,"goodgood"
"DRC",152,"with_conflict_hi",26.5060240963855,27.5030969008806,42.7,"goodgood"
"DRC",152,"with_conflict_lo",17.5585284280936,20.7409779515473,49.3,"goodgood"
"DRC",152,"with_conflict_mid",31.8936877076412,28.2114102326193,20.5,"goodgood"
"DRC",153,"with_conflict_hi",37.6404494382022,30.9557831653913,11.1,"goodgood"
"DRC",153,"with_conflict_lo",25.6521739130435,24.5428135048827,17.1,"goodgood"
"DRC",153,"with_conflict_mid",31.7535545023697,33.7076439414503,14.4,"goodgood"
"DRC",154,"with_conflict_hi",26.1744966442953,28.828807288873,11,"goodgood"
"DRC",154,"with_conflict_lo",24.5341614906832,24.7804044277394,24.3,"goodgood"
"DRC",154,"with_conflict_mid",21.1822660098522,22.8501344384454,32,"goodgood"
"DRC",155,"with_conflict_hi",26.8965517241379,24.6043052857098,31.8,"goodgood"
"DRC",155,"with_conflict_lo",28.3950617283951,26.1141473066017,17.4,"goodgood"
"DRC",155,"with_conflict_mid",27.2058823529412,25.9425241471783,39.6,"goodgood"
"DRC",156,"with_conflict_hi",26.4900662251656,27.1558567398626,11.1,"goodgood"
"DRC",156,"with_conflict_lo",25,19.170310092914,18.6,"goodgood"
"DRC",156,"with_conflict_mid",25.3676470588235,26.8920025334744,20.3,"goodgood"
"DRC",157,"with_conflict_hi",30.8928571428571,30.6403446660627,38.7,"goodgood"
"DRC",157,"with_conflict_lo",34.7670250896057,31.4919319262712,18.2,"goodgood"
"DRC",157,"with_conflict_mid",30.4347826086957,26.1166088241867,27.2,"goodgood"
"DRC",158,"with_conflict_hi",32.4427480916031,29.8610672921159,17.7,"goodgood"
"DRC",158,"with_conflict_lo",20.0431034482759,20.7987917636384,37.1,"goodgood"
"DRC",158,"with_conflict_mid",37.6899696048632,36.5516236496008,20.5,"goodgood"
"DRC",159,"with_conflict_hi",36.2637362637363,34.656047818226,11.6,"goodgood"
"DRC",159,"with_conflict_lo",25.531914893617,25.5983780169242,10.5,"goodgood"
"DRC",159,"with_conflict_mid",26.1306532663317,24.5993678686953,14.7,"goodgood"
"DRC",160,"with_conflict_hi",28.1818181818182,22.5557581093061,15.8,"goodgood"
"DRC",160,"with_conflict_lo",26.4150943396226,23.5240880304267,15.6,"goodgood"
"DRC",160,"with_conflict_mid",33.8775510204082,29.2263695444106,16.2,"goodgood"
"DRC",161,"with_conflict_hi",33.1632653061224,35.3137909102077,13.1,"goodgood"
"DRC",161,"with_conflict_lo",31.6793893129771,30.53339309507,17.9,"goodgood"
"DRC",161,"with_conflict_mid",29.5955882352941,32.5583162429608,38.3,"goodgood"
"DRC",162,"with_conflict_hi",30.7692307692308,31.3047508685086,27.9,"goodgood"
"DRC",162,"with_conflict_lo",30.5389221556886,28.3770658206686,11.6,"goodgood"
"DRC",162,"with_conflict_mid",23.3853006681514,22.6292301088605,34.4,"goodgood"
"DRC",163,"with_conflict_hi",23.3695652173913,30.9520275348469,42.3,"goodgood"
"DRC",163,"with_conflict_lo",21.7514124293785,22.4820628256024,55.4,"goodgood"
"DRC",163,"with_conflict_mid",24.3697478991597,23.047305759288,18,"goodgood"
"DRC",164,"with_conflict_hi",35.4304635761589,36.4873906839858,19.5,"goodgood"
"DRC",164,"with_conflict_lo",29.1139240506329,29.6238511063139,16.8,"goodgood"
"DRC",164,"with_conflict_mid",37.219730941704,39.9468350757546,14,"goodgood"
"DRC",165,"with_conflict_hi",27.8935185185185,28.505306210263,62.3,"goodgood"
"DRC",165,"with_conflict_lo",24.7422680412371,23.4617314709304,21.9,"goodgood"
"DRC",165,"with_conflict_mid",26.4864864864865,27.985255247185,40.8,"goodgood"
"DRC",166,"with_conflict_hi",20.532319391635,22.7521416804613,20.9,"goodgood"
"DRC",166,"with_conflict_lo",19.0635451505017,23.3097558511824,24.2,"goodgood"
"DRC",166,"with_conflict_mid",29.4930875576037,23.2619268045696,15.3,"goodgood"
"DRC",167,"with_conflict_hi",18.8372093023256,20.5124515162946,34.9,"goodgood"
"DRC",167,"with_conflict_lo",21.830985915493,16.2229291074452,11.1,"goodgood"
"DRC",167,"with_conflict_mid",23.8095238095238,21.9890332496483,19.2,"goodgood"
"DRC",168,"with_conflict_hi",35.4098360655738,35.8421522042937,19.7,"goodgood"
"DRC",168,"with_conflict_lo",33.4883720930233,31.5110517311856,14.3,"goodgood"
"DRC",168,"with_conflict_mid",25.75,23.6835985047852,29.7,"goodgood"
"DRC",169,"with_conflict_hi",31.5352697095436,30.7148575030274,16.5,"goodgood"
"DRC",169,"with_conflict_lo",23.4567901234568,24.9047147101797,18.6,"goodgood"
"DRC",169,"with_conflict_mid",21.6145833333333,22.3713756720393,30.1,"goodgood"
"DRC",170,"with_conflict_hi",30.2325581395349,32.512865955037,18,"goodgood"
"DRC",170,"with_conflict_lo",36.0655737704918,32.0597747917023,11.7,"goodgood"
"DRC",170,"with_conflict_mid",28.3737024221453,29.6370349347251,20.7,"goodgood"
"DRC",171,"with_conflict_hi",23.6842105263158,22.5913591355253,17.4,"goodgood"
"DRC",171,"with_conflict_lo",13.3333333333333,11.0156003318321,32.5,"goodgood"
"DRC",171,"with_conflict_mid",20.9401709401709,16.520697695498,18.5,"goodgood"
"DRC",172,"with_conflict_hi",38.7755102040816,37.5974681903306,12,"goodgood"
"DRC",172,"with_conflict_lo",23.98753894081,25.6305575130027,24.4,"goodgood"
"DRC",172,"with_conflict_mid",37.7862595419847,39.7138359653983,16.3,"goodgood"
"DRC",173,"with_conflict_hi",23.0314960629921,24.533169181793,39.1,"goodgood"
"DRC",173,"with_conflict_lo",25.6281407035176,21.3207910992122,14.8,"goodgood"
"DRC",173,"with_conflict_mid",29.4326241134752,28.9993946406122,19.9,"goodgood"
"DRC",174,"with_conflict_hi",26.1061946902655,24.70906256038,16.7,"goodgood"
"DRC",174,"with_conflict_lo",17.8666666666667,16.476884046629,30.8,"goodgood"
"DRC",174,"with_conflict_mid",37.984496124031,36.0282395962222,16,"goodgood"
"DRC",175,"with_conflict_hi",23.0283911671924,27.3642568274352,24.4,"goodgood"
"DRC",175,"with_conflict_lo",31.7733990147783,33.3854910918447,27.7,"goodgood"
"DRC",175,"with_conflict_mid",34.3396226415094,33.0532915270287,17.4,"goodgood"
"DRC",176,"with_conflict_hi",37.29216152019,35.9636638905373,26.4,"goodgood"
"DRC",176,"with_conflict_lo",33.6633663366337,34.9651661917935,26.8,"goodgood"
"DRC",176,"with_conflict_mid",26.5060240963855,27.4211952974357,48.8,"goodgood"
"DRC",177,"with_conflict_hi",23.8805970149254,20.430827660778,10.2,"goodgood"
"DRC",177,"with_conflict_lo",24.6963562753036,23.6436985881389,18.6,"goodgood"
"DRC",177,"with_conflict_mid",24.3119266055046,22.4592105014119,16.5,"goodgood"
"DRC",178,"with_conflict_hi",28.6069651741294,21.5484529963823,28.7,"goodgood"
"DRC",178,"with_conflict_lo",19.1387559808612,22.5288374245646,33.8,"goodgood"
"DRC",178,"with_conflict_mid",26.6666666666667,28.328187771741,18.7,"goodgood"
"DRC",179,"with_conflict_hi",31.6702819956616,35.689106640872,31.5,"goodgood"
"DRC",179,"with_conflict_lo",28.8461538461538,25.4832977417112,14.8,"goodgood"
"DRC",179,"with_conflict_mid",37.7777777777778,29.8865909619071,8.4,"goodgood"
"DRC",180,"with_conflict_hi",30.7522123893805,30.5056461870414,31.3,"goodgood"
"DRC",180,"with_conflict_lo",31.6239316239316,26.9369098519708,16,"goodgood"
"DRC",180,"with_conflict_mid",24.7967479674797,20.5507126641019,18.5,"goodgood"
"DRC",181,"with_conflict_hi",28.719723183391,25.2870160700544,20.6,"goodgood"
"DRC",181,"with_conflict_lo",24.6913580246914,22.1361439583033,18.3,"goodgood"
"DRC",181,"with_conflict_mid",34.7560975609756,26.8872263165582,10.7,"goodgood"
"DRC",182,"with_conflict_hi",36.8055555555556,34.0045339002876,9.1,"goodgood"
"DRC",182,"with_conflict_lo",33.3333333333333,32.3317514051138,17.6,"goodgood"
"DRC",182,"with_conflict_mid",24.6575342465753,26.9475304249436,33,"goodgood"
"DRC",183,"with_conflict_hi",27.7083333333333,30.8019038321711,34.7,"goodgood"
"DRC",183,"with_conflict_lo",31.266846361186,29.7527597927301,25.5,"goodgood"
"DRC",183,"with_conflict_mid",43.3035714285714,43.0629536087097,12.7,"goodgood"
"DRC",184,"with_conflict_hi",41.0526315789474,40.7915774999963,22.4,"goodgood"
"DRC",184,"with_conflict_lo",31.6455696202532,28.3803160128468,16.2,"goodgood"
"DRC",184,"with_conflict_mid",34.6296296296296,35.3560272214467,35.3,"goodgood"
"DRC",185,"with_conflict_hi",34.2756183745583,33.7529559968117,18.6,"goodgood"
"DRC",185,"with_conflict_lo",24.7474747474747,25.7250069912855,29.8,"goodgood"
"DRC",185,"with_conflict_mid",25.5360623781676,27.0686273682186,38.2,"goodgood"
"DRC",186,"with_conflict_hi",24.3626062322946,27.1566939645317,26.7,"goodgood"
"DRC",186,"with_conflict_lo",32.5242718446602,29.217459453002,13.9,"goodgood"
"DRC",186,"with_conflict_mid",25.9615384615385,31.8155452093104,7.7,"goodgood"
"DRC",187,"with_conflict_hi",29.2397660818713,26.1186479157846,12.1,"goodgood"
"DRC",187,"with_conflict_lo",31.4285714285714,26.6443306331527,19.2,"goodgood"
"DRC",187,"with_conflict_mid",34.1463414634146,30.6238024721428,10.8,"goodgood"
"DRC",188,"with_conflict_hi",23.9393939393939,22.1718957669634,25.1,"goodgood"
"DRC",188,"with_conflict_lo",27.4074074074074,25.517340588886,19.6,"goodgood"
"DRC",188,"with_conflict_mid",25.503355704698,24.8126175430998,11.1,"goodgood"
"DRC",189,"with_conflict_hi",35.9649122807018,33.6833915627584,14.6,"goodgood"
"DRC",189,"with_conflict_lo",33.1168831168831,34.110542311883,10.3,"goodgood"
"DRC",189,"with_conflict_mid",37.5328083989501,38.806279854937,23.8,"goodgood"
"DRC",190,"with_conflict_hi",30.4477611940299,29.3936531403244,23.3,"goodgood"
"DRC",190,"with_conflict_lo",28.8888888888889,28.3533562818537,12.8,"goodgood"
"DRC",190,"with_conflict_mid",29.4871794871795,29.2031344423486,16.5,"goodgood"
"DRC",191,"with_conflict_hi",15.5555555555556,21.5239649267538,45.6,"goodgood"
"DRC",191,"with_conflict_lo",21.0884353741497,20.5237075810421,23.2,"goodgood"
"DRC",191,"with_conflict_mid",17.9584120982987,22.9927782306571,43.4,"goodgood"
"DRC",192,"with_conflict_hi",30.5970149253731,28.1422738491359,18.6,"goodgood"
"DRC",192,"with_conflict_lo",33.587786259542,32.516516609218,26.1,"goodgood"
"DRC",192,"with_conflict_mid",35.3846153846154,39.0535843354624,8.4,"goodgood"
"DRC",193,"with_conflict_hi",30.03003003003,31.1973289835706,23.3,"goodgood"
