"scenario","particle_id","eff_name","efficacy","doses_B","n_prevented_hcw","ppe_efficacy","averted","base_pool","dda_B","dda_A","scenario_label"
"WestAfrica",101,"obv_20",0.2,1431.3,288.7,0.506870471539246,57.74,2902.48285165083,495.77416002771,1005.36295519599,"West Africa (Worst)"
"WestAfrica",101,"obv_30",0.3,1406.1,414.3,0.506870471539246,124.29,2851.38065933504,226.261163408158,458.827043098405,"West Africa (Worst)"
"WestAfrica",101,"obv_40",0.4,1231.6,504.9,0.506870471539246,201.96,2497.51825619588,121.964745494157,247.328011110703,"West Africa (Worst)"
"WestAfrica",101,"obv_50",0.5,1221.3,613.1,0.506870471539246,306.55,2476.63124901919,79.6803131626162,161.580900278531,"West Africa (Worst)"
"WestAfrica",101,"obv_60",0.6,1496.9,895.5,0.506870471539246,537.3,3035.51078085386,55.7193374278801,112.991281624934,"West Africa (Worst)"
"WestAfrica",101,"obv_70",0.7,1595.4,1115.7,0.506870471539246,780.99,3235.25546113585,40.8558368224945,82.8501123224586,"West Africa (Worst)"
"WestAfrica",101,"obv_80",0.8,994.3,793.1,0.506870471539246,634.48,2016.30594522212,31.3422014878326,63.5577463504641,"West Africa (Worst)"
"WestAfrica",102,"obv_20",0.2,1314.2,262.1,0.343878093195726,52.42,2002.98143739931,501.411674933231,764.205050514807,"West Africa (Worst)"
"WestAfrica",102,"obv_30",0.3,1154,341.2,0.343878093195726,102.36,1758.81949380521,225.47870261821,343.653672099493,"West Africa (Worst)"
"WestAfrica",102,"obv_40",0.4,1396.9,560.7,0.343878093195726,224.28,2129.02508743197,124.567504904584,189.854207903689,"West Africa (Worst)"
"WestAfrica",102,"obv_50",0.5,874.9,434.5,0.343878093195726,217.25,1333.44122628265,80.5431530494822,122.756384467908,"West Africa (Worst)"
"WestAfrica",102,"obv_60",0.6,1326.3,795.3,0.343878093195726,477.18,2021.42313226503,55.5890858795423,84.7237156739608,"West Africa (Worst)"
"WestAfrica",102,"obv_70",0.7,820,577.1,0.343878093195726,403.97,1249.76775123074,40.5970740401515,61.8742852801315,"West Africa (Worst)"
"WestAfrica",102,"obv_80",0.8,1170.1,937.7,0.343878093195726,750.16,1783.35761672571,31.1960115175429,47.546059953229,"West Africa (Worst)"
"WestAfrica",105,"obv_20",0.2,717.2,143,0.338779966491403,28.6,1084.66163100709,501.538461538461,758.504637067898,"West Africa (Worst)"
"WestAfrica",105,"obv_30",0.3,1033.8,308.1,0.338779966491403,92.43,1563.47349990956,223.693605972087,338.304338398692,"West Africa (Worst)"
"WestAfrica",105,"obv_40",0.4,1260.2,495.8,0.338779966491403,198.32,1905.87086920683,127.087535296491,192.201580194315,"West Africa (Worst)"
"WestAfrica",105,"obv_50",0.5,846.9,422.9,0.338779966491403,211.45,1280.81418753473,80.1040435091038,121.145820528232,"West Africa (Worst)"
"WestAfrica",105,"obv_60",0.6,706,421.6,0.338779966491403,252.96,1067.7232452468,55.8191018342821,84.4183463983875,"West Africa (Worst)"
"WestAfrica",105,"obv_70",0.7,819.1,566.8,0.338779966491403,396.76,1238.7706943083,41.2894445004537,62.4443338193516,"West Africa (Worst)"
"WestAfrica",105,"obv_80",0.8,717.2,572.7,0.338779966491403,458.16,1084.66163100709,31.3078400558757,47.3485957310588,"West Africa (Worst)"
"WestAfrica",106,"obv_20",0.2,851.5,162.8,0.497602027126198,32.56,1694.87148829299,523.034398034398,1041.07585275982,"West Africa (Worst)"
"WestAfrica",106,"obv_30",0.3,1091.2,331.2,0.497602027126198,99.36,2171.98328599566,219.645732689211,437.194703300254,"West Africa (Worst)"
"WestAfrica",106,"obv_40",0.4,1061,432.2,0.497602027126198,172.88,2111.87157848369,122.744099953725,244.316471365535,"West Africa (Worst)"
"WestAfrica",106,"obv_50",0.5,1092.4,537,0.497602027126198,268.5,2174.37183066501,81.3705772811918,161.96438217244,"West Africa (Worst)"
"WestAfrica",106,"obv_60",0.6,970.8,587.8,0.497602027126198,352.68,1932.33263750421,55.0527390268799,109.579938613145,"West Africa (Worst)"
"WestAfrica",106,"obv_70",0.7,1186.7,826.2,0.497602027126198,578.34,2362.07163259811,41.0381436525227,81.6845327177129,"West Africa (Worst)"
"WestAfrica",106,"obv_80",0.8,1408.1,1126.5,0.497602027126198,901.2,2802.75812409319,31.2494451841988,62.2005797623878,"West Africa (Worst)"
"WestAfrica",109,"obv_20",0.2,1105.1,221.8,0.429933423794854,44.36,1938.54550701165,498.241659152389,874.006089725721,"West Africa (Worst)"
"WestAfrica",109,"obv_30",0.3,1147,340,0.429933423794854,102,2012.04569409317,224.901960784314,394.51876354768,"West Africa (Worst)"
"WestAfrica",109,"obv_40",0.4,1066.7,429,0.429933423794854,171.6,1871.18495369589,124.324009324009,218.08682444008,"West Africa (Worst)"
"WestAfrica",109,"obv_50",0.5,641.9,318.9,0.429933423794854,159.45,1126.00883264028,80.5142677955472,141.236604909412,"West Africa (Worst)"
"WestAfrica",109,"obv_60",0.6,1194.4,719.8,0.429933423794854,431.88,2095.19387709231,55.3116606464759,97.0266683843805,"West Africa (Worst)"
"WestAfrica",109,"obv_70",0.7,713.5,503,0.429933423794854,352.1,1251.60819767696,40.5282590173246,71.0939050086318,"West Africa (Worst)"
"WestAfrica",109,"obv_80",0.8,1046.7,834.6,0.429933423794854,667.68,1836.10133217726,31.3533429187635,54.9994408152787,"West Africa (Worst)"
"WestAfrica",110,"obv_20",0.2,1176.1,231,0.547500400288185,46.2,2599.11832131791,509.134199134199,1125.15944645797,"West Africa (Worst)"
"WestAfrica",110,"obv_30",0.3,1460.7,435.3,0.547500400288185,130.59,3228.06915394021,223.707787732598,494.382288680635,"West Africa (Worst)"
"WestAfrica",110,"obv_40",0.4,1883.6,750.7,0.547500400288185,300.28,4162.65561604831,125.456240841881,277.251606237399,"West Africa (Worst)"
"WestAfrica",110,"obv_50",0.5,1477.8,743.4,0.547500400288185,371.7,3265.85924261849,79.5157384987893,175.725544397013,"West Africa (Worst)"
"WestAfrica",110,"obv_60",0.6,1507.3,895,0.547500400288185,537,3331.05267045531,56.1378026070764,124.061551972265,"West Africa (Worst)"
"WestAfrica",110,"obv_70",0.7,889.7,625.6,0.547500400288185,437.92,1966.18958462422,40.6329923273657,89.7967475623046,"West Africa (Worst)"
"WestAfrica",110,"obv_80",0.8,1286.7,1036.2,0.547500400288185,828.96,2843.53842703831,31.0437174290677,68.6049610846919,"West Africa (Worst)"
"WestAfrica",113,"obv_20",0.2,575.2,111.2,0.771657526149575,22.24,2519.02324740855,517.26618705036,2265.30867572711,"West Africa (Worst)"
"WestAfrica",113,"obv_30",0.3,558.7,167.1,0.771657526149575,50.13,2446.76336635459,222.900458807102,976.167311531852,"West Africa (Worst)"
"WestAfrica",113,"obv_40",0.4,603.3,240.1,0.771657526149575,96.04,2642.08401453682,125.635152019992,550.204917646152,"West Africa (Worst)"
"WestAfrica",113,"obv_50",0.5,596.3,303.6,0.771657526149575,151.8,2611.42830742302,78.5638998682477,344.061700582743,"West Africa (Worst)"
"WestAfrica",113,"obv_60",0.6,636.5,378.9,0.771657526149575,227.34,2787.47965399086,55.9954253540952,245.225622766857,"West Africa (Worst)"
"WestAfrica",113,"obv_70",0.7,516.5,361.2,0.771657526149575,252.84,2261.95324632566,40.8558772346148,178.923686625981,"West Africa (Worst)"
"WestAfrica",113,"obv_80",0.8,446.8,354,0.771657526149575,283.2,1956.70999120678,31.5536723163842,138.185733842287,"West Africa (Worst)"
"WestAfrica",114,"obv_20",0.2,644.7,127.8,0.623773593312959,25.56,1713.59582565475,504.460093896714,1340.8418041117,"West Africa (Worst)"
"WestAfrica",114,"obv_30",0.3,716.8,210.9,0.623773593312959,63.27,1905.23574969649,226.584479216058,602.255650291287,"West Africa (Worst)"
"WestAfrica",114,"obv_40",0.4,644.1,253.6,0.623773593312959,101.44,1712.00104126605,126.991324921136,337.539637473591,"West Africa (Worst)"
"WestAfrica",114,"obv_50",0.5,918.6,460.2,0.623773593312959,230.1,2441.61489909486,79.8435462842242,212.222068587124,"West Africa (Worst)"
"WestAfrica",114,"obv_60",0.6,630.6,378.3,0.623773593312959,226.98,1676.11839252037,55.5643669045731,147.688641512061,"West Africa (Worst)"
"WestAfrica",114,"obv_70",0.7,957.4,675,0.623773593312959,472.5,2544.74428956392,40.5248677248677,107.714044002706,"West Africa (Worst)"
"WestAfrica",114,"obv_80",0.8,480.7,391.8,0.623773593312959,313.44,1277.68809274428,30.6725370086779,81.5268053052758,"West Africa (Worst)"
"WestAfrica",115,"obv_20",0.2,1440.3,280,0.626240684185177,56,3853.54943423962,514.392857142857,1376.26765508558,"West Africa (Worst)"
"WestAfrica",115,"obv_30",0.3,1617.2,496.2,0.626240684185177,148.86,4326.84867392371,217.277979309418,581.331274207135,"West Africa (Worst)"
"WestAfrica",115,"obv_40",0.4,1187.7,471.8,0.626240684185177,188.72,3177.71343681622,125.869012293345,336.764883087772,"West Africa (Worst)"
"WestAfrica",115,"obv_50",0.5,1355.3,680.3,0.626240684185177,340.15,3626.13035355479,79.6883727767162,213.207723272367,"West Africa (Worst)"
"WestAfrica",115,"obv_60",0.6,1366.4,824.7,0.626240684185177,494.82,3655.82860997363,55.2281637767269,147.763979223703,"West Africa (Worst)"
"WestAfrica",115,"obv_70",0.7,1503.4,1043.5,0.626240684185177,730.45,4022.37465766566,41.163666233144,110.134154498341,"West Africa (Worst)"
"WestAfrica",115,"obv_80",0.8,1432.5,1152.3,0.626240684185177,921.84,3832.68038918854,31.0791460557147,83.1528332289452,"West Africa (Worst)"
"WestAfrica",117,"obv_20",0.2,1033.9,209.6,0.754802547702596,41.92,4216.60172368335,493.272900763359,2011.73746358939,"West Africa (Worst)"
"WestAfrica",117,"obv_30",0.3,1125,335.8,0.754802547702596,100.74,4588.13902615705,223.347230494342,910.887239657941,"West Africa (Worst)"
"WestAfrica",117,"obv_40",0.4,599.7,240.2,0.754802547702596,96.08,2445.78397687678,124.833472106578,509.114066793668,"West Africa (Worst)"
"WestAfrica",117,"obv_50",0.5,1088,550.3,0.754802547702596,275.15,4437.24023151899,79.0841359258586,322.532453681192,"West Africa (Worst)"
"WestAfrica",117,"obv_60",0.6,842.8,502.7,0.754802547702596,301.62,3437.22984110681,55.8848882700086,227.917899416936,"West Africa (Worst)"
"WestAfrica",117,"obv_70",0.7,917.9,642.8,0.754802547702596,449.96,3743.51361076405,40.7991821495244,166.393173204909,"West Africa (Worst)"
"WestAfrica",117,"obv_80",0.8,1138.7,915.2,0.754802547702596,732.16,4644.01236363114,31.1052229020979,126.857855212826,"West Africa (Worst)"
"WestAfrica",118,"obv_20",0.2,1046.3,206.1,0.647616870611731,41.22,2969.21138596039,507.666181465308,1440.66539833109,"West Africa (Worst)"
"WestAfrica",118,"obv_30",0.3,892.8,270.1,0.647616870611731,81.03,2533.60596901981,220.362828582007,625.350109593932,"West Africa (Worst)"
"WestAfrica",118,"obv_40",0.4,1135.1,448.5,0.647616870611731,179.4,3221.20982911558,126.54403567447,359.109234015115,"West Africa (Worst)"
"WestAfrica",118,"obv_50",0.5,1144.8,571.6,0.647616870611731,285.8,3248.73668608186,80.111966410077,227.343365016225,"West Africa (Worst)"
"WestAfrica",118,"obv_60",0.6,853.5,510.2,0.647616870611731,306.12,2422.07963100181,55.7624460995688,158.243801842533,"West Africa (Worst)"
"WestAfrica",118,"obv_70",0.7,1123.7,789.3,0.647616870611731,552.51,3188.85867762944,40.6761868563465,115.431709023527,"West Africa (Worst)"
"WestAfrica",118,"obv_80",0.8,1384.9,1110.2,0.647616870611731,888.16,3930.09734150486,31.185822374347,88.4997599870488,"West Africa (Worst)"
"WestAfrica",121,"obv_20",0.2,1857.8,381.9,0.825277498172461,76.38,10632.8605678607,486.462424718513,2784.20020106328,"West Africa (Worst)"
"WestAfrica",121,"obv_30",0.3,1371.3,414.7,0.825277498172461,124.41,7848.44530988659,220.448517000241,1261.70650428207,"West Africa (Worst)"
"WestAfrica",121,"obv_40",0.4,1506.3,600.8,0.825277498172461,240.32,8621.09908136963,125.357856191744,717.468299048737,"West Africa (Worst)"
"WestAfrica",121,"obv_50",0.5,1607.9,805.6,0.825277498172461,402.8,9202.59258642649,79.8361469712016,456.931111540541,"West Africa (Worst)"
"WestAfrica",121,"obv_60",0.6,1986.6,1188.1,0.825277498172461,712.86,11370.0294994682,55.7360491541116,318.997545085099,"West Africa (Worst)"
"WestAfrica",121,"obv_70",0.7,1184.6,831.3,0.825277498172461,581.91,6779.8937607319,40.7141997903456,233.02207422907,"West Africa (Worst)"
"WestAfrica",121,"obv_80",0.8,1532,1225,0.825277498172461,980,8768.18946601492,31.265306122449,178.94264216357,"West Africa (Worst)"
"WestAfrica",122,"obv_20",0.2,982.9,198.8,0.733307624832884,39.76,3685.51969055767,494.416498993964,1853.8831441437,"West Africa (Worst)"
"WestAfrica",122,"obv_30",0.3,951.1,290.8,0.733307624832884,87.24,3566.28118596948,218.042182485099,817.57936404619,"West Africa (Worst)"
"WestAfrica",122,"obv_40",0.4,1211,488.2,0.733307624832884,195.28,4540.81223447486,124.02703809914,465.056558221514,"West Africa (Worst)"
"WestAfrica",122,"obv_50",0.5,1402.9,702.1,0.733307624832884,351.05,5260.36786436398,79.9259364762854,299.693369284374,"West Africa (Worst)"
"WestAfrica",122,"obv_60",0.6,1017,608.2,0.733307624832884,364.92,3813.38236371671,55.7382439986846,208.998266124998,"West Africa (Worst)"
"WestAfrica",122,"obv_70",0.7,1084,761.3,0.733307624832884,532.91,4064.60814382391,40.6822915689328,152.543887103785,"West Africa (Worst)"
"WestAfrica",122,"obv_80",0.8,955.2,765.8,0.733307624832884,612.64,3581.65470385664,31.1830765212849,116.925264555257,"West Africa (Worst)"
"WestAfrica",125,"obv_20",0.2,375.2,79.3,0.453128550887144,15.86,686.084454781203,473.139974779319,865.175857227242,"West Africa (Worst)"
"WestAfrica",125,"obv_30",0.3,656.5,195.8,0.453128550887144,58.74,1200.46493753694,223.527408920667,408.738487414688,"West Africa (Worst)"
"WestAfrica",125,"obv_40",0.4,449.2,184.4,0.453128550887144,73.76,821.399619103721,121.800433839479,222.722239453287,"West Africa (Worst)"
"WestAfrica",125,"obv_50",0.5,451.2,227.4,0.453128550887144,113.7,825.056785707033,79.3667546174142,145.128722200006,"West Africa (Worst)"
"WestAfrica",125,"obv_60",0.6,765.1,452.3,0.453128550887144,271.38,1399.04908409674,56.3858795784509,103.106277846322,"West Africa (Worst)"
"WestAfrica",125,"obv_70",0.7,671.1,472.2,0.453128550887144,330.54,1227.16225374111,40.6062806316936,74.2519667054584,"West Africa (Worst)"
"WestAfrica",125,"obv_80",0.8,455.6,365,0.453128550887144,292,833.102552234317,31.2054794520548,57.0618186461861,"West Africa (Worst)"
"WestAfrica",126,"obv_20",0.2,1378.8,275.3,0.544891105333994,55.06,3029.60459828382,500.835452233927,1100.4738824133,"West Africa (Worst)"
"WestAfrica",126,"obv_30",0.3,1010.7,303.5,0.544891105333994,91.05,2220.78718268455,222.009884678748,487.817063741802,"West Africa (Worst)"
"WestAfrica",126,"obv_40",0.4,994.5,395.8,0.544891105333994,158.32,2185.19130620341,125.631632137443,276.047411091891,"West Africa (Worst)"
"WestAfrica",126,"obv_50",0.5,1123.1,560.4,0.544891105333994,280.2,2467.76104172655,80.1641684511063,176.142829530803,"West Africa (Worst)"
"WestAfrica",126,"obv_60",0.6,1195.9,713.6,0.544891105333994,428.16,2627.72275825908,55.8622944693572,122.744897153358,"West Africa (Worst)"
"WestAfrica",126,"obv_70",0.7,1407.5,996.8,0.544891105333994,697.76,3092.66642883992,40.3433845448292,88.6455637709218,"West Africa (Worst)"
"WestAfrica",126,"obv_80",0.8,685.1,545.5,0.544891105333994,436.4,1505.35401094013,31.3978001833181,68.9896430311699,"West Africa (Worst)"
"WestAfrica",127,"obv_20",0.2,1478.2,298.4,0.481157337436673,59.68,2849.03325547093,495.375335120643,954.769857731544,"West Africa (Worst)"
"WestAfrica",127,"obv_30",0.3,1390.7,428.4,0.481157337436673,128.52,2680.38868108742,216.417678182384,417.116196870124,"West Africa (Worst)"
"WestAfrica",127,"obv_40",0.4,1056.2,423.1,0.481157337436673,169.24,2035.68456530131,124.816828173009,240.567781292993,"West Africa (Worst)"
"WestAfrica",127,"obv_50",0.5,1220.2,610.3,0.481157337436673,305.15,2351.77268186012,79.9737833852204,154.138796123881,"West Africa (Worst)"
"WestAfrica",127,"obv_60",0.6,1233.8,748.1,0.481157337436673,448.86,2377.98486713573,54.9748251125072,105.956639804649,"West Africa (Worst)"
"WestAfrica",127,"obv_70",0.7,1422,990.666666666667,0.481157337436673,693.466666666667,2740.7152545526,41.011343972313,79.0438931326458,"West Africa (Worst)"
"WestAfrica",129,"obv_20",0.2,1392.5,280.8,0.731101275561377,56.16,5178.52958546794,495.904558404558,1844.20569283046,"West Africa (Worst)"
"WestAfrica",129,"obv_30",0.3,1192,354.6,0.731101275561377,106.38,4432.89570260523,224.102274863696,833.407727506153,"West Africa (Worst)"
"WestAfrica",129,"obv_40",0.4,1466.8,582.3,0.731101275561377,232.92,5454.84179243402,125.948823630431,468.387583070069,"West Africa (Worst)"
"WestAfrica",129,"obv_50",0.5,1211.5,608.2,0.731101275561377,304.1,4505.41371116295,79.6777375863203,296.31132595613,"West Africa (Worst)"
"WestAfrica",129,"obv_60",0.6,1125.5,678.3,0.731101275561377,406.98,4185.59069906224,55.3098432355398,205.690240260565,"West Africa (Worst)"
"WestAfrica",129,"obv_70",0.7,1282.4,893.2,0.731101275561377,625.24,4769.08175253435,41.0210479175996,152.552036099237,"West Africa (Worst)"
"WestAfrica",129,"obv_80",0.8,1321.2,1050,0.731101275561377,840,4913.37399520305,31.4571428571429,116.985095123882,"West Africa (Worst)"
"WestAfrica",130,"obv_20",0.2,664.8,135.7,0.896422381644977,27.14,6418.37503659651,489.904200442152,4729.82685084488,"West Africa (Worst)"
"WestAfrica",130,"obv_30",0.3,1229,366.1,0.896422381644977,109.83,11865.4977737321,223.8004188291,2160.70249908625,"West Africa (Worst)"
"WestAfrica",130,"obv_40",0.4,1423.2,571.6,0.896422381644977,228.64,13740.4202046994,124.492652204339,1201.92619005418,"West Africa (Worst)"
"WestAfrica",130,"obv_50",0.5,921.2,461.3,0.896422381644977,230.65,8893.81330281694,79.8786039453718,771.195603972855,"West Africa (Worst)"
"WestAfrica",130,"obv_60",0.6,985.5,591.1,0.896422381644977,354.66,9514.60378845647,55.5743529013703,536.547893106438,"West Africa (Worst)"
"WestAfrica",130,"obv_70",0.7,1209.5,844.6,0.896422381644977,591.22,11677.2331630016,40.9153952843273,395.02158800452,"West Africa (Worst)"
"WestAfrica",130,"obv_80",0.8,1182.5,949.7,0.896422381644977,759.76,11416.5590866056,31.12825102664,300.530669859049,"West Africa (Worst)"
"WestAfrica",133,"obv_20",0.2,888.4,170.8,0.377484830372794,34.16,1427.11381721351,520.140515222482,835.546731389645,"West Africa (Worst)"
"WestAfrica",133,"obv_30",0.3,1111.6,327.5,0.377484830372794,98.25,1785.65929672956,226.27989821883,363.492986611615,"West Africa (Worst)"
"WestAfrica",133,"obv_40",0.4,1100.5,443.7,0.377484830372794,177.48,1767.82840594718,124.013973405454,199.214379755147,"West Africa (Worst)"
"WestAfrica",133,"obv_50",0.5,974.3,490.1,0.377484830372794,245.05,1565.10242245737,79.5184656192614,127.737394201785,"West Africa (Worst)"
"WestAfrica",133,"obv_60",0.6,735.5,442,0.377484830372794,265.2,1181.49731265257,55.4675716440422,89.1023614368451,"West Africa (Worst)"
"WestAfrica",133,"obv_70",0.7,581,405.7,0.377484830372794,283.99,933.310589600463,40.9169336948484,65.7284122399002,"West Africa (Worst)"
"WestAfrica",133,"obv_80",0.8,901.4,718.2,0.377484830372794,574.56,1447.99684245414,31.3770537454748,50.4036773341041,"West Africa (Worst)"
"WestAfrica",134,"obv_20",0.2,774.4,156.2,0.563214170524179,31.24,1772.95129040551,495.774647887324,1135.05204251313,"West Africa (Worst)"
"WestAfrica",134,"obv_30",0.3,984.8,301.2,0.563214170524179,90.36,2254.65189926569,217.972554227534,499.037604972486,"West Africa (Worst)"
"WestAfrica",134,"obv_40",0.4,734.2,291.8,0.563214170524179,116.72,1680.91533757196,125.805346127485,288.025246328301,"West Africa (Worst)"
"WestAfrica",134,"obv_50",0.5,832.1,419.4,0.563214170524179,209.7,1905.05264559198,79.3609918931807,181.69314693295,"West Africa (Worst)"
"WestAfrica",134,"obv_60",0.6,763.1,454.8,0.563214170524179,272.88,1747.08048774335,55.9293462327763,128.047529151521,"West Africa (Worst)"
"WestAfrica",134,"obv_70",0.7,777.5,539.3,0.563214170524179,377.51,1780.04859025089,41.1909618288257,94.3047119414526,"West Africa (Worst)"
"WestAfrica",134,"obv_80",0.8,1067,855.6,0.563214170524179,684.48,2442.84481774624,31.1769518466573,71.3781211356427,"West Africa (Worst)"
"WestAfrica",137,"obv_20",0.2,799.1,157,0.681786267766045,31.4,2511.20526568756,508.980891719745,1599.493799801,"West Africa (Worst)"
"WestAfrica",137,"obv_30",0.3,641,192.5,0.681786267766045,57.75,2014.36938468994,221.991341991342,697.617102922922,"West Africa (Worst)"
"WestAfrica",137,"obv_40",0.4,764.4,305.8,0.681786267766045,122.32,2402.15906030731,124.983649444081,392.7663604165,"West Africa (Worst)"
"WestAfrica",137,"obv_50",0.5,520.1,258,0.681786267766045,129,1634.43606392704,80.6356589147287,253.400940143728,"West Africa (Worst)"
"WestAfrica",137,"obv_60",0.6,993.9,589.7,0.681786267766045,353.82,3123.37243594903,56.1811090384941,176.551491489968,"West Africa (Worst)"
"WestAfrica",137,"obv_70",0.7,742.2,523.6,0.681786267766045,366.52,2332.39462919949,40.4998362981556,127.272434202744,"West Africa (Worst)"
"WestAfrica",137,"obv_80",0.8,1125.8,902.9,0.681786267766045,722.32,3537.87371807165,31.1717798205781,97.9586254865337,"West Africa (Worst)"
"WestAfrica",138,"obv_20",0.2,1237.4,249.8,0.318894243852557,49.96,1816.75164074246,495.356285028022,727.28248228281,"West Africa (Worst)"
"WestAfrica",138,"obv_30",0.3,972.2,288,0.318894243852557,86.4,1427.3847948358,225.046296296296,330.413146952731,"West Africa (Worst)"
"WestAfrica",138,"obv_40",0.4,1234.6,492.9,0.318894243852557,197.16,1812.64067856848,125.238385067965,183.875094194409,"West Africa (Worst)"
"WestAfrica",138,"obv_50",0.5,1112.6,558.9,0.318894243852557,279.45,1633.52018384521,79.6278404007873,116.909657101106,"West Africa (Worst)"
"WestAfrica",138,"obv_60",0.6,1347.7,817.4,0.318894243852557,490.44,1978.69418638162,54.9588124949025,80.6905711761527,"West Africa (Worst)"
"WestAfrica",138,"obv_70",0.7,1273.8,891.6,0.318894243852557,624.12,1870.19414900416,40.8190732551432,59.9305950459577,"West Africa (Worst)"
"WestAfrica",138,"obv_80",0.8,923.8,741,0.318894243852557,592.8,1356.32387725706,31.1673414304993,45.7599148872152,"West Africa (Worst)"
"WestAfrica",141,"obv_20",0.2,617.4,125.8,0.640236451671484,25.16,1716.12716982718,490.779014308426,1364.17104119808,"West Africa (Worst)"
"WestAfrica",141,"obv_30",0.3,814.8,243.1,0.640236451671484,72.93,2264.82089079233,223.4471410942,621.094444204671,"West Africa (Worst)"
"WestAfrica",141,"obv_40",0.4,698,275.7,0.640236451671484,110.28,1940.1632078707,126.586869785999,351.86129994028,"West Africa (Worst)"
"WestAfrica",141,"obv_50",0.5,552.8,274.9,0.640236451671484,137.45,1536.5647869784,80.4365223717716,223.581635064154,"West Africa (Worst)"
"WestAfrica",141,"obv_60",0.6,705,410.6,0.640236451671484,246.36,1959.6204320184,57.2333170969313,159.085925638773,"West Africa (Worst)"
"WestAfrica",141,"obv_70",0.7,602.8,423.3,0.640236451671484,296.31,1675.54495946198,40.6871182207823,113.094054163678,"West Africa (Worst)"
"WestAfrica",141,"obv_80",0.8,841.4,676.7,0.640236451671484,541.36,2338.75834255359,31.0846756317423,86.4030716179102,"West Africa (Worst)"
"WestAfrica",142,"obv_20",0.2,546.5,111.4,0.47676052771587,22.28,1044.45484132596,490.574506283662,937.571670849156,"West Africa (Worst)"
"WestAfrica",142,"obv_30",0.3,462.4,141.2,0.47676052771587,42.36,883.725377180464,218.319169027384,417.245220576234,"West Africa (Worst)"
"WestAfrica",142,"obv_40",0.4,381.1,150.2,0.47676052771587,60.08,728.347191270491,126.864181091877,242.459118265809,"West Africa (Worst)"
"WestAfrica",142,"obv_50",0.5,676.4,339.9,0.47676052771587,169.95,1292.71592803821,79.5998823183289,152.128970642919,"West Africa (Worst)"
"WestAfrica",142,"obv_60",0.6,554.5,332.4,0.47676052771587,199.44,1059.74420771317,55.6056959486562,106.271982321818,"West Africa (Worst)"
"WestAfrica",142,"obv_70",0.7,268.5,187.3,0.47676052771587,131.11,513.149359370577,40.9579742201205,78.2776842911413,"West Africa (Worst)"
"WestAfrica",142,"obv_80",0.8,474.6,383.9,0.47676052771587,307.12,907.041660920952,30.9064860640792,59.067573646845,"West Africa (Worst)"
"WestAfrica",143,"obv_20",0.2,564.1,113.9,0.47676052771587,22.78,1078.09144737781,495.258999122037,946.524536767174,"West Africa (Worst)"
"WestAfrica",143,"obv_30",0.3,565.4,169.4,0.47676052771587,50.82,1080.57596941573,222.510822510823,425.256186310796,"West Africa (Worst)"
"WestAfrica",143,"obv_40",0.4,453.1,182,0.47676052771587,72.8,865.951488755338,124.478021978022,237.898760647071,"West Africa (Worst)"
"WestAfrica",143,"obv_50",0.5,569.2,285.8,0.47676052771587,142.9,1087.83841844965,79.6641007697691,152.25170307203,"West Africa (Worst)"
"WestAfrica",143,"obv_60",0.6,333.9,202.9,0.47676052771587,121.74,638.13992958598,54.8546081813701,104.836525313944,"West Africa (Worst)"
"WestAfrica",143,"obv_70",0.7,454.9,317,0.47676052771587,221.9,869.391596192459,41.0004506534475,78.3588640101361,"West Africa (Worst)"
"WestAfrica",143,"obv_80",0.8,743.3,596.6,0.47676052771587,477.28,1420.57325445121,31.1473348977539,59.5278769045931,"West Africa (Worst)"
"WestAfrica",145,"obv_20",0.2,1056.2,215.8,0.770884628519022,43.16,4609.90457852231,489.434661723818,2136.19303916696,"West Africa (Worst)"
"WestAfrica",145,"obv_30",0.3,1375.1,414.3,0.770884628519022,124.29,6001.77976323237,221.27282967254,965.770337634945,"West Africa (Worst)"
"WestAfrica",145,"obv_40",0.4,1447.7,586.6,0.770884628519022,234.64,6318.65068957276,123.397545175588,538.58256815315,"West Africa (Worst)"
"WestAfrica",145,"obv_50",0.5,1206.8,594.6,0.770884628519022,297.3,5267.21534307964,81.1839892364615,354.336720018812,"West Africa (Worst)"
"WestAfrica",145,"obv_60",0.6,1319.9,785.9,0.770884628519022,471.54,5760.85310849422,55.9825253424948,244.342075263783,"West Africa (Worst)"
"WestAfrica",145,"obv_70",0.7,1283.9,894.5,0.770884628519022,626.15,5603.72702931717,41.009342809231,178.989923478948,"West Africa (Worst)"
"WestAfrica",145,"obv_80",0.8,1331.4,1069.8,0.770884628519022,855.84,5811.04616156467,31.1132922041503,135.797489286892,"West Africa (Worst)"
"WestAfrica",146,"obv_20",0.2,1323,263,0.329870269054244,52.6,1974.24459609163,503.041825095057,750.663344521534,"West Africa (Worst)"
"WestAfrica",146,"obv_30",0.3,1439.6,429.8,0.329870269054244,128.94,2148.24075626116,223.297657825345,333.215566350421,"West Africa (Worst)"
"WestAfrica",146,"obv_40",0.4,1690.1,664.5,0.329870269054244,265.8,2522.04897343497,127.170805116629,189.770426895032,"West Africa (Worst)"
"WestAfrica",146,"obv_50",0.5,1518.4,767.7,0.329870269054244,383.85,2265.82992797093,79.1142373322913,118.058091857284,"West Africa (Worst)"
"WestAfrica",146,"obv_60",0.6,1461.4,884.5,0.329870269054244,530.7,2180.7717707697,55.0744299981157,82.1847285008367,"West Africa (Worst)"
