"scenario","arm","week","metric","q025","q25","q50","q75","q975"
"WestAfrica","obv",33.5,"hcw_deaths_incidence",1.595,3.275,5.1,7.225,11.1075
"WestAfrica","obv",33.5,"infections",295.1675,555.725,804.4,1099.1,1452.9175
"WestAfrica","obv",34.5,"deaths",163.055,337.725,500.65,690.15,938.8725
"WestAfrica","obv",34.5,"hcw_deaths",25.3875,43.55,64.95,86.175,137.5325
"WestAfrica","obv",34.5,"hcw_deaths_incidence",1.3975,3.175,4.9,6.6,10.1025
"WestAfrica","obv",34.5,"infections",298.565,511.625,753.7,1019.575,1369.3225
"WestAfrica","obv",35.5,"deaths",169.6825,320.65,466.85,640.9,846.6975
"WestAfrica","obv",35.5,"hcw_deaths",27.575,46.5,69.65,93.3,148.435
"WestAfrica","obv",35.5,"hcw_deaths_incidence",1.5975,3,4.5,6.3,9.5075
"WestAfrica","obv",35.5,"infections",270.2775,476.95,689.2,879.55,1244.045
"WestAfrica","obv",36.5,"deaths",167.4275,294.225,435.35,584.925,782.37
"WestAfrica","obv",36.5,"hcw_deaths",29.47,49.725,74.7,100.1,156.8075
"WestAfrica","obv",36.5,"hcw_deaths_incidence",1.1975,2.7,4.2,5.8,8.805
"WestAfrica","obv",36.5,"infections",245.03,431.425,608.3,790.325,1122.07
"WestAfrica","obv",37.5,"deaths",156.1475,269.725,393.55,513.8,705.13
"WestAfrica","obv",37.5,"hcw_deaths",30.4975,52.45,79.85,106.9,162.9475
"WestAfrica","obv",37.5,"hcw_deaths_incidence",1.395,2.5,3.95,5.7,8.2
"WestAfrica","obv",37.5,"infections",216.595,391,539.25,703.5,987.71
"WestAfrica","obv",38.5,"deaths",136.43,249.45,360.95,451.025,633.945
"WestAfrica","obv",38.5,"hcw_deaths",31.79,54.25,83.65,112.05,167.76
"WestAfrica","obv",38.5,"hcw_deaths_incidence",1.0975,2.5,3.7,4.7,7.2025
"WestAfrica","obv",38.5,"infections",177.945,354.225,475.15,633.75,881.6375
"WestAfrica","obv",39.5,"deaths",128.0675,225.475,306.7,406.375,552.9425
"WestAfrica","obv",39.5,"hcw_deaths",32.995,55.85,86.95,115.7,173.235
"WestAfrica","obv",39.5,"hcw_deaths_incidence",1.2,2.3,3.05,4.5,6.5025
"WestAfrica","obv",39.5,"infections",159.12,311.675,417.35,560.7,784.7725
"WestAfrica","obv",40.5,"deaths",103.985,201.65,272.35,363.8,494.335
"WestAfrica","obv",40.5,"hcw_deaths",34.4875,57.05,89.5,119.8,177.0025
"WestAfrica","obv",40.5,"hcw_deaths_incidence",0.895,2,2.9,3.8,5.805
"WestAfrica","obv",40.5,"infections",131.2075,268.975,372.25,489.525,690.2075
"WestAfrica","obv",41.5,"deaths",87.2925,175.025,240.2,321.55,434.2325
"WestAfrica","obv",41.5,"hcw_deaths",35.58,58.925,92.6,121.775,179.8375
"WestAfrica","obv",41.5,"hcw_deaths_incidence",0.5975,1.6,2.5,3.4,5.31
"WestAfrica","obv",41.5,"infections",116.0125,237.275,319.25,419.4,590.7075
"WestAfrica","obv",42.5,"deaths",76.2825,154.075,211.3,274.35,384.5075
"WestAfrica","obv",42.5,"hcw_deaths",36.6725,61.075,94.7,123.425,180.81
"WestAfrica","obv",42.5,"hcw_deaths_incidence",0.6,1.4,2.2,3.125,4.7025
"WestAfrica","obv",42.5,"infections",94.9925,202.65,269.4,358.35,530.1525
"WestAfrica","obv",43.5,"deaths",64.6625,133.7,178.3,238.375,328.8225
"WestAfrica","obv",43.5,"hcw_deaths",38.3475,62.925,96.65,125.275,181.66
"WestAfrica","obv",43.5,"hcw_deaths_incidence",0.4,1.1,1.8,2.6,4.1
"WestAfrica","obv",43.5,"infections",70.7375,168.125,228.25,313.05,471.1275
"WestAfrica","obv",44.5,"deaths",50.565,114.225,151.1,200.525,287.6075
"WestAfrica","obv",44.5,"hcw_deaths",38.55,63.8,99.45,126.4,181.915
"WestAfrica","obv",44.5,"hcw_deaths_incidence",0.3,1,1.6,2.3,3.6
"WestAfrica","obv",44.5,"infections",56.455,140.475,198.65,265.15,425.1075
"WestAfrica","obv",45.5,"deaths",41.025,93.825,126.6,174.35,257.4025
"WestAfrica","obv",45.5,"hcw_deaths",38.76,65,101.35,127.975,184.12
"WestAfrica","obv",45.5,"hcw_deaths_incidence",0.2975,0.875,1.3,1.9,3.1
"WestAfrica","obv",45.5,"infections",52.585,116.15,166.75,229.675,383.3775
"WestAfrica","obv",46.5,"deaths",32.0775,77.575,112.1,145.4,237.8425
"WestAfrica","obv",46.5,"hcw_deaths",38.97,66.625,102.95,130.1,186.195
"WestAfrica","obv",46.5,"hcw_deaths_incidence",0.1,0.675,1.1,1.6,2.6
"WestAfrica","obv",46.5,"infections",42.6475,97.625,141.4,194.875,333.28
"WestAfrica","obv",47.5,"deaths",28.775,63.75,91.4,126.05,207.025
"WestAfrica","obv",47.5,"hcw_deaths",39.4625,67.875,104.25,131.625,188.265
"WestAfrica","obv",47.5,"hcw_deaths_incidence",0.1,0.6,0.9,1.5,2.5025
"WestAfrica","obv",47.5,"infections",33.2675,78.95,119.35,161.075,294.505
"WestAfrica","obv",48.5,"deaths",23.56,53.075,78.7,107.4,183.84
"WestAfrica","obv",48.5,"hcw_deaths",39.56,68.275,105.3,132.85,189.7475
"WestAfrica","obv",48.5,"hcw_deaths_incidence",0.1,0.4,0.8,1.2,2.2025
"WestAfrica","obv",48.5,"infections",28.1875,65.55,98.9,132.025,254.37
"WestAfrica","obv",49.5,"deaths",17.5825,42.6,66,87.725,161.7075
"WestAfrica","obv",49.5,"hcw_deaths",39.8625,68.825,106,134.025,190.745
"WestAfrica","obv",49.5,"hcw_deaths_incidence",0.1,0.3,0.6,0.9,1.7025
"WestAfrica","obv",49.5,"infections",20.6925,52.875,80.55,107.05,228.9125
"WestAfrica","obv",50.5,"deaths",16.3575,36.225,54.55,72.625,137.865
"WestAfrica","obv",50.5,"hcw_deaths",39.965,69.9,106.55,135.1,191.645
"WestAfrica","obv",50.5,"hcw_deaths_incidence",0,0.3,0.5,0.8,1.6025
"WestAfrica","obv",50.5,"infections",17.6275,43.6,69.15,88.675,207.055
"WestAfrica","obv",51.5,"deaths",12.4375,29.4,44.05,58.4,117.3175
"WestAfrica","obv",51.5,"hcw_deaths",40.26,70.15,107.35,135.6,192.83
"WestAfrica","obv",51.5,"hcw_deaths_incidence",0,0.2,0.4,0.7,1.705
"WestAfrica","obv",51.5,"infections",12.185,34.65,56.15,76.625,181.2025
"WestAfrica","obv",52.5,"deaths",10.055,24.425,37.15,47.625,110.635
"WestAfrica","obv",52.5,"hcw_deaths",40.36,70.875,107.85,136.025,194.01
"WestAfrica","obv",52.5,"hcw_deaths_incidence",0,0.2,0.3,0.5,1.3
"WestAfrica","obv",52.5,"infections",9.16,29.05,45.15,61.8,143.005
"WestAfrica","obv",53.5,"deaths",6.99,19.125,30.65,40.4,93.375
"WestAfrica","obv",53.5,"hcw_deaths",40.46,71.025,108.15,136.525,194.605
"WestAfrica","obv",53.5,"hcw_deaths_incidence",0,0.1,0.3,0.5,1.0025
"WestAfrica","obv",53.5,"infections",6.3825,23.2,37.7,52.9,128.0275
"WestAfrica","obv",54.5,"deaths",4.695,16,25,33.375,76.04
"WestAfrica","obv",54.5,"hcw_deaths",40.4625,71.3,108.65,136.7,195.4925
"WestAfrica","obv",54.5,"hcw_deaths_incidence",0,0.1,0.2,0.4,0.902500000000001
"WestAfrica","obv",54.5,"infections",4.59,17.3,31.55,42.875,111.4025
"WestAfrica","obv",55.5,"deaths",3.2925,12.45,20.55,28.525,68.825
"WestAfrica","obv",55.5,"hcw_deaths",40.465,71.625,109.1,137.025,196.0775
"WestAfrica","obv",55.5,"hcw_deaths_incidence",0,0.1,0.2,0.3,0.902500000000001
"WestAfrica","obv",55.5,"infections",3.7925,13.775,25.55,36.175,102.1125
"WestAfrica","obv",56.5,"deaths",2.69,10.175,16.6,24.2,59.595
"WestAfrica","obv",56.5,"hcw_deaths",40.4725,71.725,109.7,137.25,196.77
"WestAfrica","obv",56.5,"hcw_deaths_incidence",0,0,0.2,0.3,0.705000000000001
"WestAfrica","obv",56.5,"infections",3.3875,11.65,21.25,31.05,87.9275
"WestAfrica","obv",57.5,"deaths",2.1925,7.65,13.5,19.925,51.5675
"WestAfrica","obv",57.5,"hcw_deaths",40.4725,72.075,110.05,137.325,197.16
"WestAfrica","obv",57.5,"hcw_deaths_incidence",0,0,0.1,0.2,0.6
"WestAfrica","obv",57.5,"infections",1.8,8.875,17.9,25.65,63.7825000000001
"WestAfrica","obv",58.5,"deaths",1.495,6.2,11.55,16.7,49.41
"WestAfrica","obv",58.5,"hcw_deaths",40.4825,72.15,110.2,137.475,197.455
"WestAfrica","obv",58.5,"hcw_deaths_incidence",0,0,0.1,0.2,0.6
"WestAfrica","obv",58.5,"infections",1.7925,7.275,14.4,22.225,54.6400000000001
"WestAfrica","obv",59.5,"deaths",1.0975,4.875,10,13.925,37.1725
"WestAfrica","obv",59.5,"hcw_deaths",40.4925,72.25,110.5,137.625,197.75
"WestAfrica","obv",59.5,"hcw_deaths_incidence",0,0,0.1,0.2,0.5
"WestAfrica","obv",59.5,"infections",1.49,6.3,11.8,18.475,49.49
