"scenario","particle_id","arm","n_hcw_deaths","hcw_days_lost","prevented_hcw","counterfactual_hcw","baseline_days_lost","pct_hcw_deaths_averted","pct_days_lost_averted"
"DRC",37,"dpc_conflict_mid",30.4,116908.616538355,427,731,262928.156002629,58.4131326949384,55.5359082436246
"DRC",37,"no_pep",93.9,497652.096241044,0,939,497652.096241044,0,0
"DRC",37,"optimistic_hi",5.6,24501.1946977772,296,352,152992.143006843,84.0909090909091,83.9853248564004
"DRC",37,"optimistic_lo",8.5,45191.7878135016,396,481,254802.97511573,82.3284823284823,82.2640266296044
"DRC",37,"optimistic_mid",9.7,56033.860287319,506,603,349659.970197834,83.9137645107794,83.974756888638
"DRC",37,"with_conflict_hi",38.3,146225.979294051,192,575,242419.289380062,33.3913043478261,39.6805511360116
"DRC",37,"with_conflict_lo",29.9,101692.218064079,106,405,152875.044612998,26.1728395061728,33.4801711283144
"DRC",37,"with_conflict_mid",21.8,122252.345563318,90,308,175098.695685518,29.2207792207792,30.1808930759333
"DRC",38,"cov_conflict_hi",15,2685.10709648785,9,24,4299.21246298679,37.5,37.5442102570006
"DRC",38,"cov_conflict_lo",4,226.438633832317,0,4,235.538162171714,0,3.86329257878946
"DRC",38,"cov_conflict_mid",31,14425.2722059722,10,41,18095.8333894339,24.390243902439,20.28401292424
"DRC",38,"dpc_conflict_hi",3,1103.80649018976,6,9,2197.83108730634,66.6666666666667,49.7774648577484
"DRC",38,"dpc_conflict_lo",74,27870.5361559529,97,171,56622.2724649311,56.7251461988304,50.7781391620859
"DRC",38,"dpc_conflict_mid",76,22049.772254858,128,204,56236.3673339483,62.7450980392157,60.7909022218312
"DRC",38,"no_pep",77,401475.441183147,0,770,401475.441183147,0,0
"DRC",38,"optimistic_hi",6,1109.69851973006,23,29,6783.5672686869,79.3103448275862,83.6413722194153
"DRC",38,"optimistic_lo",44,9713.49172795505,159,203,58442.1289802896,78.3251231527094,83.3792986370653
"DRC",38,"optimistic_mid",4,625.276870287112,13,17,5637.88121657415,76.4705882352941,88.909364240436
"DRC",38,"with_conflict_hi",2,113.567052869584,0,2,152.143161436267,0,25.3551380177168
"DRC",38,"with_conflict_lo",50.75,81422.0741220221,105,308,122019.98306569,34.0909090909091,33.271524813941
"DRC",38,"with_conflict_mid",67,348570.735282007,339,1009,525754.092605166,33.597621407334,33.7008042001531
"DRC",39,"cov_conflict_hi",69.1,320349.239836255,273,964,462364.187291459,28.3195020746888,30.7149540034948
"DRC",39,"cov_conflict_lo",21.2,91125.6191794441,90,302,130413.40027308,29.8013245033113,30.1255706939386
"DRC",39,"cov_conflict_mid",41.8,240027.063407108,204,622,338724.093368306,32.7974276527331,29.1378829830925
"DRC",39,"dpc_conflict_hi",27.3,142756.888767887,459,732,336499.257323438,62.7049180327869,57.5758681004544
"DRC",39,"dpc_conflict_lo",34.8,184588.968863838,359,707,367433.077454761,50.7779349363508,49.7625608063105
"DRC",39,"dpc_conflict_mid",35.2,217861.851333183,536,888,530941.194364239,60.3603603603604,58.966858543712
"DRC",39,"no_pep",68.9,429962.020475788,0,689,429962.020475788,0,0
"DRC",39,"optimistic_hi",9.1,52191.1379624678,412,503,276219.95086259,81.9085487077535,81.1052250934506
"DRC",39,"optimistic_lo",8.2,26537.6011833761,372,454,167751.827792363,81.9383259911894,84.1804399197227
"DRC",39,"optimistic_mid",12.6,55561.9084747431,567,693,333593.361425909,81.8181818181818,83.3444202135049
"DRC",39,"with_conflict_hi",44.1,246613.846649765,208,649,365248.625882749,32.0493066255778,32.4805545664304
"DRC",39,"with_conflict_lo",33.9,160475.527437248,121,460,217080.721417513,26.304347826087,26.0756430191681
"DRC",39,"with_conflict_mid",69.6,230389.964331563,261,957,337592.08417281,27.2727272727273,31.7549269864903
"DRC",40,"cov_conflict_hi",2,1153.56068152493,7,9,2963.65436515605,77.7777777777778,61.0764097498194
"DRC",40,"cov_conflict_lo",10,1279.3038060865,4,14,2050.3871585041,28.5714285714286,37.6067197465362
"DRC",40,"cov_conflict_mid",18,6104.53954950529,5,23,8528.14965581669,21.7391304347826,28.4189443680595
"DRC",40,"dpc_conflict_hi",67,19327.894657624,121,188,48748.178189186,64.3617021276596,60.3515549183917
"DRC",40,"dpc_conflict_lo",3,297.735708048388,1,4,388.804373107191,25,23.4227471082728
"DRC",40,"dpc_conflict_mid",62,18216.7255735592,110,172,49191.3071460306,63.953488372093,62.967591978232
"DRC",40,"no_pep",67.25,101527.472419531,0,269,101527.472419531,0,0
"DRC",40,"optimistic_hi",35,19795.8535889216,163,198,116625.310997183,82.3232323232323,83.0261086382872
"DRC",40,"optimistic_lo",6,3151.74515570958,21,27,14352.2784495925,77.7777777777778,78.0401058495415
"DRC",40,"optimistic_mid",18,20047.8093213814,101,119,99453.5267489152,84.8739495798319,79.8420327797977
"DRC",40,"with_conflict_hi",15,2884.26004717281,13,28,4806.2285601093,46.4285714285714,39.9891201364919
"DRC",40,"with_conflict_lo",23,9291.22671206783,11,34,13785.9981019076,32.3529411764706,32.6038880653682
"DRC",40,"with_conflict_mid",107,74738.326945019,54,161,109775.992191792,33.5403726708075,31.9174206920927
"DRC",41,"cov_conflict_hi",62.6,367031.723636557,307,933,543656.916251363,32.9046087888532,32.4883556770833
"DRC",41,"cov_conflict_lo",37.4,131657.127570967,110,484,171932.127408147,22.7272727272727,23.424941251132
"DRC",41,"cov_conflict_mid",22.3,92374.7173628871,127,350,133101.137568003,36.2857142857143,30.5981007745392
"DRC",41,"dpc_conflict_hi",12.4,46327.0252786005,145,269,99723.9197146739,53.9033457249071,53.5447208541847
"DRC",41,"dpc_conflict_lo",21.1,118850.36137754,191,402,227769.92062912,47.5124378109453,47.8199926270927
"DRC",41,"dpc_conflict_mid",21.4,94888.8085126812,325,539,219469.795943464,60.2968460111317,56.7645251116355
"DRC",41,"no_pep",63.8,304146.895960536,0,638,304146.895960536,0,0
"DRC",41,"optimistic_hi",6.6,33060.9624218852,383,449,201984.380920603,85.3006681514477,83.6319213044097
"DRC",41,"optimistic_lo",8.9,43848.2442116667,380,469,227358.781292942,81.0234541577825,80.7140749249662
"DRC",41,"optimistic_mid",8.5,50076.7177951795,369,454,279655.944008214,81.2775330396476,82.0934548797902
"DRC",41,"with_conflict_hi",38.7,237199.806089434,144,531,336675.280515827,27.1186440677966,29.5464146562778
"DRC",41,"with_conflict_lo",23.6,114804.124511991,109,345,173059.046692417,31.5942028985507,33.6618762750753
"DRC",41,"with_conflict_mid",40,174748.05663662,151,551,256327.549954018,27.4047186932849,31.8262681214066
"DRC",42,"cov_conflict_hi",14,3864.91723585384,7,21,6284.32538806512,33.3333333333333,38.4990910369808
"DRC",42,"cov_conflict_lo",7,3776.63059423427,1,8,4977.3222487393,12.5,24.1232452813187
"DRC",42,"cov_conflict_mid",41,22235.4461168012,23,64,32581.0020674272,35.9375,31.7533387377576
"DRC",42,"dpc_conflict_hi",5,1511.43997911703,2,7,1934.90130229761,28.5714285714286,21.8854224077342
"DRC",42,"dpc_conflict_lo",72,14034.136845437,85,157,30945.2192574558,54.140127388535,54.6484491556618
"DRC",42,"dpc_conflict_mid",41,20059.8109063992,42,83,44251.9984084884,50.6024096385542,54.6691412188261
"DRC",42,"no_pep",132.9,514947.41151131,0,1329,514947.41151131,0,0
"DRC",42,"optimistic_hi",12,4130.55556190459,21,33,16233.0557604611,63.6363636363636,74.5546641195838
"DRC",42,"optimistic_lo",37,13195.9252205302,130,167,50766.4757972427,77.8443113772455,74.0066155601708
"DRC",42,"optimistic_mid",1,115.809075844297,5,6,2528.70001856092,83.3333333333333,95.420212955501
"DRC",42,"with_conflict_hi",9,1954.54356191673,9,18,4125.93698485546,50,52.6278862452088
"DRC",42,"with_conflict_lo",54.5,201014.432573392,141,468,273259.148219492,30.1282051282051,26.4381690848537
"DRC",42,"with_conflict_mid",67.1,195371.756460699,180,851,267086.264876201,21.1515863689777,26.8506912733768
"DRC",43,"cov_conflict_hi",31.8,153220.735327971,160,478,224632.563432074,33.4728033472803,31.7905057989051
"DRC",43,"cov_conflict_lo",56.3,231918.440177194,171,734,313876.242265617,23.2970027247956,26.1115022586089
"DRC",43,"cov_conflict_mid",54.6,254180.966584342,242,788,372427.820871974,30.7106598984772,31.7502741902519
"DRC",43,"dpc_conflict_hi",24.6,83954.3486741347,274,520,174567.570091759,52.6923076923077,51.9072479327029
"DRC",43,"dpc_conflict_lo",32.6,150504.2782223,375,701,298806.368863023,53.4950071326676,49.6315025697149
"DRC",43,"dpc_conflict_mid",25.6,134248.950716029,338,594,294119.174347455,56.9023569023569,54.3555937779713
"DRC",43,"no_pep",38.3,126991.172382796,0,383,126991.172382796,0,0
"DRC",43,"optimistic_hi",9.875,27973.0556352827,408,487,178474.081382022,83.7782340862423,84.3265445499581
"DRC",43,"optimistic_lo",15.5,43297.6503760986,682,837,245735.258975379,81.4814814814815,82.3803671656102
"DRC",43,"optimistic_mid",11.1,56295.1213498493,552,663,309849.284477987,83.2579185520362,81.8314502663153
"DRC",43,"with_conflict_hi",64.4,255263.895467737,272,916,383971.219661944,29.6943231441048,33.5200446292625
"DRC",43,"with_conflict_lo",42.8,153810.145162525,115,543,195785.325045025,21.1786372007366,21.4393902468668
"DRC",43,"with_conflict_mid",73.5,300507.940508339,247,982,433446.552288582,25.152749490835,30.6701278573637
"DRC",44,"cov_conflict_hi",24,13509.4492414359,9,33,19368.9719906223,27.2727272727273,30.2521101895512
"DRC",44,"cov_conflict_lo",15,2546.8805263541,13,28,4038.54995491009,46.4285714285714,36.9357676693441
"DRC",44,"cov_conflict_mid",36,16045.6937784636,35,71,31743.0508449864,49.2957746478873,49.4513181583554
"DRC",44,"dpc_conflict_hi",29,11585.5791970886,35,64,25524.3974847628,54.6875,54.60978381956
"DRC",44,"dpc_conflict_lo",66,39098.2045722154,71,137,76563.0354078126,51.8248175182482,48.9333144069341
"DRC",44,"dpc_conflict_mid",32,22719.9304707406,31,63,47727.8992338095,49.2063492063492,52.3969610322881
"DRC",44,"no_pep",10,1858.96780170717,0,10,1858.96780170717,0,0
"DRC",44,"optimistic_hi",13,6362.10708240193,63,76,38833.5076903084,82.8947368421053,83.6169651911467
"DRC",44,"optimistic_lo",1,229.510771613058,6,7,1840.47807242079,85.7142857142857,87.5298285237823
"DRC",44,"optimistic_mid",4,1556.41905532604,31,35,10890.6803906584,88.5714285714286,85.7087068989641
"DRC",44,"with_conflict_hi",19,8741.61991345799,6,25,13762.1942629033,24,36.4809146967103
"DRC",44,"with_conflict_lo",29,9500.51190926869,16,45,15955.6710771296,35.5555555555556,40.4568327878955
"DRC",44,"with_conflict_mid",74,44380.7827623402,37,111,69985.8504043565,33.3333333333333,36.5860634600825
"DRC",45,"cov_conflict_hi",59.1,251635.983758687,246,837,369293.303440421,29.3906810035842,31.8601281381524
"DRC",45,"cov_conflict_lo",48.3,263797.721954565,213,696,376264.938984908,30.6034482758621,29.8904323463564
"DRC",45,"cov_conflict_mid",57,322791.773850938,268,838,477265.232404861,31.9809069212411,32.3663757729758
"DRC",45,"dpc_conflict_hi",46.1,244036.838850932,641,1102,571878.863916308,58.1669691470054,57.3271798891583
"DRC",45,"dpc_conflict_lo",36.3,180713.195021622,411,774,415750.064262681,53.1007751937984,56.5332129672402
"DRC",45,"dpc_conflict_mid",45.4,224704.729416806,769,1223,594736.522645455,62.8781684382666,62.2177685645916
"DRC",45,"no_pep",105.9,399626.474434468,0,1059,399626.474434468,0,0
"DRC",45,"optimistic_hi",7.7,22964.3907674676,427,504,159487.718292607,84.7222222222222,85.6011541118573
"DRC",45,"optimistic_lo",12.6,51120.356813312,708,834,343979.236519814,84.8920863309353,85.1385341363861
"DRC",45,"optimistic_mid",16.9,56930.0482690919,816,985,343207.665640988,82.8426395939086,83.4123610954997
"DRC",45,"with_conflict_hi",65.4,238992.281068325,254,908,347682.082719977,27.9735682819383,31.2612605174683
"DRC",45,"with_conflict_lo",39.6,119243.125463739,130,526,169653.481379011,24.7148288973384,29.7137173404972
"DRC",45,"with_conflict_mid",43.9,241990.261762669,282,721,399905.92242022,39.1123439667129,39.4882025507022
"DRC",46,"cov_conflict_hi",183,42910.3084379844,44,227,64513.6318478472,19.3832599118943,33.4864474237217
"DRC",46,"cov_conflict_lo",4,1513.35386927293,10,14,3414.42341799884,71.4285714285714,55.6776156906783
"DRC",46,"cov_conflict_mid",45,18572.8381993309,32,77,37120.5019841377,41.5584415584416,49.9660909562392
"DRC",46,"dpc_conflict_hi",66,26562.4719885735,121,187,60922.6078662112,64.7058823529412,56.3996471606962
"DRC",46,"dpc_conflict_lo",84,19397.5676831748,98,182,36497.0295283769,53.8461538461538,46.8516535897998
"DRC",46,"dpc_conflict_mid",2,636.129055504758,3,5,845.256394539139,60,24.7412903807021
"DRC",46,"no_pep",61.6,221345.401926389,0,616,221345.401926389,0,0
"DRC",46,"optimistic_hi",3,2631.40746026198,52,55,21254.2773418225,94.5454545454545,87.6193981195301
"DRC",46,"optimistic_lo",35,17152.8971835572,156,191,96753.9191515524,81.6753926701571,82.271625445281
"DRC",46,"optimistic_mid",5,4760.13337133165,20,25,17029.7320129497,80,72.0481017099274
"DRC",46,"with_conflict_hi",36,6984.11119274994,20,56,10731.824644941,35.7142857142857,34.9214935594178
"DRC",46,"with_conflict_lo",87,69794.1509433448,45,132,108059.744484322,34.0909090909091,35.4115158457821
"DRC",46,"with_conflict_mid",173,33536.0339300054,52,225,50574.0634084389,23.1111111111111,33.6892634883487
"DRC",47,"cov_conflict_hi",89.2,277397.420715156,405,1297,422017.681273562,31.2259059367772,34.2687681051591
"DRC",47,"cov_conflict_lo",71.7,316077.417167727,391,1108,495153.401127282,35.2888086642599,36.165758642042
"DRC",47,"cov_conflict_mid",32.3,173942.675746137,190,513,274698.00296784,37.037037037037,36.6785801619018
"DRC",47,"dpc_conflict_hi",23.25,67200.5547543684,269,455,152736.837497023,59.1208791208791,56.0023921827776
"DRC",47,"dpc_conflict_lo",48.5,168524.999403019,599,1084,364021.437365855,55.2583025830258,53.7046497529087
"DRC",47,"dpc_conflict_mid",39,203358.024126849,684,1074,494927.2351285,63.6871508379888,58.9115308891721
"DRC",47,"no_pep",107.5,467816.857061743,0,1075,467816.857061743,0,0
"DRC",47,"optimistic_hi",0,0,3,3,266.737205935107,100,100
"DRC",47,"optimistic_lo",4,522.416310855669,8,12,2017.33475946482,66.6666666666667,74.1036380598399
"DRC",47,"optimistic_mid",24,13427.9533752669,106,130,64285.8322822499,81.5384615384615,79.112110867118
"DRC",47,"with_conflict_hi",37.4,132535.534373379,133,507,195032.682122993,26.232741617357,32.0444486889647
"DRC",47,"with_conflict_lo",59.3,327857.24952705,283,876,509978.075292335,32.3059360730594,35.7115010602933
"DRC",47,"with_conflict_mid",80,197221.275910174,287,1087,301809.971901758,26.4029438822447,34.6538238390706
"DRC",48,"cov_conflict_hi",23,5273.56698971946,19,42,8514.76893534002,45.2380952380952,38.0656477026423
"DRC",48,"cov_conflict_lo",73,36536.6846630253,31,104,54944.9930384683,29.8076923076923,33.5031589913114
"DRC",48,"cov_conflict_mid",155,51098.7357128641,42,197,66678.134946779,21.3197969543147,23.3650794917255
"DRC",48,"dpc_conflict_hi",2,924.943739217357,1,3,1074.30691863293,33.3333333333333,13.9032130227402
"DRC",48,"dpc_conflict_lo",2,267.549674280914,0,2,267.549674280914,0,0
"DRC",48,"dpc_conflict_mid",10,4579.80459086387,2,12,6150.72847430801,16.6666666666667,25.5404524847095
"DRC",48,"no_pep",2,139.393589824998,0,2,139.393589824998,0,0
"DRC",48,"optimistic_hi",6,1106.41805425521,22,28,5382.42053904195,78.5714285714286,79.4438571599953
"DRC",48,"optimistic_lo",0,116.13260251593,5,5,868.90079144824,100,86.6345382972472
"DRC",48,"optimistic_mid",0,104.184101472468,4,4,459.760914517527,100,77.3395044722758
"DRC",48,"with_conflict_hi",13,1495.87000015746,8,21,2599.3803042523,38.0952380952381,42.4528224011552
"DRC",48,"with_conflict_lo",98,69239.3829653588,45,143,97156.9169128382,31.4685314685315,28.7344790618716
"DRC",48,"with_conflict_mid",75,54677.3346391999,60,135,91798.0912359021,44.4444444444444,40.4373948269899
"DRC",49,"cov_conflict_hi",46.1,173749.798404774,190,651,261148.774069837,29.1858678955453,33.4671207921085
"DRC",49,"cov_conflict_lo",27.5,149661.130621713,139,414,228253.679163094,33.5748792270531,34.4321059049499
"DRC",49,"cov_conflict_mid",30.9,142332.708414205,111,420,198834.994280498,26.4285714285714,28.416670853514
"DRC",49,"dpc_conflict_hi",10.8,45297.3817970196,117,225,89502.480229499,52,49.3898027396898
"DRC",49,"dpc_conflict_lo",28.2,125259.855856425,291,573,243195.039205121,50.7853403141361,48.4940744408955
"DRC",49,"dpc_conflict_mid",20.2,72485.086887743,262,464,153816.89499819,56.4655172413793,52.8757313111826
"DRC",49,"no_pep",36.3,171164.946520752,0,363,171164.946520752,0,0
"DRC",49,"optimistic_hi",8.2,40852.7926073915,324,406,205071.129560234,79.8029556650246,80.0787206395173
"DRC",49,"optimistic_lo",4.5,19026.2635646864,203,248,111798.578806233,81.8548387096774,82.9816588297939
"DRC",49,"optimistic_mid",4.6,25631.9063789603,274,320,160093.779731953,85.625,83.98944267424
"DRC",49,"with_conflict_hi",32,118651.435061622,136,456,180095.558023679,29.8245614035088,34.1175116345612
"DRC",49,"with_conflict_lo",54.3,333388.538794543,242,785,486714.452386525,30.828025477707,31.5022315117567
"DRC",49,"with_conflict_mid",30.7,89116.5305909825,129,436,129366.353897062,29.5871559633028,31.1130538146778
"DRC",50,"cov_conflict_hi",0,0,0,0,37.9899160403883,NA,100
"DRC",50,"cov_conflict_lo",8,1574.39824865779,4,12,3461.96565263417,33.3333333333333,54.5229962793001
"DRC",50,"cov_conflict_mid",66.6666666666667,70234.9526892201,88,288,99134.373275023,30.5555555555556,29.1517660636527
"DRC",50,"dpc_conflict_hi",1,714.623496137629,3,4,1063.70113376858,75,32.8172666690883
"DRC",50,"dpc_conflict_lo",13,1849.75593441481,6,19,2643.29710396886,31.5789473684211,30.0208844614011
"DRC",50,"dpc_conflict_mid",39,18532.0400213131,69,108,50901.9967936087,63.8888888888889,63.5927052204758
"DRC",50,"no_pep",98.3,271424.5836705,0,983,271424.5836705,0,0
"DRC",50,"optimistic_hi",2,517.956349665681,24,26,10113.5214005301,92.3076923076923,94.8785756300616
"DRC",50,"optimistic_lo",30,15030.1004215388,132,162,79783.0880399106,81.4814814814815,81.1612952183297
"DRC",50,"optimistic_mid",2,272.767491865368,11,13,2416.61839772149,84.6153846153846,88.7128438597278
"DRC",50,"with_conflict_hi",23.3,115816.435023124,141,374,174555.620617412,37.7005347593583,33.6506984917036
"DRC",50,"with_conflict_lo",99.3,329035.421953297,297,1290,451767.000450098,23.0232558139535,27.1670082973131
"DRC",50,"with_conflict_mid",15.8,54140.0136846894,79,237,79264.7440022352,33.3333333333333,31.697232652183
"DRC",51,"cov_conflict_hi",39.4,288667.146597762,235,629,467557.285127465,37.3608903020668,38.2605820120915
"DRC",51,"cov_conflict_lo",37.2,152443.200802868,170,542,240022.344473899,31.3653136531365,36.4879127662029
"DRC",51,"cov_conflict_mid",57.1,226458.639536915,245,816,330028.793701487,30.0245098039216,31.3821569939294
"DRC",51,"dpc_conflict_hi",63.5,303097.20301128,1022,1657,724981.609106767,61.6777308388654,58.1924287176444
"DRC",51,"dpc_conflict_lo",24.6,107173.260507318,290,536,201371.063593857,54.1044776119403,46.7782219577114
"DRC",51,"dpc_conflict_mid",30.8,151322.349386717,438,746,339986.754403934,58.7131367292225,55.4916927125541
"DRC",51,"no_pep",109.2,562977.808299341,0,1092,562977.808299341,0,0
"DRC",51,"optimistic_hi",11.3333333333333,44175.7143866821,515,617,256243.092022118,83.4683954619125,82.7602320756928
"DRC",51,"optimistic_lo",15.2,74075.2789080563,834,986,439265.066695289,84.5841784989858,83.1365422556032
"DRC",51,"optimistic_mid",17.1,110848.580298017,816,987,637522.041021631,82.6747720364742,82.6125885592313
"DRC",51,"with_conflict_hi",51.2,205642.349490576,254,766,300627.143012878,33.1592689295039,31.5955480833723
"DRC",51,"with_conflict_lo",88.7,304064.672187818,318,1205,449060.462073904,26.3900414937759,32.2887009950618
"DRC",51,"with_conflict_mid",79.9,341417.223277755,295,1094,489484.869404733,26.9652650822669,30.2496880663635
"DRC",52,"cov_conflict_hi",8,2811.24191053003,6,14,4138.81082922442,42.8571428571429,32.0760956098873
"DRC",52,"cov_conflict_lo",117,90272.1247015701,47,164,133537.920737985,28.6585365853659,32.3996328513358
"DRC",52,"cov_conflict_mid",39,26225.7997293735,20,59,44138.6420577047,33.8983050847458,40.5831296416252
"DRC",52,"dpc_conflict_hi",29,14620.9324208493,28,57,25101.7109384868,49.1228070175439,41.753243606865
"DRC",52,"dpc_conflict_lo",9,1469.31920271943,6,15,2339.0824047687,40,37.1839487260509
"DRC",52,"dpc_conflict_mid",80,62562.3753620334,84,164,119615.484199483,51.219512195122,47.6970930806098
"DRC",52,"no_pep",171,49637.9935240637,0,171,49637.9935240637,0,0
"DRC",52,"optimistic_hi",16,8775.84947812832,55,71,47238.3786601271,77.4647887323944,81.4222043028419
"DRC",52,"optimistic_lo",38,6537.53925014981,135,173,34821.2791946479,78.0346820809249,81.2254477682869
"DRC",52,"optimistic_mid",27,19764.5660791594,134,161,127919.354137462,83.2298136645963,84.5491980377571
"DRC",52,"with_conflict_hi",153,22696.8352840091,25,178,29959.6418988474,14.0449438202247,24.2419673751764
"DRC",52,"with_conflict_lo",19,4373.00705891011,10,29,6448.26062493676,34.4827586206897,32.1831527404649
"DRC",52,"with_conflict_mid",8,1445.11129978717,4,12,1765.4082996695,33.3333333333333,18.142941773996
"DRC",53,"cov_conflict_hi",29.6,208318.522539619,179,475,329299.068535222,37.6842105263158,36.7388060141636
"DRC",53,"cov_conflict_lo",36.5,190084.477248249,101,466,246307.292637454,21.6738197424893,22.8262893831409
"DRC",53,"cov_conflict_mid",37.7,132850.32770629,110,487,182679.048961319,22.5872689938398,27.2766480547972
"DRC",53,"dpc_conflict_hi",27,130074.419838771,315,585,259139.500736276,53.8461538461538,49.8052518164157
"DRC",53,"dpc_conflict_lo",17.6,76736.4174898632,150,326,133706.703892242,46.0122699386503,42.6083993875825
"DRC",53,"dpc_conflict_mid",16.7,75573.300711944,203,370,164014.783597807,54.8648648648649,53.9228726495392
"DRC",53,"no_pep",41.2,202082.311297745,0,412,202082.311297745,0,0
"DRC",53,"optimistic_hi",10.9,43178.2853088933,500,609,228620.253622864,82.1018062397373,81.1135345076989
"DRC",53,"optimistic_lo",7.9,31718.9000268924,342,421,168107.130784026,81.2351543942993,81.1317343416902
"DRC",53,"optimistic_mid",10.8,49237.7683879849,453,561,262444.358937036,80.7486631016043,81.2387781595269
"DRC",53,"with_conflict_hi",20.3,73343.9235060271,88,291,101010.942153552,30.2405498281787,27.3901203747476
"DRC",53,"with_conflict_lo",38.9,207289.336895901,171,560,291352.055131698,30.5357142857143,28.852625802759
"DRC",53,"with_conflict_mid",26.3,135232.094297662,128,391,200024.457050381,32.7365728900256,32.3922202855422
"DRC",54,"cov_conflict_hi",26,9191.99549743079,12,38,15084.9091907248,31.5789473684211,39.064959681145
"DRC",54,"cov_conflict_lo",13,3148.88023170662,11,24,5253.81256162137,45.8333333333333,40.0648539556034
"DRC",54,"cov_conflict_mid",127,60729.1074729992,52,179,90062.5123223419,29.0502793296089,32.5700495055654
"DRC",54,"dpc_conflict_hi",30,18398.5656190623,61,91,44614.2503870668,67.032967032967,58.7607872833477
"DRC",54,"dpc_conflict_lo",13,1609.13032953291,7,20,2174.78399120072,35,26.0096480366081
"DRC",54,"dpc_conflict_mid",13,6623.19327794247,9,22,10460.765918484,40.9090909090909,36.6853887224507
"DRC",54,"no_pep",73.8,328930.631696305,0,738,328930.631696305,0,0
"DRC",54,"optimistic_hi",5,644.740868009492,15,20,2822.69835448586,75,77.1587046492281
"DRC",54,"optimistic_lo",0,0,5,5,517.486112379136,100,100
"DRC",54,"optimistic_mid",11,5073.2830268809,38,49,27757.8911606655,77.5510204081633,81.7230963349621
"DRC",54,"with_conflict_hi",187,66413.2918347493,54,241,86587.0846522894,22.4066390041494,23.298847511211
"DRC",54,"with_conflict_lo",49.5555555555556,145382.446142434,108,554,193801.695998131,19.4945848375451,24.9839144112358
"DRC",54,"with_conflict_mid",74.3,315391.189174804,274,1017,447987.609535584,26.9419862340216,29.5982338659408
"DRC",55,"cov_conflict_hi",68.1,237399.696440671,273,954,348144.882660541,28.6163522012579,31.8100858968685
"DRC",55,"cov_conflict_lo",54.3,187854.881720311,202,745,277544.317919694,27.1140939597315,32.3153566506571
"DRC",55,"cov_conflict_mid",30.1,109683.734193409,174,475,161159.837888725,36.6315789473684,31.9410247426894
"DRC",55,"dpc_conflict_hi",32.5,137225.181599685,345,670,284448.265067698,51.4925373134328,51.757420082339
"DRC",55,"dpc_conflict_lo",18.8,65136.3580795707,179,367,120030.812152159,48.7738419618529,45.7336354627016
"DRC",55,"dpc_conflict_mid",20.9,97193.4677722218,257,466,209069.643070799,55.1502145922747,53.5114393727125
"DRC",55,"no_pep",58.7,320743.832725557,0,587,320743.832725557,0,0
"DRC",55,"optimistic_hi",15.8,67934.9365031127,669,827,366504.538896157,80.8948004836759,81.4640940852411
"DRC",55,"optimistic_lo",10.1,48197.4175469918,517,618,307941.888352263,83.6569579288026,84.3485347820373
"DRC",55,"optimistic_mid",6.3,22875.9461225709,329,392,150629.850102463,83.9285714285714,84.8131388917867
"DRC",55,"with_conflict_hi",19.4,74405.4562046488,103,297,106208.618874111,34.6801346801347,29.9440506868454
"DRC",55,"with_conflict_lo",36.9,127589.5475472,100,469,170050.787880385,21.3219616204691,24.9697404301665
"DRC",55,"with_conflict_mid",72.8,215092.802072131,214,942,300675.791515637,22.7176220806794,28.4635450736163
"DRC",56,"cov_conflict_hi",11,2245.95089929784,7,18,3414.41194267176,38.8888888888889,34.2214431940983
"DRC",56,"cov_conflict_lo",9,1598.96075974964,3,12,1910.22083944177,25,16.2944552412634
"DRC",56,"cov_conflict_mid",105,55594.4446201492,20,125,70816.8385617198,16,21.4954440931497
"DRC",56,"dpc_conflict_hi",8,1202.6754028801,6,14,2022.89297764152,42.8571428571429,40.5467606950571
"DRC",56,"dpc_conflict_lo",31,9658.26276903204,28,59,17064.9389019625,47.4576271186441,43.4028869102993
"DRC",56,"dpc_conflict_mid",76,26145.6640656543,113,189,56623.7430179938,59.7883597883598,53.8256168311838
"DRC",56,"no_pep",69.2,398556.881793576,0,692,398556.881793576,0,0
"DRC",56,"optimistic_hi",23,11212.9686975092,123,146,82183.1146767238,84.2465753424657,86.3561161661776
"DRC",56,"optimistic_lo",4,2112.64517299504,14,18,8621.63022978892,77.7777777777778,75.4959895438851
"DRC",56,"optimistic_mid",0,35.2106906612714,2,2,507.515016866473,100,93.0621381651579
"DRC",56,"with_conflict_hi",32,24611.2350124658,20,52,36067.1459876716,38.4615384615385,31.7627321527509
"DRC",56,"with_conflict_lo",116,75448.5279883785,60,176,108242.741706113,34.0909090909091,30.2969170965507
"DRC",56,"with_conflict_mid",74.25,100044.935714489,134,431,145206.002630257,31.0904872389791,31.1013774208513
"DRC",57,"cov_conflict_hi",38.5,163487.392995856,145,530,236260.498129462,27.3584905660377,30.8020620077289
"DRC",57,"cov_conflict_lo",104,488653.948037815,420,1460,682276.728657744,28.7671232876712,28.3789219956024
"DRC",57,"cov_conflict_mid",54.6,182908.299700385,214,760,276156.342415868,28.1578947368421,33.7663954771895
"DRC",57,"dpc_conflict_hi",24.2,84527.1421984766,333,575,193643.488429539,57.9130434782609,56.349091371986
"DRC",57,"dpc_conflict_lo",50.4,304644.390421312,659,1163,685306.199521742,56.6638005159071,55.5462374871385
