"scenario","arm","week","metric","q025","q25","q50","q75","q975"
"DRC","with_conflict_lo",14.5,"infections",9.95,51.15,68.5,93.45,218.25
"DRC","with_conflict_lo",15.5,"deaths",5.975,33.7,43.9,60,132.1
"DRC","with_conflict_lo",15.5,"hcw_deaths",0.975000000000001,7.4,10.1,13.05,32.05
"DRC","with_conflict_lo",15.5,"hcw_deaths_incidence",0,0.175,0.775,1.025,3
"DRC","with_conflict_lo",15.5,"infections",6.95,44.675,61.1,85.35,198.775
"DRC","with_conflict_lo",16.5,"deaths",4.975,27.825,38.05,52.075,116.1
"DRC","with_conflict_lo",16.5,"hcw_deaths",1,8,10.95,14,34.025
"DRC","with_conflict_lo",16.5,"hcw_deaths_incidence",0,0,0.6,1,3
"DRC","with_conflict_lo",16.5,"infections",6.975,39.85,56,77,177.05
"DRC","with_conflict_lo",17.5,"deaths",4.95,25.075,34.4,47.275,111.05
"DRC","with_conflict_lo",17.5,"hcw_deaths",1,8.45,11.3,15.1,36.025
"DRC","with_conflict_lo",17.5,"hcw_deaths_incidence",0,0,0.5,1,2.02500000000001
"DRC","with_conflict_lo",17.5,"infections",3.975,34.2,51.45,68.575,174.1
"DRC","with_conflict_lo",18.5,"deaths",3,22.1071428571429,31.7,42,101
"DRC","with_conflict_lo",18.5,"hcw_deaths",1.975,9,11.9285714285714,15.65,38
"DRC","with_conflict_lo",18.5,"hcw_deaths_incidence",0,0,0.5,1,2
"DRC","with_conflict_lo",18.5,"infections",3,32,44.9,60.525,149.075
"DRC","with_conflict_lo",19.5,"deaths",3.95,19,30,39.85,100.125
"DRC","with_conflict_lo",19.5,"hcw_deaths",2,9,12.1428571428571,16.55,39.025
"DRC","with_conflict_lo",19.5,"hcw_deaths_incidence",0,0,0.5,0.925,3
"DRC","with_conflict_lo",19.5,"infections",0,27,40.25,56.075,135
"DRC","with_conflict_lo",20.5,"deaths",1,18,25.7,36.25,82.025
"DRC","with_conflict_lo",20.5,"hcw_deaths",2,9.45,12.8571428571429,17,39.05
"DRC","with_conflict_lo",20.5,"hcw_deaths_incidence",0,0,0.3,0.7,2
"DRC","with_conflict_lo",20.5,"infections",0,21.8,34.9,50.05,111.35
"DRC","with_conflict_lo",21.5,"deaths",0,15.675,22.3111111111111,32.225,72.075
"DRC","with_conflict_lo",21.5,"hcw_deaths",2,9.95,13,17.05,41.05
"DRC","with_conflict_lo",21.5,"hcw_deaths_incidence",0,0,0.3,0.7,3
"DRC","with_conflict_lo",21.5,"infections",0,18.8535714285714,28,41.525,120
"DRC","with_conflict_lo",22.5,"deaths",0,11.85,19.0555555555556,26.925,63.075
"DRC","with_conflict_lo",22.5,"hcw_deaths",2.975,10,13.5,17.625,42.05
"DRC","with_conflict_lo",22.5,"hcw_deaths_incidence",0,0,0.2,0.6,2
"DRC","with_conflict_lo",22.5,"infections",0,16.05,24.35,35.775,86.125
"DRC","with_conflict_lo",23.5,"deaths",0,10,15.65,22.05,60.025
"DRC","with_conflict_lo",23.5,"hcw_deaths",2.975,10.2,14,18.05,42.1
"DRC","with_conflict_lo",23.5,"hcw_deaths_incidence",0,0,0.2,0.5,2
"DRC","with_conflict_lo",23.5,"infections",0,12.15,21.4,30.425,77
"DRC","with_conflict_lo",24.5,"deaths",0,8.3,13,20.2,44.05
"DRC","with_conflict_lo",24.5,"hcw_deaths",2.975,10.6,14.1,18.525,44.075
"DRC","with_conflict_lo",24.5,"hcw_deaths_incidence",0,0,0.2,0.5,1.3175
"DRC","with_conflict_lo",24.5,"infections",0,9.3,18.8,28.775,67.2250000000001
"DRC","with_conflict_lo",25.5,"deaths",0,7.59285714285714,12.2,17.225,44
"DRC","with_conflict_lo",25.5,"hcw_deaths",2.975,10.775,14.8,19,44.125
"DRC","with_conflict_lo",25.5,"hcw_deaths_incidence",0,0,0.3,0.6,2
"DRC","with_conflict_lo",25.5,"infections",0,8.85,15.95,24.125,67.05
"DRC","with_conflict_lo",26.5,"deaths",0,5.475,10.2,15.325,39.075
"DRC","with_conflict_lo",26.5,"hcw_deaths",2.975,11,14.95,19.425,45.125
"DRC","with_conflict_lo",26.5,"hcw_deaths_incidence",0,0,0.2,0.5,2
"DRC","with_conflict_lo",26.5,"infections",0,6.525,13.7,21.025,68.075
"DRC","with_conflict_lo",27.5,"deaths",0,4.85,9.1,14.05,38.025
"DRC","with_conflict_lo",27.5,"hcw_deaths",2.975,11,15.15,20,46.1
"DRC","with_conflict_lo",27.5,"hcw_deaths_incidence",0,0,0.1,0.4,2
"DRC","with_conflict_lo",27.5,"infections",0,5,12.2,19.025,58.2
"DRC","with_conflict_lo",28.5,"deaths",0,3.9,8,11.525,35.025
"DRC","with_conflict_lo",28.5,"hcw_deaths",2.975,11.375,15.75,20.25,46.1
"DRC","with_conflict_lo",28.5,"hcw_deaths_incidence",0,0,0.2,0.5,1.02500000000001
"DRC","with_conflict_lo",28.5,"infections",0,4.475,10.8,18.275,57.3000000000001
"DRC","with_conflict_lo",29.5,"deaths",0,2.675,6,10.125,30.1
"DRC","with_conflict_lo",29.5,"hcw_deaths",2.975,11.925,16,20.9,46.125
"DRC","with_conflict_lo",29.5,"hcw_deaths_incidence",0,0,0.133333333333333,0.4,2
"DRC","with_conflict_lo",29.5,"infections",0,5.45,10.5,19.4,62
"DRC","with_conflict_lo",30.5,"deaths",0,2.825,6,10.1,33.075
"DRC","with_conflict_lo",30.5,"hcw_deaths",2.975,12,16.2,21.125,47.125
"DRC","with_conflict_lo",30.5,"hcw_deaths_incidence",0,0,0.1625,0.6,2
"DRC","with_conflict_lo",30.5,"infections",0,5,12.95,23,90.05
"DRC","with_conflict_lo",31.5,"deaths",0,2.7,7,13,39
"DRC","with_conflict_lo",31.5,"hcw_deaths",2.975,12.1,16.85,21.8125,47.2
"DRC","with_conflict_lo",31.5,"hcw_deaths_incidence",0,0,0.2,0.7,3
"DRC","with_conflict_lo",31.5,"infections",0,6.875,15.4,27.475,113.1
"DRC","with_conflict_lo",32.5,"deaths",0,3.375,7.5,13.75,49.075
"DRC","with_conflict_lo",32.5,"hcw_deaths",2.975,12.275,17,22.2,48.2
"DRC","with_conflict_lo",32.5,"hcw_deaths_incidence",0,0,0.171428571428571,0.5,2
"DRC","with_conflict_lo",32.5,"infections",0,6.95,17.65,34.7,119.35
"DRC","with_conflict_lo",33.5,"deaths",0,3.525,9.45,17.025,54.3750000000001
"DRC","with_conflict_lo",33.5,"hcw_deaths",2.975,12.875,17.55,23,49.2
"DRC","with_conflict_lo",33.5,"hcw_deaths_incidence",0,0,0.2,0.4,2
"DRC","with_conflict_lo",33.5,"infections",0,5.175,21,37.6,152.525
"DRC","with_conflict_lo",34.5,"deaths",0,4,10.65,19.1,70.2750000000001
"DRC","with_conflict_lo",34.5,"hcw_deaths",2.975,13.375,18,23.275,50.2
"DRC","with_conflict_lo",34.5,"hcw_deaths_incidence",0,0,0.2,0.6,3
"DRC","with_conflict_lo",34.5,"infections",0,9,24.65,46.075,185.325
"DRC","with_conflict_lo",35.5,"deaths",0,3.45,12.7,23.125,91.2
"DRC","with_conflict_lo",35.5,"hcw_deaths",2.975,13.475,18.25,24,52.15
"DRC","with_conflict_lo",35.5,"hcw_deaths_incidence",0,0,0.2,0.6,3
"DRC","with_conflict_lo",35.5,"infections",0,8,30.3,56.725,234.675
"DRC","with_conflict_lo",36.5,"deaths",0,5,15,27.075,116.075
"DRC","with_conflict_lo",36.5,"hcw_deaths",2.975,13.775,18.55,24.2833333333333,58.025
"DRC","with_conflict_lo",36.5,"hcw_deaths_incidence",0,0,0.211111111111111,0.7,3
"DRC","with_conflict_lo",36.5,"infections",0,8.225,36.35,70.65,266.3
"DRC","with_conflict_lo",37.5,"deaths",0,5,17.45,32.2,125.45
"DRC","with_conflict_lo",37.5,"hcw_deaths",2.975,14,19.05,25.05,60.05
"DRC","with_conflict_lo",37.5,"hcw_deaths_incidence",0,0,0.3,0.8,4
"DRC","with_conflict_lo",37.5,"infections",0,9.65,41.5,80.175,317.775
"DRC","with_conflict_lo",38.5,"deaths",0,5,20.75,39.85,163.65
"DRC","with_conflict_lo",38.5,"hcw_deaths",2.975,14,19.75,26.8083333333333,60.125
"DRC","with_conflict_lo",38.5,"hcw_deaths_incidence",0,0,0.4,0.9,4
"DRC","with_conflict_lo",38.5,"infections",0,9.625,50.55,96.325,369
"DRC","with_conflict_lo",39.5,"deaths",0,5,25,46.25,185.65
"DRC","with_conflict_lo",39.5,"hcw_deaths",2.975,14.5,20.15,27.725,62.2250000000001
"DRC","with_conflict_lo",39.5,"hcw_deaths_incidence",0,0,0.4,1,4
"DRC","with_conflict_lo",39.5,"infections",0,11.2,57.75,112.108333333333,477.2
"DRC","with_conflict_lo",40.5,"deaths",0,6.15,30.05,54.925,223.9
"DRC","with_conflict_lo",40.5,"hcw_deaths",2.975,15,20.9,28.8166666666667,69.15
"DRC","with_conflict_lo",40.5,"hcw_deaths_incidence",0,0,0.472222222222222,1,6
"DRC","with_conflict_lo",40.5,"infections",0,18,70.1,134.9,506.825000000001
"DRC","with_conflict_lo",41.5,"deaths",0,6.525,34.15,65.7,240.775
"DRC","with_conflict_lo",41.5,"hcw_deaths",2.975,15.075,21.75,30.725,73.075
"DRC","with_conflict_lo",41.5,"hcw_deaths_incidence",0,0,0.6,1.175,6
"DRC","with_conflict_lo",41.5,"infections",0,16.2,80.1,161.325,593.925000000001
"DRC","with_conflict_lo",42.5,"deaths",0,8.75,40.45,78.25,334.6
"DRC","with_conflict_lo",42.5,"hcw_deaths",3,15.575,22.5,31.775,80.1
"DRC","with_conflict_lo",42.5,"hcw_deaths_incidence",0,0,0.7,1.6,9
"DRC","with_conflict_lo",42.5,"infections",0,15.75,94.95,175.125,779.45
"DRC","with_conflict_lo",43.5,"deaths",0,10.75,50.65,96.475,379.425000000001
"DRC","with_conflict_lo",43.5,"hcw_deaths",3,15.975,23.6333333333333,33.675,90.125
"DRC","with_conflict_lo",43.5,"hcw_deaths_incidence",0,0,0.9,1.8,11
"DRC","with_conflict_lo",43.5,"infections",0,19,97.15,179.25,645.7
"DRC","with_conflict_lo",44.5,"deaths",0,11.95,58.3,115.475,463.625
"DRC","with_conflict_lo",44.5,"hcw_deaths",3,16.45,24.55,35,99.15
"DRC","with_conflict_lo",44.5,"hcw_deaths_incidence",0,0,1,2,9
"DRC","with_conflict_lo",44.5,"infections",0,13.75,84.8,153,596.225
"DRC","with_conflict_lo",45.5,"deaths",0,10.675,52.75,95.05,365.025
"DRC","with_conflict_lo",45.5,"hcw_deaths",3,16.825,25.5,36.2416666666667,105.325
"DRC","with_conflict_lo",45.5,"hcw_deaths_incidence",0,0,0.9,1.6,7
"DRC","with_conflict_lo",45.5,"infections",0,11.75,72.4,122.75,462.825
"DRC","with_conflict_lo",46.5,"deaths",0,9.925,45.5,84.34375,311.025
"DRC","with_conflict_lo",46.5,"hcw_deaths",3,17,26.55,38.425,111.325
"DRC","with_conflict_lo",46.5,"hcw_deaths_incidence",0,0,1,2,7
"DRC","with_conflict_lo",46.5,"infections",0,6,60.3,111.25,448.275
"DRC","with_conflict_lo",47.5,"deaths",0,6.75,40.55,73.95,287.25
"DRC","with_conflict_lo",47.5,"hcw_deaths",3,17.275,27.45,39.925,121.1
"DRC","with_conflict_lo",47.5,"hcw_deaths_incidence",0,0,0.9,2,7.02500000000001
"DRC","with_conflict_lo",47.5,"infections",0,3,53.45,96.95,409.2
"DRC","with_conflict_lo",48.5,"deaths",0,3,36.1,61.825,260.05
"DRC","with_conflict_lo",48.5,"hcw_deaths",3,17.7,28.45,41.625,127.05
"DRC","with_conflict_lo",48.5,"hcw_deaths_incidence",0,0,0.866666666666667,1.525,6.05000000000001
"DRC","with_conflict_lo",48.5,"infections",0,1.75,45.85,83.875,315
"DRC","with_conflict_lo",49.5,"deaths",0,3.15,32.3,55.15,223.3
"DRC","with_conflict_lo",49.5,"hcw_deaths",3,18.075,29.4,42.425,127.05
"DRC","with_conflict_lo",49.5,"hcw_deaths_incidence",0,0,0.7,1.22142857142857,5
"DRC","with_conflict_lo",49.5,"infections",0,0.75,42.9,75.725,339.7
"DRC","with_conflict_lo",50.5,"deaths",0,1.75,26.65,47.525,203.5
"DRC","with_conflict_lo",50.5,"hcw_deaths",3,18.275,30.05,43.25,130
"DRC","with_conflict_lo",50.5,"hcw_deaths_incidence",0,0,0.4,1,4.02500000000001
"DRC","with_conflict_lo",50.5,"infections",0,0,38.45,69.9875,362.375
"DRC","with_conflict_lo",51.5,"deaths",0,0.75,24.3,43.225,198.225
"DRC","with_conflict_lo",51.5,"hcw_deaths",3,18.575,30.6,44.425,132.05
"DRC","with_conflict_lo",51.5,"hcw_deaths_incidence",0,0,0.4,1,5.02500000000001
"DRC","with_conflict_lo",51.5,"infections",0,0,34.85,64.5,298.325
"DRC","with_conflict_lo",52.5,"deaths",0,0.75,22.5,38.7,201.175
"DRC","with_conflict_lo",52.5,"hcw_deaths",3,18.9,31.25,45.15,132.1
"DRC","with_conflict_lo",52.5,"hcw_deaths_incidence",0,0,0.333333333333333,0.8,3.02500000000001
"DRC","with_conflict_lo",52.5,"infections",0,0,31,57.15,261.475
"DRC","with_conflict_lo",53.5,"deaths",0,0,19.95,36.775,172.05
"DRC","with_conflict_lo",53.5,"hcw_deaths",3,19.55,32,46,132.125
"DRC","with_conflict_lo",53.5,"hcw_deaths_incidence",0,0,0.2,0.7,4.02500000000001
"DRC","with_conflict_lo",53.5,"infections",0,0,27.75,55.625,209.075
"DRC","with_conflict_lo",54.5,"deaths",0,0,18.1,33.775,141.55
"DRC","with_conflict_lo",54.5,"hcw_deaths",3,19.9,32.4,46.3,132.125
"DRC","with_conflict_lo",54.5,"hcw_deaths_incidence",0,0,0.3,0.60625,3
"DRC","with_conflict_lo",54.5,"infections",0,0,23.8,49.025,178.15
"DRC","with_conflict_lo",55.5,"deaths",0,0,16.05,30.275,124.325
"DRC","with_conflict_lo",55.5,"hcw_deaths",3,19.95,32.85,46.625,132.125
"DRC","with_conflict_lo",55.5,"hcw_deaths_incidence",0,0,0.2,0.6,3.02500000000001
"DRC","with_conflict_lo",55.5,"infections",0,0,20.45,41.875,170.15
"DRC","with_conflict_lo",56.5,"deaths",0,0,13.6,27.35,95.1
"DRC","with_conflict_lo",56.5,"hcw_deaths",3,20,33.5,46.825,133.1
"DRC","with_conflict_lo",56.5,"hcw_deaths_incidence",0,0,0.1,0.5,2
"DRC","with_conflict_lo",56.5,"infections",0,0,18.05,36.725,140.475
"DRC","with_conflict_lo",57.5,"deaths",0,0,11.35,22.90625,92.175
"DRC","with_conflict_lo",57.5,"hcw_deaths",3,20,33.8,47.275,134.075
"DRC","with_conflict_lo",57.5,"hcw_deaths_incidence",0,0,0.1,0.411111111111111,1.22
"DRC","with_conflict_lo",57.5,"infections",0,0,14.9666666666667,32.0666666666667,133
"DRC","with_conflict_lo",58.5,"deaths",0,0,9.95,21.4,80.2
"DRC","with_conflict_lo",58.5,"hcw_deaths",3,20,34,48.175,136.025
"DRC","with_conflict_lo",58.5,"hcw_deaths_incidence",0,0,0.1,0.4,2.02500000000001
"DRC","with_conflict_lo",58.5,"infections",0,0,15.15,29.7,116.15
"DRC","with_conflict_lo",59.5,"deaths",0,0,9.1,18.3,75
"DRC","with_conflict_lo",59.5,"hcw_deaths",3,20.15,34.1,48.85,136.025
"DRC","with_conflict_lo",59.5,"hcw_deaths_incidence",0,0,0.1,0.4,2
"DRC","with_conflict_lo",59.5,"infections",0,0,11.8,27.625,122.05
"DRC","with_conflict_lo",60.5,"deaths",0,0,8,17.85,64.2250000000001
"DRC","with_conflict_lo",60.5,"hcw_deaths",3,20.225,34.2,49.05,136.025
"DRC","with_conflict_lo",60.5,"hcw_deaths_incidence",0,0,0,0.3,1.26875
"DRC","with_conflict_lo",60.5,"infections",0,0,10.8166666666667,26.225,101.775
"DRC","with_conflict_lo",61.5,"deaths",0,0,7.7,16.025,66.15
"DRC","with_conflict_lo",61.5,"hcw_deaths",3,20.3,34.3,49.2,136.025
"DRC","with_conflict_lo",61.5,"hcw_deaths_incidence",0,0,0,0.205555555555556,2
"DRC","with_conflict_lo",61.5,"infections",0,0,10,23.1,101.025
"DRC","with_conflict_lo",62.5,"deaths",0,0,6.5,14.1,58.2250000000001
"DRC","with_conflict_lo",62.5,"hcw_deaths",3,20.425,34.9,49.575,136.025
"DRC","with_conflict_lo",62.5,"hcw_deaths_incidence",0,0,0,0.3,2
"DRC","with_conflict_lo",62.5,"infections",0,0,9,21.625,103.1
"DRC","with_conflict_lo",63.5,"deaths",0,0,5.75,12.6,72.025
"DRC","with_conflict_lo",63.5,"hcw_deaths",3,20.5,35,49.825,136.025
"DRC","with_conflict_lo",63.5,"hcw_deaths_incidence",0,0,0,0.2,1
"DRC","with_conflict_lo",63.5,"infections",0,0,7.5,20,83
"DRC","with_conflict_lo",64.5,"deaths",0,0,5.2,12,46.3250000000001
"DRC","with_conflict_lo",64.5,"hcw_deaths",3,20.6,35.15,50.3,136.025
"DRC","with_conflict_lo",64.5,"hcw_deaths_incidence",0,0,0,0.2,1.12250000000001
"DRC","with_conflict_lo",64.5,"infections",0,0,6.4,16.625,91.075
"DRC","with_conflict_lo",65.5,"deaths",0,0,4.55,10.55,43.075
"DRC","with_conflict_lo",65.5,"hcw_deaths",3,20.6,35.35,50.825,136.025
"DRC","with_conflict_lo",65.5,"hcw_deaths_incidence",0,0,0,0.2,1.58214285714286
"DRC","with_conflict_lo",65.5,"infections",0,0,4.9,15.625,75.6000000000001
"DRC","with_conflict_lo",66.5,"deaths",0,0,3.7,9.85,49.025
"DRC","with_conflict_lo",66.5,"hcw_deaths",3,20.625,35.55,51.125,136.025
"DRC","with_conflict_lo",66.5,"hcw_deaths_incidence",0,0,0,0.1,1
"DRC","with_conflict_lo",66.5,"infections",0,0,5,13.075,66.1
"DRC","with_conflict_lo",67.5,"deaths",0,0,3.1,8.925,47
"DRC","with_conflict_lo",67.5,"hcw_deaths",3,20.675,35.75,51.4,136.025
"DRC","with_conflict_lo",67.5,"hcw_deaths_incidence",0,0,0,0.102777777777778,1
"DRC","with_conflict_lo",67.5,"infections",0,0,3.9,12.125,65.025
"DRC","with_conflict_lo",68.5,"deaths",0,0,2.36666666666667,8.6,47.025
"DRC","with_conflict_lo",68.5,"hcw_deaths",3,20.8,35.85,51.775,136.025
"DRC","with_conflict_lo",68.5,"hcw_deaths_incidence",0,0,0,0.1,1
"DRC","with_conflict_lo",68.5,"infections",0,0,3.25,10.825,74.05
"DRC","with_conflict_lo",69.5,"deaths",0,0,2.05,6.825,39.1
"DRC","with_conflict_lo",69.5,"hcw_deaths",3,20.875,35.95,51.925,136.025
"DRC","with_conflict_lo",69.5,"hcw_deaths_incidence",0,0,0,0.1,1.02500000000001
"DRC","with_conflict_lo",69.5,"infections",0,0,3,9.825,62.2
"DRC","with_conflict_lo",70.5,"deaths",0,0,2.1,6,43.025
"DRC","with_conflict_lo",70.5,"hcw_deaths",3,20.9,36.2,52,136.025
"DRC","with_conflict_lo",70.5,"hcw_deaths_incidence",0,0,0,0.1,1
"DRC","with_conflict_lo",70.5,"infections",0,0,2.2,8.61666666666667,59.175
"DRC","with_conflict_lo",71.5,"deaths",0,0,1.9,5.225,39
"DRC","with_conflict_lo",71.5,"hcw_deaths",3,21.05,36.25,52,136.025
"DRC","with_conflict_lo",71.5,"hcw_deaths_incidence",0,0,0,0.1,1
"DRC","with_conflict_lo",71.5,"infections",0,0,2.2,7.9,54.1
"DRC","with_conflict_lo",72.5,"deaths",0,0,1.4,4.775,35.025
"DRC","with_conflict_lo",72.5,"hcw_deaths",3,21.05,36.25,52,136.025
"DRC","with_conflict_lo",72.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","with_conflict_lo",72.5,"infections",0,0,1.7,7.05,49.2250000000001
"DRC","with_conflict_lo",73.5,"deaths",0,0,1.25,4.625,27.05
"DRC","with_conflict_lo",73.5,"hcw_deaths",3,21.225,36.25,52,136.025
"DRC","with_conflict_lo",73.5,"hcw_deaths_incidence",0,0,0,0,0.505357142857144
"DRC","with_conflict_lo",73.5,"infections",0,0,1.35,6.175,48.1
"DRC","with_conflict_lo",74.5,"deaths",0,0,0.8,4,30.025
"DRC","with_conflict_lo",74.5,"hcw_deaths",3,21.225,36.25,52,136.025
"DRC","with_conflict_lo",74.5,"hcw_deaths_incidence",0,0,0,0,0.58214285714286
"DRC","with_conflict_lo",74.5,"infections",0,0,0.9,5.3,44.05
"DRC","with_conflict_lo",75.5,"deaths",0,0,0.8,3.7,29.025
"DRC","with_conflict_lo",75.5,"hcw_deaths",3,21.4,36.35,52,136.025
"DRC","with_conflict_lo",75.5,"hcw_deaths_incidence",0,0,0,0.1,0.860714285714286
"DRC","with_conflict_lo",75.5,"infections",0,0,0.5,4.825,36.0464285714286
"DRC","with_conflict_lo",76.5,"deaths",0,0,0.8,3.025,24
"DRC","with_conflict_lo",76.5,"hcw_deaths",3,21.4,36.55,52.05,136.025
"DRC","with_conflict_lo",76.5,"hcw_deaths_incidence",0,0,0,0,0.756250000000001
"DRC","with_conflict_lo",76.5,"infections",0,0,0.4,4.36111111111111,27
"DRC","with_conflict_lo",77.5,"deaths",0,0,0.25,2.8,23.1642857142857
"DRC","with_conflict_lo",77.5,"hcw_deaths",3,21.425,36.6,52.8,136.025
"DRC","with_conflict_lo",77.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","with_conflict_lo",77.5,"infections",0,0,0.15,3.85,28.1
"DRC","with_conflict_lo",78.5,"deaths",0,0,0.1,2.41111111111111,16.05
"DRC","with_conflict_lo",78.5,"hcw_deaths",3,21.475,36.6,52.875,136.025
"DRC","with_conflict_lo",78.5,"hcw_deaths_incidence",0,0,0,0,0.3
"DRC","with_conflict_lo",78.5,"infections",0,0,0.1,3.9,27.015
"DRC","with_conflict_lo",79.5,"deaths",0,0,0.05,2.24166666666667,15.025
"DRC","with_conflict_lo",79.5,"hcw_deaths",3,21.55,36.65,52.875,136.025
"DRC","with_conflict_lo",79.5,"hcw_deaths_incidence",0,0,0,0,0.505000000000001
"DRC","with_conflict_lo",79.5,"infections",0,0,0,3.05,27.025
"DRC","with_conflict_mid",0.5,"deaths",0,0,0,0.1,0.3
"DRC","with_conflict_mid",0.5,"hcw_deaths",0,0,0,0,0
"DRC","with_conflict_mid",0.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","with_conflict_mid",0.5,"infections",27,32,33.9,35.925,44.05
"DRC","with_conflict_mid",1.5,"deaths",1.975,4,4.8,5.3,7.02500000000001
"DRC","with_conflict_mid",1.5,"hcw_deaths",0,0,0,0,0
"DRC","with_conflict_mid",1.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","with_conflict_mid",1.5,"infections",4.975,17,20.9,24,39
"DRC","with_conflict_mid",2.5,"deaths",7,11,12,13.125,19
"DRC","with_conflict_mid",2.5,"hcw_deaths",0,0,0,0,0.1
"DRC","with_conflict_mid",2.5,"hcw_deaths_incidence",0,0,0,0,0.1
"DRC","with_conflict_mid",2.5,"infections",10.975,21,28.1,33.625,57.075
"DRC","with_conflict_mid",3.5,"deaths",5,11.075,13,15.625,23
"DRC","with_conflict_mid",3.5,"hcw_deaths",0,0,0,0.1,0.4
"DRC","with_conflict_mid",3.5,"hcw_deaths_incidence",0,0,0,0.1,0.3
"DRC","with_conflict_mid",3.5,"infections",7,24.65,32.05,40.25,66
"DRC","with_conflict_mid",4.5,"deaths",4.975,12,15.05,18.3,29
"DRC","with_conflict_mid",4.5,"hcw_deaths",0,0,0.1,0.3,1.01
"DRC","with_conflict_mid",4.5,"hcw_deaths_incidence",0,0,0,0.2,1
"DRC","with_conflict_mid",4.5,"infections",6.975,29.45,36,45.125,79.1
"DRC","with_conflict_mid",5.5,"deaths",5.975,15,19.3,22.75,39.05
"DRC","with_conflict_mid",5.5,"hcw_deaths",0,0,0.5,1,3
"DRC","with_conflict_mid",5.5,"hcw_deaths_incidence",0,0,0.3,0.5,2
"DRC","with_conflict_mid",5.5,"infections",6,34,43,54.15,97
"DRC","with_conflict_mid",6.5,"deaths",4.975,16.275,21.6,27,44.025
"DRC","with_conflict_mid",6.5,"hcw_deaths",0,0.4,1,1.6,4.02500000000001
"DRC","with_conflict_mid",6.5,"hcw_deaths_incidence",0,0,0.4,0.8,2
"DRC","with_conflict_mid",6.5,"infections",6.975,37,50.85,62.125,122.275
"DRC","with_conflict_mid",7.5,"deaths",4.975,20,26.35,31.425,59.15
"DRC","with_conflict_mid",7.5,"hcw_deaths",0,1,1.8,2.425,5.02500000000001
"DRC","with_conflict_mid",7.5,"hcw_deaths_incidence",0,0,0.6,1,3
"DRC","with_conflict_mid",7.5,"infections",7.975,42.65,58.1,72.125,167.2
"DRC","with_conflict_mid",8.5,"deaths",4,22,29.4,36.925,66.2750000000001
"DRC","with_conflict_mid",8.5,"hcw_deaths",0,1.6,2.6,3.7,8
"DRC","with_conflict_mid",8.5,"hcw_deaths_incidence",0,0.175,0.9,1.1,3
"DRC","with_conflict_mid",8.5,"infections",10.95,50.725,67,87,223.175
"DRC","with_conflict_mid",9.5,"deaths",5.975,25,35.4,42.65,85.2500000000001
"DRC","with_conflict_mid",9.5,"hcw_deaths",0,2.375,3.7,5,10
"DRC","with_conflict_mid",9.5,"hcw_deaths_incidence",0,0.6,1,1.4,4
"DRC","with_conflict_mid",9.5,"infections",16.9,60.65,77.9,104.175,211.775
"DRC","with_conflict_mid",10.5,"deaths",7,30.3,41,51,127.05
"DRC","with_conflict_mid",10.5,"hcw_deaths",0,3,4.75,6,13.05
"DRC","with_conflict_mid",10.5,"hcw_deaths_incidence",0,0.6,1,1.5,3.02500000000001
"DRC","with_conflict_mid",10.5,"infections",14,64.3,85.15,115.6,210.250000000001
"DRC","with_conflict_mid",11.5,"deaths",10,33.675,46.4,60.675,144.525
"DRC","with_conflict_mid",11.5,"hcw_deaths",0,4,5.7,7.6,15
"DRC","with_conflict_mid",11.5,"hcw_deaths_incidence",0,0.3,1,1.7,3.02500000000001
"DRC","with_conflict_mid",11.5,"infections",12.95,62.125,86.35,116.25,258.4
"DRC","with_conflict_mid",12.5,"deaths",7,39.8,52.95,70.4,164.475
"DRC","with_conflict_mid",12.5,"hcw_deaths",1,5,6.85,9.025,18.025
"DRC","with_conflict_mid",12.5,"hcw_deaths_incidence",0,0.775,1,2,4
"DRC","with_conflict_mid",12.5,"infections",7.975,57.05,79.2,110.25,264
"DRC","with_conflict_mid",13.5,"deaths",6.975,36.85,48.85,66.25,128.9
"DRC","with_conflict_mid",13.5,"hcw_deaths",1,5.5,7.45,10.15,20
"DRC","with_conflict_mid",13.5,"hcw_deaths_incidence",0,0.4,1,1.225,3
"DRC","with_conflict_mid",13.5,"infections",6,52.3,75.3,101.225,208.175
"DRC","with_conflict_mid",14.5,"deaths",6.975,33.75,46.2,60.325,142.075
"DRC","with_conflict_mid",14.5,"hcw_deaths",1,6,8.15,11,23
"DRC","with_conflict_mid",14.5,"hcw_deaths_incidence",0,0,0.6,1,3
"DRC","with_conflict_mid",14.5,"infections",5.975,47.9,69.2,92.55,185.525
"DRC","with_conflict_mid",15.5,"deaths",4,30,43.6,55.85,126.2
"DRC","with_conflict_mid",15.5,"hcw_deaths",1,6.6,9,12,25.025
"DRC","with_conflict_mid",15.5,"hcw_deaths_incidence",0,0,0.7,1,3
"DRC","with_conflict_mid",15.5,"infections",6,39.9,60.9,83.85,156.75
"DRC","with_conflict_mid",16.5,"deaths",3,25.925,38.65,50.025,96.4000000000001
"DRC","with_conflict_mid",16.5,"hcw_deaths",1,7,9.65,13,25.025
"DRC","with_conflict_mid",16.5,"hcw_deaths_incidence",0,0,0.5,1,2
"DRC","with_conflict_mid",16.5,"infections",4,34.525,53,77.225,154.225
