"scenario","arm","week","metric","q025","q25","q50","q75","q975"
"DRC","cov_conflict_hi",169.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","cov_conflict_hi",169.5,"infections",0,0,0,0,0
"DRC","cov_conflict_hi",170.5,"deaths",0,0,0,0,0
"DRC","cov_conflict_hi",170.5,"hcw_deaths",31.6244345238095,63.2487103174603,85.6753968253968,106.752083333333,148.211577380952
"DRC","cov_conflict_hi",170.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","cov_conflict_hi",170.5,"infections",0,0,0,0,0
"DRC","cov_conflict_hi",171.5,"deaths",0,0,0,0,0
"DRC","cov_conflict_hi",171.5,"hcw_deaths",31.6244345238095,63.2487103174603,85.6753968253968,106.752083333333,148.211577380952
"DRC","cov_conflict_hi",171.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","cov_conflict_hi",171.5,"infections",0,0,0,0,0
"DRC","cov_conflict_hi",172.5,"deaths",0,0,0,0,0
"DRC","cov_conflict_hi",172.5,"hcw_deaths",31.6244345238095,63.2487103174603,85.6753968253968,106.752083333333,148.211577380952
"DRC","cov_conflict_hi",172.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","cov_conflict_hi",172.5,"infections",0,0,0,0,0
"DRC","cov_conflict_lo",0.5,"deaths",0,0,0,0.1,0.2
"DRC","cov_conflict_lo",0.5,"hcw_deaths",0,0,0,0,0
"DRC","cov_conflict_lo",0.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","cov_conflict_lo",0.5,"infections",30.795,32.775,33.9,34.925,37.5025
"DRC","cov_conflict_lo",1.5,"deaths",3.5,4.2,4.7,5.1,5.805
"DRC","cov_conflict_lo",1.5,"hcw_deaths",0,0,0,0,0
"DRC","cov_conflict_lo",1.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","cov_conflict_lo",1.5,"infections",14.1925,18.675,21,23.625,27.9175
"DRC","cov_conflict_lo",2.5,"deaths",9.9975,11.2,12.1,12.9,14.3075
"DRC","cov_conflict_lo",2.5,"hcw_deaths",0,0,0,0,0.1
"DRC","cov_conflict_lo",2.5,"hcw_deaths_incidence",0,0,0,0,0.1
"DRC","cov_conflict_lo",2.5,"infections",20.29,24.6,28.1,31.9,37.615
"DRC","cov_conflict_lo",3.5,"deaths",10.0875,12,13.1,14.525,17.1075
"DRC","cov_conflict_lo",3.5,"hcw_deaths",0,0,0.1,0.1,0.3
"DRC","cov_conflict_lo",3.5,"hcw_deaths_incidence",0,0,0.1,0.1,0.3
"DRC","cov_conflict_lo",3.5,"infections",23.1975,29.275,33.15,37.825,45.73
"DRC","cov_conflict_lo",4.5,"deaths",11.3975,13.875,15.75,17.925,21
"DRC","cov_conflict_lo",4.5,"hcw_deaths",0,0.1,0.2,0.3,0.7
"DRC","cov_conflict_lo",4.5,"hcw_deaths_incidence",0,0.1,0.1,0.2,0.6
"DRC","cov_conflict_lo",4.5,"infections",24.5,33.075,38.5,44.05,55.2225
"DRC","cov_conflict_lo",5.5,"deaths",13.4975,16.875,19.1,21.525,26.5225
"DRC","cov_conflict_lo",5.5,"hcw_deaths",0.1,0.4,0.6,0.8,1.4
"DRC","cov_conflict_lo",5.5,"hcw_deaths_incidence",0,0.2,0.3,0.5,0.902500000000001
"DRC","cov_conflict_lo",5.5,"infections",29.07,37.4,43.6,51.125,65.64
"DRC","cov_conflict_lo",6.5,"deaths",15.3925,19.85,22.3,25.425,32.405
"DRC","cov_conflict_lo",6.5,"hcw_deaths",0.4975,0.8,1.15,1.4,2.2
"DRC","cov_conflict_lo",6.5,"hcw_deaths_incidence",0.1,0.3,0.5,0.7,1.2
"DRC","cov_conflict_lo",6.5,"infections",32.095,44.775,50.95,60.35,78.8375
"DRC","cov_conflict_lo",7.5,"deaths",16.4925,21.8,25.75,29.825,38.2075
"DRC","cov_conflict_lo",7.5,"hcw_deaths",0.8975,1.3,1.8,2.2,3.305
"DRC","cov_conflict_lo",7.5,"hcw_deaths_incidence",0.2,0.5,0.7,0.9,1.4
"DRC","cov_conflict_lo",7.5,"infections",37.2675,52.1,60,71.2,92.12
"DRC","cov_conflict_lo",8.5,"deaths",18.995,26.25,30,34.925,45.425
"DRC","cov_conflict_lo",8.5,"hcw_deaths",1.2975,2.1,2.65,3.3,4.6075
"DRC","cov_conflict_lo",8.5,"hcw_deaths_incidence",0.2,0.6,0.8,1.1,1.8
"DRC","cov_conflict_lo",8.5,"infections",44.7775,60.575,69.4,84.8,107.99
"DRC","cov_conflict_lo",9.5,"deaths",22.7725,31,35.1,41.875,55.1125
"DRC","cov_conflict_lo",9.5,"hcw_deaths",1.7975,2.9,3.8,4.5,6.1
"DRC","cov_conflict_lo",9.5,"hcw_deaths_incidence",0.3,0.7,1.1,1.3,2.105
"DRC","cov_conflict_lo",9.5,"infections",47.0325,69.675,81.6,100.175,127.0725
"DRC","cov_conflict_lo",10.5,"deaths",25.5875,36.375,42,50.525,64.2
"DRC","cov_conflict_lo",10.5,"hcw_deaths",2.4975,3.9,4.9,6,8.1025
"DRC","cov_conflict_lo",10.5,"hcw_deaths_incidence",0.4,0.9,1.1,1.5,2.4
"DRC","cov_conflict_lo",10.5,"infections",54.38,76.25,89.8,108,141.6075
"DRC","cov_conflict_lo",11.5,"deaths",28.2975,40.975,48.7,57.975,76.145
"DRC","cov_conflict_lo",11.5,"hcw_deaths",3.1925,4.8,6.2,7.325,9.915
"DRC","cov_conflict_lo",11.5,"hcw_deaths_incidence",0.2,0.8,1.1,1.6,2.21
"DRC","cov_conflict_lo",11.5,"infections",52.445,79.175,93.65,112.675,151.8
"DRC","cov_conflict_lo",12.5,"deaths",32.285,46.5,54.6,65.25,84.44
"DRC","cov_conflict_lo",12.5,"hcw_deaths",3.5975,5.7,7.4,8.7,12.105
"DRC","cov_conflict_lo",12.5,"hcw_deaths_incidence",0.3,0.9,1.2,1.6,2.4025
"DRC","cov_conflict_lo",12.5,"infections",47.7875,72.175,85.8,107.825,140.515
"DRC","cov_conflict_lo",13.5,"deaths",30.345,44.375,52.95,63.325,84.4725
"DRC","cov_conflict_lo",13.5,"hcw_deaths",4.095,6.6,8.45,10.025,13.7025
"DRC","cov_conflict_lo",13.5,"hcw_deaths_incidence",0.3,0.8,1,1.3,2
"DRC","cov_conflict_lo",13.5,"infections",42.1775,65.675,78.8,99.575,132.545
"DRC","cov_conflict_lo",14.5,"deaths",26.685,40.425,49.05,60.725,79.705
"DRC","cov_conflict_lo",14.5,"hcw_deaths",4.895,7.275,9.35,11.2,14.605
"DRC","cov_conflict_lo",14.5,"hcw_deaths_incidence",0.2,0.6,0.8,1.1,1.7025
"DRC","cov_conflict_lo",14.5,"infections",38.99,58.375,71.4,90.65,122.125
"DRC","cov_conflict_lo",15.5,"deaths",25.7725,37.875,45.65,55.725,74.6575
"DRC","cov_conflict_lo",15.5,"hcw_deaths",5.1,7.975,10.3,12.125,15.4075
"DRC","cov_conflict_lo",15.5,"hcw_deaths_incidence",0.2,0.5,0.8,1.1,1.6
"DRC","cov_conflict_lo",15.5,"infections",33.3925,52.375,64.05,81.05,110.668333333333
"DRC","cov_conflict_lo",16.5,"deaths",22.2875,32.3,39.6,49.275,68.72
"DRC","cov_conflict_lo",16.5,"hcw_deaths",5.4975,8.5,11,12.8,16.705
"DRC","cov_conflict_lo",16.5,"hcw_deaths_incidence",0.197777777777778,0.4,0.7,0.9,1.44583333333333
"DRC","cov_conflict_lo",16.5,"infections",30.15,46.2,58.35,72.1,101.904166666667
"DRC","cov_conflict_lo",17.5,"deaths",19.9722222222222,28.9,35.9,45.525,60.925
"DRC","cov_conflict_lo",17.5,"hcw_deaths",5.9975,8.975,11.5,13.625,18.205
"DRC","cov_conflict_lo",17.5,"hcw_deaths_incidence",0.111111111111111,0.4,0.6,0.9,1.4
"DRC","cov_conflict_lo",17.5,"infections",24.64,40.875,53.65,67.525,93.245
"DRC","cov_conflict_lo",18.5,"deaths",16.8997222222222,26.85,32.85,41.55,57.635
"DRC","cov_conflict_lo",18.5,"hcw_deaths",6.41916666666667,9.69444444444444,12.1,14.4,19.4025
"DRC","cov_conflict_lo",18.5,"hcw_deaths_incidence",0.1,0.4,0.6,0.8,1.3
"DRC","cov_conflict_lo",18.5,"infections",24.785,36.2805555555556,47.1,60.95,83.835
"DRC","cov_conflict_lo",19.5,"deaths",15.8969444444444,23.575,30.5277777777778,38.45,52.6275
"DRC","cov_conflict_lo",19.5,"hcw_deaths",6.78416666666667,10.075,12.6055555555556,14.9,20.3
"DRC","cov_conflict_lo",19.5,"hcw_deaths_incidence",0,0.3,0.5,0.719444444444444,1.4
"DRC","cov_conflict_lo",19.5,"infections",19.995,33.85,43.4444444444444,56.125,81.6075
"DRC","cov_conflict_lo",20.5,"deaths",12.8830555555556,21.3,27.5333333333333,35.525,48.9175
"DRC","cov_conflict_lo",20.5,"hcw_deaths",7.07666666666667,10.4,13,15.45,20.805
"DRC","cov_conflict_lo",20.5,"hcw_deaths_incidence",0,0.3,0.444444444444444,0.60625,1.1
"DRC","cov_conflict_lo",20.5,"infections",15.6963888888889,28.575,38.4,50.3083333333333,72.2125
"DRC","cov_conflict_lo",21.5,"deaths",11.33,18.825,25.1666666666667,32.2916666666667,46.7025
"DRC","cov_conflict_lo",21.5,"hcw_deaths",7.29833333333333,10.7,13.6777777777778,16,21.5013888888889
"DRC","cov_conflict_lo",21.5,"hcw_deaths_incidence",0,0.222222222222222,0.4,0.6,1.0025
"DRC","cov_conflict_lo",21.5,"infections",14.2813888888889,24.4333333333333,33.5222222222222,42.7,64.925
"DRC","cov_conflict_lo",22.5,"deaths",9.78833333333333,16.2166666666667,22.3,28.1388888888889,40.0166666666667
"DRC","cov_conflict_lo",22.5,"hcw_deaths",7.51041666666667,11.1333333333333,13.9833333333333,16.4,21.8966666666667
"DRC","cov_conflict_lo",22.5,"hcw_deaths_incidence",0,0.2,0.333333333333333,0.555555555555556,1
"DRC","cov_conflict_lo",22.5,"infections",11.895,20.9,29.1180555555556,36.35,56.0066666666667
"DRC","cov_conflict_lo",23.5,"deaths",7.616875,14.1916666666667,19,24,35.2416666666667
"DRC","cov_conflict_lo",23.5,"hcw_deaths",7.65907738095238,11.4958333333333,14.4708333333333,16.725,22.2225
"DRC","cov_conflict_lo",23.5,"hcw_deaths_incidence",0,0.2,0.3,0.5,0.875347222222222
"DRC","cov_conflict_lo",23.5,"infections",10.945,17.975,25.1319444444444,33.0916666666667,50.1520833333333
"DRC","cov_conflict_lo",24.5,"deaths",6.375,12.6,16.7071428571429,20.8020833333333,32.4289682539683
"DRC","cov_conflict_lo",24.5,"hcw_deaths",7.99345238095238,11.775,14.6722222222222,17.0222222222222,23.015
"DRC","cov_conflict_lo",24.5,"hcw_deaths_incidence",0,0.2,0.333333333333333,0.5,1
"DRC","cov_conflict_lo",24.5,"infections",7.53666666666667,16,22.75,29.3361111111111,47.8607142857143
"DRC","cov_conflict_lo",25.5,"deaths",6.37888888888889,10.83125,14.8,19.8027777777778,31.20625
"DRC","cov_conflict_lo",25.5,"hcw_deaths",8.32157738095238,11.9951388888889,15.0761904761905,17.5,23.5691666666667
"DRC","cov_conflict_lo",25.5,"hcw_deaths_incidence",0,0.142857142857143,0.3,0.444444444444444,1
"DRC","cov_conflict_lo",25.5,"infections",6.38,13.975,19.875,27.8055555555556,48.196875
"DRC","cov_conflict_lo",26.5,"deaths",5.195,9.69196428571428,13.2539682539683,17.6354166666667,29.49375
"DRC","cov_conflict_lo",26.5,"hcw_deaths",8.32157738095238,12.4444444444444,15.3222222222222,17.7833333333333,23.9050694444445
"DRC","cov_conflict_lo",26.5,"hcw_deaths_incidence",0,0.125,0.285714285714286,0.5,1
"DRC","cov_conflict_lo",26.5,"infections",5.54479166666667,12.5674603174603,18.05,26.4603174603175,45.8836805555556
"DRC","cov_conflict_lo",27.5,"deaths",4.28482142857143,8.44642857142857,11.5,16.1805555555556,26.3191964285714
"DRC","cov_conflict_lo",27.5,"hcw_deaths",8.32157738095238,12.7845238095238,15.6146825396825,18.2916666666667,24.4190277777778
"DRC","cov_conflict_lo",27.5,"hcw_deaths_incidence",0,0.125,0.267857142857143,0.5,1
"DRC","cov_conflict_lo",27.5,"infections",4.49861111111111,10.9444444444444,15.75,23.9166666666667,41.5958333333333
"DRC","cov_conflict_lo",28.5,"deaths",3.43333333333333,7.56746031746032,10.3571428571429,16.03125,26.384375
"DRC","cov_conflict_lo",28.5,"hcw_deaths",8.49657738095238,13.0798611111111,16.0200396825397,18.8027777777778,25.1836111111111
"DRC","cov_conflict_lo",28.5,"hcw_deaths_incidence",0,0.125,0.285714285714286,0.5,1
"DRC","cov_conflict_lo",28.5,"infections",3.49583333333333,10.4821428571429,15.9166666666667,22.4330357142857,39.5767857142857
"DRC","cov_conflict_lo",29.5,"deaths",2.665625,6.08333333333333,9.40178571428572,12.8928571428571,22.0222222222222
"DRC","cov_conflict_lo",29.5,"hcw_deaths",8.76744047619048,13.1985119047619,16.225,18.9298611111111,25.6419444444444
"DRC","cov_conflict_lo",29.5,"hcw_deaths_incidence",0,0.111111111111111,0.2,0.375,1
"DRC","cov_conflict_lo",29.5,"infections",3.99375,11.3333333333333,17.05,25.2008928571429,44.8892857142857
"DRC","cov_conflict_lo",30.5,"deaths",2.78833333333333,6.55357142857143,9.69444444444444,14.7083333333333,25.171875
"DRC","cov_conflict_lo",30.5,"hcw_deaths",8.99271825396825,13.4371031746032,16.5236111111111,19.4472222222222,25.8924305555556
"DRC","cov_conflict_lo",30.5,"hcw_deaths_incidence",0,0.125,0.30952380952381,0.513888888888889,1.12901785714286
"DRC","cov_conflict_lo",30.5,"infections",5.55238095238095,13,21.7571428571429,32.3125,51.55
"DRC","cov_conflict_lo",31.5,"deaths",3,8.05208333333333,12.4017857142857,17.9444444444444,29.4428571428571
"DRC","cov_conflict_lo",31.5,"hcw_deaths",9.10132936507937,13.8104166666667,16.9597222222222,20.0549603174603,26.6134722222222
"DRC","cov_conflict_lo",31.5,"hcw_deaths_incidence",0,0.25,0.428571428571429,0.714285714285714,1.60285714285714
"DRC","cov_conflict_lo",31.5,"infections",6.62366071428571,16.2797619047619,27.5357142857143,38.8928571428571,64.2033333333333
"DRC","cov_conflict_lo",32.5,"deaths",3.99166666666667,8.625,13.6875,20.875,32.4049107142857
"DRC","cov_conflict_lo",32.5,"hcw_deaths",9.10366071428571,14.3420634920635,17.4531746031746,20.5796626984127,27.8857936507936
"DRC","cov_conflict_lo",32.5,"hcw_deaths_incidence",0,0.2,0.3875,0.666666666666667,1.33571428571429
"DRC","cov_conflict_lo",32.5,"infections",7.1375,19.8705357142857,33.2291666666667,48.5138888888889,78.0541666666667
"DRC","cov_conflict_lo",33.5,"deaths",5.2,10.8428571428571,16.9444444444444,25.1964285714286,43.005
"DRC","cov_conflict_lo",33.5,"hcw_deaths",10.0486607142857,14.6282738095238,17.7698412698413,20.94375,28.4013095238095
"DRC","cov_conflict_lo",33.5,"hcw_deaths_incidence",0,0.142857142857143,0.375,0.578571428571429,1.16964285714286
"DRC","cov_conflict_lo",33.5,"infections",10.4904761904762,25.2420634920635,40.0535714285714,56.984126984127,106.44
"DRC","cov_conflict_lo",34.5,"deaths",4.74910714285714,13.5,22.0833333333333,30.1294642857143,52.8625
"DRC","cov_conflict_lo",34.5,"hcw_deaths",10.2073214285714,15.0243055555556,18.1003968253968,21.5066468253968,29.2712698412698
"DRC","cov_conflict_lo",34.5,"hcw_deaths_incidence",0,0.2,0.436507936507937,0.8,1.5
"DRC","cov_conflict_lo",34.5,"infections",11.78,29.3452380952381,50.9285714285714,70.75,124.954166666667
"DRC","cov_conflict_lo",35.5,"deaths",6.4,15.9166666666667,25.9583333333333,36.8142857142857,64.4691666666667
"DRC","cov_conflict_lo",35.5,"hcw_deaths",10.2135714285714,15.4048611111111,18.9275793650794,22.2256944444444,30.4191666666667
"DRC","cov_conflict_lo",35.5,"hcw_deaths_incidence",0,0.25,0.5,0.916666666666667,1.50178571428571
"DRC","cov_conflict_lo",35.5,"infections",14.19,40.15,59.3482142857143,83.5803571428571,163.176785714286
"DRC","cov_conflict_lo",36.5,"deaths",8.175,19.5535714285714,30.8125,43,79.8791666666667
"DRC","cov_conflict_lo",36.5,"hcw_deaths",10.9936904761905,15.9583333333333,19.6845238095238,23.2308531746032,31.2086111111111
"DRC","cov_conflict_lo",36.5,"hcw_deaths_incidence",0,0.333333333333333,0.6,1,1.878125
"DRC","cov_conflict_lo",36.5,"infections",15.185,45.2083333333333,69.8125,101.354166666667,191.472023809524
"DRC","cov_conflict_lo",37.5,"deaths",9.3525,24.1916666666667,37.8452380952381,53.1875,98.7416666666667
"DRC","cov_conflict_lo",37.5,"hcw_deaths",11.1245238095238,16.4920634920635,20.4329365079365,24.3790674603175,32.4297123015873
"DRC","cov_conflict_lo",37.5,"hcw_deaths_incidence",0,0.4,0.8,1.25,2.5025
"DRC","cov_conflict_lo",37.5,"infections",20.76,53.6833333333333,86.5333333333333,125.616666666667,230.788095238095
"DRC","cov_conflict_lo",38.5,"deaths",9.74625,28.9,42.1666666666667,65.5,118.725
"DRC","cov_conflict_lo",38.5,"hcw_deaths",11.683869047619,17.0122023809524,21.6702380952381,26.0951388888889,35.5057837301587
"DRC","cov_conflict_lo",38.5,"hcw_deaths_incidence",0,0.5,0.866071428571429,1.57857142857143,3.005
"DRC","cov_conflict_lo",38.5,"infections",25.8375,66.8,102.805555555556,147.625,280.327142857143
"DRC","cov_conflict_lo",39.5,"deaths",12.9875,34.15,50.075,77.5,138.529166666667
"DRC","cov_conflict_lo",39.5,"hcw_deaths",11.9414285714286,17.8281746031746,22.9958333333333,28.4371031746032,38.1453075396825
"DRC","cov_conflict_lo",39.5,"hcw_deaths_incidence",0,0.6,1.16666666666667,2,4.25208333333333
"DRC","cov_conflict_lo",39.5,"infections",29.6625,77.35,119.958333333333,183.45,298.902380952381
"DRC","cov_conflict_lo",40.5,"deaths",17.425,40.6875,60.1666666666667,91.85,162.8475
"DRC","cov_conflict_lo",40.5,"hcw_deaths",12.8294047619048,18.8208333333333,24.6093253968254,31.0872023809524,41.6516369047619
"DRC","cov_conflict_lo",40.5,"hcw_deaths_incidence",0.165625,0.714285714285714,1.5,2.5,4.805
"DRC","cov_conflict_lo",40.5,"infections",33.6875,98.8833333333333,147.345238095238,215.3,365.732142857143
"DRC","cov_conflict_lo",41.5,"deaths",17.4125,48.1875,72.3571428571429,111.25,189.725
"DRC","cov_conflict_lo",41.5,"hcw_deaths",13.6318353174603,20.1732142857143,26.1214285714286,33.171626984127,47.2187797619048
"DRC","cov_conflict_lo",41.5,"hcw_deaths_incidence",0,1,1.66666666666667,2.7625,5.66785714285714
"DRC","cov_conflict_lo",41.5,"infections",41.66875,115.415178571429,170.025,246.25,398
"DRC","cov_conflict_lo",42.5,"deaths",21.4625,59.8125,89.2142857142857,127.5,223.025
"DRC","cov_conflict_lo",42.5,"hcw_deaths",14.3622916666667,21.9175595238095,28.8803571428571,36.5565476190476,53.0130654761905
"DRC","cov_conflict_lo",42.5,"hcw_deaths_incidence",0.24875,1.475,2.125,3.66666666666667,6.675
"DRC","cov_conflict_lo",42.5,"infections",52.1,134.21875,199.55,284.5625,441.6375
"DRC","cov_conflict_lo",43.5,"deaths",28.65625,71.2,111.547619047619,158.633333333333,248.420833333333
"DRC","cov_conflict_lo",43.5,"hcw_deaths",15.3622916666667,23.7252976190476,31.2839285714286,40.6152777777778,59.1042460317461
"DRC","cov_conflict_lo",43.5,"hcw_deaths_incidence",0.24875,1.5,2.85416666666667,4.27083333333333,8.86071428571429
"DRC","cov_conflict_lo",43.5,"infections",53.60625,138.966666666667,206.428571428571,285.125,476.24375
"DRC","cov_conflict_lo",44.5,"deaths",31.71875,88.85,130.185714285714,186.9,265.275
"DRC","cov_conflict_lo",44.5,"hcw_deaths",16.3749107142857,26.2044642857143,34.3222222222222,45.7114087301587,64.5156646825397
"DRC","cov_conflict_lo",44.5,"hcw_deaths_incidence",0.398333333333333,2,3.13392857142857,4.51785714285714,8.14553571428571
"DRC","cov_conflict_lo",44.5,"infections",45.4708333333333,122.486111111111,182.375,245.4375,422.8875
"DRC","cov_conflict_lo",45.5,"deaths",27.725,77.9375,113.761904761905,156.4375,246
"DRC","cov_conflict_lo",45.5,"hcw_deaths",17.3624107142857,28.296626984127,36.6099206349206,49.1973214285714,68.8709325396826
"DRC","cov_conflict_lo",45.5,"hcw_deaths_incidence",0.333333333333333,1.66666666666667,2.66666666666667,4.16964285714286,6.67
"DRC","cov_conflict_lo",45.5,"infections",45.48125,106.25,156.45,205.482142857143,360.594642857143
"DRC","cov_conflict_lo",46.5,"deaths",27.4625,71,104.65,137.28125,221.514285714286
"DRC","cov_conflict_lo",46.5,"hcw_deaths",19.0294543650794,30.4469246031746,40.1097222222222,53.2108134920635,77.0594146825397
"DRC","cov_conflict_lo",46.5,"hcw_deaths_incidence",0.5,2,3.29166666666667,4.86507936507936,8.00625
"DRC","cov_conflict_lo",46.5,"infections",37.9125,93.75,144.0625,190.15,327.27
"DRC","cov_conflict_lo",47.5,"deaths",23.659375,67.7083333333333,92.0714285714286,121.392857142857,204.307738095238
"DRC","cov_conflict_lo",47.5,"hcw_deaths",20.3525496031746,33.0357142857143,44.5361111111111,58.7122023809524,86.3753869047619
"DRC","cov_conflict_lo",47.5,"hcw_deaths_incidence",0.5975,2.4,3.66666666666667,5.2,9.33333333333333
"DRC","cov_conflict_lo",47.5,"infections",32.8208333333333,87.0625,126.6,176.125,295.420833333333
"DRC","cov_conflict_lo",48.5,"deaths",20.24375,59.4791666666667,85.1666666666667,115.875,195.308571428571
"DRC","cov_conflict_lo",48.5,"hcw_deaths",20.8817162698413,35.834623015873,48.4954365079365,63.587003968254,95.5
"DRC","cov_conflict_lo",48.5,"hcw_deaths_incidence",0.5,2.2375,3.53571428571429,4.83333333333333,9.25
"DRC","cov_conflict_lo",48.5,"infections",20.4791666666667,77.0833333333333,117.541666666667,169.5,267.091666666667
"DRC","cov_conflict_lo",49.5,"deaths",18.14375,54.0875,76,109.75,184.671428571429
"DRC","cov_conflict_lo",49.5,"hcw_deaths",22.7827678571429,39.1621031746032,51.4013888888889,67.3425595238095,101.980952380952
"DRC","cov_conflict_lo",49.5,"hcw_deaths_incidence",0.5975,1.825,3.16666666666667,4.66666666666667,8.1825
"DRC","cov_conflict_lo",49.5,"infections",22.4375,71.9375,112.041666666667,153.28125,251.675
"DRC","cov_conflict_lo",50.5,"deaths",16.70625,46,68.9166666666667,99.7625,157.791666666667
"DRC","cov_conflict_lo",50.5,"hcw_deaths",23.4528373015873,41.0017857142857,54.2918650793651,70.3997023809524,104.465
"DRC","cov_conflict_lo",50.5,"hcw_deaths_incidence",0.25,1.66666666666667,2.73214285714286,3.75,6.805
"DRC","cov_conflict_lo",50.5,"infections",22.29375,65.5,101.875,142.214285714286,236.83125
"DRC","cov_conflict_lo",51.5,"deaths",14.4791666666667,43.6875,64.3214285714286,91.9125,144.008333333333
"DRC","cov_conflict_lo",51.5,"hcw_deaths",24.2685119047619,43.4964285714286,57.7277777777778,74.1675595238095,107.250744047619
"DRC","cov_conflict_lo",51.5,"hcw_deaths_incidence",0.33,1.5,2.4,3.5,6
"DRC","cov_conflict_lo",51.5,"infections",17.7229166666667,62.9,92.9821428571429,133.958333333333,215.825
"DRC","cov_conflict_lo",52.5,"deaths",13.28125,40.4375,60.6666666666667,84.4642857142857,137.75
"DRC","cov_conflict_lo",52.5,"hcw_deaths",24.8811904761905,45.6642857142857,60.1121031746032,75.7892857142857,111.618839285714
"DRC","cov_conflict_lo",52.5,"hcw_deaths_incidence",0,1.24305555555556,2.1625,3,5.50416666666667
"DRC","cov_conflict_lo",52.5,"infections",14.7479166666667,53.2875,84,127.354166666667,202.291666666667
"DRC","cov_conflict_lo",53.5,"deaths",10.65625,37.375,54.575,78.1875,115.595833333333
"DRC","cov_conflict_lo",53.5,"hcw_deaths",25.1311904761905,47.2397817460317,62.4888888888889,77.9719246031746,115.146339285714
"DRC","cov_conflict_lo",53.5,"hcw_deaths_incidence",0.24375,1,1.775,2.66666666666667,4.60166666666667
"DRC","cov_conflict_lo",53.5,"infections",15.73125,50.9821428571429,78.375,115.333333333333,186.0375
"DRC","cov_conflict_lo",54.5,"deaths",11.965,33.6111111111111,51.9166666666667,75.0625,114.543055555556
"DRC","cov_conflict_lo",54.5,"hcw_deaths",26.1124404761905,48.5268849206349,63.7293650793651,79.9793650793651,118.111339285714
"DRC","cov_conflict_lo",54.5,"hcw_deaths_incidence",0,0.75,1.5,2.25,4.005
"DRC","cov_conflict_lo",54.5,"infections",17.6979166666667,46.0666666666667,71.8333333333333,103.85,166.930158730159
"DRC","cov_conflict_lo",55.5,"deaths",9.6625,31.95,47,66.75,105.118333333333
"DRC","cov_conflict_lo",55.5,"hcw_deaths",26.5455952380952,49.2768849206349,65.1960317460317,82.3045634920635,120.800446428571
"DRC","cov_conflict_lo",55.5,"hcw_deaths_incidence",0,0.702380952380952,1.36666666666667,2.16666666666667,4.58214285714286
"DRC","cov_conflict_lo",55.5,"infections",11.59125,40.7125,65.9166666666667,95.5,149.335416666667
"DRC","cov_conflict_lo",56.5,"deaths",10.9916666666667,26.75,41.7916666666667,60.2708333333333,94.3229166666667
"DRC","cov_conflict_lo",56.5,"hcw_deaths",27.455625,50.4018849206349,66.1371031746032,83.3325396825397,122.979880952381
"DRC","cov_conflict_lo",56.5,"hcw_deaths_incidence",0,0.666666666666667,1,1.77083333333333,3.00625
"DRC","cov_conflict_lo",56.5,"infections",7.4375,36.1,58.3333333333333,87.9,136.6225
"DRC","cov_conflict_lo",57.5,"deaths",7.325,26.25,39.5833333333333,54.575,85.2291666666667
"DRC","cov_conflict_lo",57.5,"hcw_deaths",28.4189285714286,50.8185515873016,67.4138888888889,84.7970238095238,124.865327380952
"DRC","cov_conflict_lo",57.5,"hcw_deaths_incidence",0,0.5,1,1.5,3
"DRC","cov_conflict_lo",57.5,"infections",8.4875,35.95,55.3,80.9125,129.9225
"DRC","cov_conflict_lo",58.5,"deaths",5.6375,22.625,36.875,52.5,82.2875
"DRC","cov_conflict_lo",58.5,"hcw_deaths",28.4409821428571,51.1518849206349,68.2472222222222,86.202876984127,126.39568452381
"DRC","cov_conflict_lo",58.5,"hcw_deaths_incidence",0,0.333333333333333,0.75,1.33333333333333,2.66785714285714
"DRC","cov_conflict_lo",58.5,"infections",6.9875,34.90625,52.5,76.8333333333333,138.821666666667
"DRC","cov_conflict_lo",59.5,"deaths",5.64,22.46875,33.6333333333333,48.625,80.075
"DRC","cov_conflict_lo",59.5,"hcw_deaths",28.7853571428571,52.1518849206349,68.8257936507937,86.4818452380952,127.88318452381
"DRC","cov_conflict_lo",59.5,"hcw_deaths_incidence",0,0.25,0.585714285714286,1,2.02500000000001
"DRC","cov_conflict_lo",59.5,"infections",4.96875,33.875,51,73.5833333333333,134.37
"DRC","cov_conflict_lo",60.5,"deaths",4.3775,22.2142857142857,32.375,44.875,82.725
"DRC","cov_conflict_lo",60.5,"hcw_deaths",28.8255952380952,53.2485119047619,69.5007936507936,87.4144841269841,129.842648809524
"DRC","cov_conflict_lo",60.5,"hcw_deaths_incidence",0,0.25,0.666666666666667,1,2.3375
"DRC","cov_conflict_lo",60.5,"infections",5.9125,29.5,47.3125,68.075,127.5
"DRC","cov_conflict_lo",61.5,"deaths",3.4875,20.4375,30.55,42.5416666666667,76.34375
"DRC","cov_conflict_lo",61.5,"hcw_deaths",28.8799603174603,53.9985119047619,70.7505952380952,88.0946428571429,130.839077380952
"DRC","cov_conflict_lo",61.5,"hcw_deaths_incidence",0,0.25,0.6,1,2
"DRC","cov_conflict_lo",61.5,"infections",3.45,30,43.65,63.6166666666667,123.17
