"scenario","particle_id","arm","n_hcw_deaths","hcw_days_lost","prevented_hcw","counterfactual_hcw","baseline_days_lost","pct_hcw_deaths_averted","pct_days_lost_averted","coverage_name","eff_name","arm_label","coverage_label","scenario_label"
"WestAfrica",124,"ramp_low__obv_60",733.6,2514920.98433084,1173,8509,2906429.89933371,13.7854036902104,13.4704406630494,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",124,"ramp_low__obv_70",746.3,2273142.29951484,1476,8939,2712200.92975283,16.5119140843495,16.1882781405138,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",124,"ramp_low__obv_80",528.8,1743875.69510432,1279,6567,2121695.9062193,19.4761687223999,17.8074628888845,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",124,"ramp_low__obv_90",570.1,1526127.44582569,1377,7078,1900582.62229204,19.4546482057078,19.7021256573824,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",125,"full__obv_50",127,598538.21198254,1292,2562,1214522.66280365,50.4293520686963,50.7182343884097,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",125,"full__obv_60",174.5,815926.609811455,2596,4341,2005325.64634308,59.8018889656761,59.3120144202323,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",125,"full__obv_70",112.8,536335.512451791,2710,3838,1803022.12757886,70.6096925482022,70.2535257749723,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",125,"full__obv_80",49.1,276159.530494922,1995,2486,1373854.86879917,80.249396621078,79.8989298821424,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",125,"full__obv_90",20.9,86103.0012903131,2067,2276,916893.328075237,90.817223198594,90.6092673319957,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",125,"ramp_high__obv_50",160.5,697469.030746376,929,2534,1092217.83341158,36.6614048934491,36.1419481159902,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",125,"ramp_high__obv_60",211.1,954259.527213279,1639,3750,1683885.11068488,43.7066666666667,43.3298910265228,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",125,"ramp_high__obv_70",151.9,666496.853975603,1800,3319,1410275.99741534,54.2332027719193,52.7399703889795,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",125,"ramp_high__obv_80",110.9,421980.231830722,1666,2775,1030431.30359959,60.036036036036,59.0481936683575,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",125,"ramp_high__obv_90",81.8,327205.418939896,1492,2310,901099.799739443,64.5887445887446,63.6882153303653,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",125,"ramp_low__obv_50",250.4,1104667.15515862,326,2830,1235361.08644384,11.5194346289753,10.5794113736772,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",125,"ramp_low__obv_60",369.3,1348766.2341859,676,4369,1565275.35250942,15.4726482032502,13.8320147938455,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",125,"ramp_low__obv_70",304.9,1558219.24683031,708,3757,1872450.78871001,18.8448229970721,16.7818317989643,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",125,"ramp_low__obv_80",334.7,1548710.80574345,845,4192,1896353.36943751,20.1574427480916,18.3321615737245,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",125,"ramp_low__obv_90",285.9,1160083.26405194,805,3664,1468077.17931801,21.9705240174672,20.9794089578552,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",126,"full__obv_50",310.9,1008247.29191021,3228,6337,2043451.50327941,50.938930093104,50.6595928363295,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",126,"full__obv_60",268.2,1020794.44525616,4038,6720,2527295.86336907,60.0892857142857,59.6092226457661,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",126,"full__obv_70",233.5,732915.543059042,5638,7973,2483813.19564131,70.7136585977675,70.4923242881071,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",126,"full__obv_80",81,221713.268217925,3119,3929,1094239.36069541,79.3840671926699,79.7381380910095,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",126,"full__obv_90",75.7,223731.072296136,6654,7411,2298253.54191421,89.7854540547834,90.2651701295849,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",126,"ramp_high__obv_50",380.8,1424620.86975604,2251,6059,2268872.02547097,37.1513451064532,37.2101707913507,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",126,"ramp_high__obv_60",373.5,1352902.11503013,3209,6944,2466393.52194015,46.2125576036866,45.1465427963868,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",126,"ramp_high__obv_70",199.6,662954.403998209,2034,4030,1322810.84128981,50.4714640198511,49.8829021274278,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",126,"ramp_high__obv_80",135,488264.374961616,2099,3449,1184776.75088569,60.8582197738475,58.7884911991555,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",126,"ramp_high__obv_90",193.3,622241.889358605,4167,6100,1885942.34160903,68.3114754098361,67.0063142636839,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",126,"ramp_low__obv_50",354.6,1064812.94451966,435,3981,1189674.51624897,10.9269027882442,10.4954397210251,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",126,"ramp_low__obv_60",751,2269247.73588177,1201,8711,2628675.58801305,13.7871656526231,13.6733438606993,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",126,"ramp_low__obv_70",285.6,1112932.59306401,627,3483,1347677.94754494,18.0017226528854,17.418505282257,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",126,"ramp_low__obv_80",466.4,1080803.6373849,952,5616,1283919.84639617,16.951566951567,15.8200069561506,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",126,"ramp_low__obv_90",438.3,1460208.58129424,1191,5574,1828127.81476546,21.3670613562971,20.1254655445646,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",127,"full__obv_50",347.1,958792.835632063,3515,6986,1936084.67115969,50.3149155453765,50.4777425329359,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",127,"full__obv_60",268.7,732716.991706516,4283,6970,1854394.47187657,61.4490674318508,60.4875336494593,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",127,"full__obv_70",198.8,800569.785513028,4798,6786,2726230.68923727,70.7043913940466,70.6345545637957,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",127,"full__obv_80",138.8,479075.497471949,5399,6787,2338407.9439731,79.5491380580522,79.512749317043,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",127,"full__obv_90",42,173297.988276392,4152,4572,1723747.4830331,90.8136482939633,89.9464399523614,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",127,"ramp_high__obv_50",476.7,1948495.45548771,2995,7762,3112542.07722023,38.5854161298634,37.3985826650129,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",127,"ramp_high__obv_60",349.1,1008036.87260526,2783,6274,1819698.69538774,44.357666560408,44.6041877613992,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",127,"ramp_high__obv_70",430.8,1779031.2262576,4809,9117,3727222.41473854,52.7476143468246,52.2692496368667,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",127,"ramp_high__obv_80",213.6,922320.423662068,3413,5549,2347076.29315339,61.5065777617589,60.7034323361132,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",127,"ramp_high__obv_90",215.9,861236.874011652,4899,7058,2710554.46820289,69.4105979030887,68.2265424246333,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",127,"ramp_low__obv_50",495.1,1522116.42036757,693,5644,1720707.62648155,12.2785258681786,11.5412521603133,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",127,"ramp_low__obv_60",557.1,2189549.41540622,1031,6602,2572415.96062356,15.6164798545895,14.8835394849799,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",127,"ramp_low__obv_70",538.1,2337997.56930802,1170,6551,2849435.63351102,17.8598687223325,17.9487495063303,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",127,"ramp_low__obv_80",525.2,1876082.88799172,1513,6765,2355249.57453049,22.3651145602365,20.3446246937245,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",127,"ramp_low__obv_90",519.3,1682554.2554773,1559,6752,2149339.58861922,23.0894549763033,21.7176166862396,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",128,"full__obv_50",456.1,1478301.41373301,4743,9304,3024203.43504211,50.9780739466896,51.1176597247523,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",128,"full__obv_60",351.5,1243730.03360672,5453,8968,3164961.96273348,60.8050847457627,60.7031601563847,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",128,"full__obv_70",271.2,546995.360981127,6306,9018,1796842.29455167,69.9268130405855,69.5579649566515,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",128,"full__obv_80",172.2,606291.991442068,6736,8458,2998412.98769301,79.6405769685505,79.7795702616486,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",128,"full__obv_90",69.5,229162.840687925,6178,6873,2310077.21840034,89.8879674087007,90.079862315312,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",128,"ramp_high__obv_50",544.9,1422586.60708092,3240,8689,2243033.2968998,37.2885257221775,36.5775528590172,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",128,"ramp_high__obv_60",503.4,1754910.71039911,4272,9306,3207327.41396897,45.9058671824629,45.2843291659001,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",128,"ramp_high__obv_70",327,1075056.03836838,3813,7083,2243001.08363405,53.8331215586616,52.0706411507121,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",128,"ramp_high__obv_80",269.6,962302.388732957,3979,6675,2364445.60116119,59.6104868913858,59.3011406876789,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",128,"ramp_high__obv_90",364.8,1069491.84701313,7217,10865,3102907.15730902,66.4242982052462,65.5325862878656,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",128,"ramp_low__obv_50",888.8,2408420.1500726,1164,10052,2708208.22253641,11.5797851173896,11.0696094181062,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",128,"ramp_low__obv_60",795.4,1946596.23778502,1148,9102,2236443.11456225,12.6126126126126,12.9601721094505,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",128,"ramp_low__obv_70",699.1,2275751.77968682,1454,8445,2714323.793267,17.2172883362937,16.1576896119793,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",128,"ramp_low__obv_80",796,2443006.1588348,1824,9784,2996485.26928018,18.6426819296811,18.470943812727,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",128,"ramp_low__obv_90",710.3,2030521.16808561,1932,9035,2535628.58589788,21.3835085777532,19.9204024052054,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",129,"full__obv_50",338.3,1048820.81950618,3479,6862,2091925.85013146,50.6995045176333,49.8633845248257,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",129,"full__obv_60",256.5,875697.722241715,3924,6489,2198608.41097078,60.4715672676838,60.1703642234746,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",129,"full__obv_70",224.1,749549.238505165,5098,7339,2479591.93243366,69.4645047009129,69.7712664450597,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",129,"full__obv_80",154.8,454570.776877382,5984,7532,2234845.41505711,79.4476898566118,79.6598559428432,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",129,"full__obv_90",60.1,221513.617123114,5825,6426,2325621.06697422,90.6473700591348,90.4750769474531,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",129,"ramp_high__obv_50",441.9,1370796.29860192,2657,7076,2168627.74157775,37.5494629734313,36.7896909035841,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",129,"ramp_high__obv_60",461.3,1252515.96213598,3719,8332,2219798.61998867,44.6351416226596,43.5752436794302,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",129,"ramp_high__obv_70",375.2,1052915.4489589,4003,7755,2158235.19205358,51.6183107672469,51.2140542960454,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",129,"ramp_high__obv_80",186.1,773496.339460721,2891,4752,1918682.64561754,60.8375420875421,59.6860720438859,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",129,"ramp_high__obv_90",228.4,645457.907349599,4874,7158,1925117.93348304,68.0916457110925,66.47177317694,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",129,"ramp_low__obv_50",464.6,1466365.2622432,602,5248,1652095.90880588,11.4710365853659,11.2421225409925,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",129,"ramp_low__obv_60",702.2,1977631.6710252,1087,8109,2287333.33175235,13.4048587988655,13.5398569341829,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",129,"ramp_low__obv_70",665.2,2024076.8504194,1375,8027,2406717.24899094,17.1296873053445,15.8988513807334,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",129,"ramp_low__obv_80",610.2,2124461.41927598,1360,7462,2608982.27222684,18.2256767622621,18.5712589199506,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",129,"ramp_low__obv_90",650.4,1377408.54500815,1627,8131,1684078.4483116,20.0098388882056,18.2099535571466,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",130,"full__obv_50",263.5,1070402.75912664,2576,5211,2134197.21263229,49.4338898483976,49.845180530134,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",130,"full__obv_60",227.3,767814.280464509,3404,5677,1928238.02560606,59.9612471375727,60.1805238633245,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",130,"full__obv_70",209.2,661286.761738716,4773,6865,2185930.22902904,69.5265841223598,69.7480389375259,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",130,"full__obv_80",136.2,415199.61555074,5366,6728,2086499.89069965,79.756242568371,80.1006643996749,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",130,"full__obv_90",49.3,188072.546294988,4832,5325,2006207.76535815,90.7417840375587,90.6254701261505,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",130,"ramp_high__obv_50",500.2,1917622.57192109,3189,8191,3091713.06038807,38.9329752167013,37.9754028117864,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",130,"ramp_high__obv_60",343.5,960652.766115899,2759,6194,1710026.63044296,44.5431062318373,43.8223505404093,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",130,"ramp_high__obv_70",302.4,1054574.5306578,3304,6328,2218546.35854222,52.212389380531,52.4655174953952,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",130,"ramp_high__obv_80",327.3,922791.191763471,4933,8206,2202314.88027764,60.1145503290275,58.0990347916489,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",130,"ramp_high__obv_90",158.3,601498.439750475,3167,4750,1776246.83905553,66.6736842105263,66.1365511524116,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",130,"ramp_low__obv_50",659.8,2238369.60852046,889,7487,2517540.48624816,11.8739147856284,11.0890323016707,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",130,"ramp_low__obv_60",546.7,2224408.59532782,912,6379,2579704.44447829,14.2969117416523,13.7727346987739,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",130,"ramp_low__obv_70",558.7,1779611.7526992,943,6530,2079421.28671475,14.4410413476263,14.4179313701848,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",130,"ramp_low__obv_80",610.6,1833895.80745273,1208,7314,2197740.55667048,16.5162701668034,16.5554004140035,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",130,"ramp_low__obv_90",621,2109485.46600056,1499,7709,2587120.45982325,19.4448047736412,18.4620314840429,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",131,"full__obv_50",339.8,1153093.15791105,3317,6715,2261142.66062259,49.3968726731199,49.0039625543328,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",131,"full__obv_60",215.6,957800.770358652,3196,5352,2344161.90204809,59.7159940209268,59.1410145552736,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",131,"full__obv_70",231.4,531073.253960399,5603,7917,1787899.11872169,70.7717569786535,70.2962405205443,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",131,"full__obv_80",131.8,413428.618319951,5174,6492,2065359.33215334,79.69808995687,79.9827268851609,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",131,"full__obv_90",68.4,150201.23688592,6176,6860,1485004.4183101,90.0291545189504,89.8854686872349,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",131,"ramp_high__obv_50",389.4,1151271.94484381,2315,6209,1833913.75315347,37.2845868899984,37.2232231279052,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",131,"ramp_high__obv_60",345.2,1451550.90351543,2954,6406,2661655.64830479,46.1130190446456,45.4643614608852,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",131,"ramp_high__obv_70",235.2,1005045.37808766,2751,5103,2128891.96841636,53.9094650205761,52.7902123264951,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",131,"ramp_high__obv_80",261,837525.646302511,3998,6608,2056018.73478233,60.5024213075061,59.2646880043542,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",131,"ramp_high__obv_90",178.5,708905.152386021,3862,5647,2266094.50895609,68.3902957322472,68.7168761239095,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",131,"ramp_low__obv_50",387.2,1435404.49846547,723,4595,1673287.88349962,15.734494015234,14.2165246865124,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",131,"ramp_low__obv_60",605.2,1300139.29852194,918,6970,1491718.37834882,13.1707317073171,12.8428450441792,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",131,"ramp_low__obv_70",657.2,2296481.01229158,1389,7961,2821388.9762307,17.447556839593,18.604593991162,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",131,"ramp_low__obv_80",688.6,2067514.94774197,1551,8437,2613967.83502716,18.3833116036506,20.9051113775282,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",131,"ramp_low__obv_90",341.3,1093430.50090619,1063,4476,1436930.52533529,23.7488829311886,23.9051240385437,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",132,"full__obv_50",170.5,729025.57968144,1677,3382,1439797.51211676,49.5860437610881,49.3661036676163,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",132,"full__obv_60",103.7,463669.224214461,1556,2593,1148370.4444184,60.0077130736599,59.6237236452658,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",132,"full__obv_70",101.2,421919.897693439,2465,3477,1416187.3310296,70.8944492378487,70.2073385032549,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",132,"full__obv_80",63.6,260967.471985513,2480,3116,1280846.51216999,79.589216944801,79.6253907469846,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",132,"full__obv_90",20.1,70829.6757801478,1701,1902,636738.658148568,89.4321766561514,88.8761778676831,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",132,"ramp_high__obv_50",276.7,1111519.91255921,1764,4531,1774133.45214877,38.931803133966,37.3485736818178,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",132,"ramp_high__obv_60",153.5,613272.328028971,1243,2778,1081778.49428198,44.7444204463643,43.3088815066503,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",132,"ramp_high__obv_70",220.5,933749.43943411,2451,4656,1912332.12588553,52.6417525773196,51.1722139269231,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",132,"ramp_high__obv_80",155.4,541332.100825464,2307,3861,1273300.32343689,59.7513597513598,57.4859056530905,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",132,"ramp_high__obv_90",107.3,432750.026675682,2164,3237,1235382.98553007,66.8520234785295,64.9703750379888,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",132,"ramp_low__obv_50",362.3,1712922.12495889,522,4145,1939605.00149694,12.5934861278649,11.6870639312181,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",132,"ramp_low__obv_60",344.8,1392022.002924,627,4075,1618455.71808875,15.3865030674847,13.9907266311952,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",132,"ramp_low__obv_70",223.8,859272.342112831,413,2651,1010618.67237858,15.5790267823463,14.9756119100335,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",132,"ramp_low__obv_80",184.9,716851.342168655,466,2315,874624.586319269,20.1295896328294,18.0389674173899,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",132,"ramp_low__obv_90",305.5,1173777.1935284,859,3914,1454342.49442054,21.9468574348493,19.2915562852972,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",133,"full__obv_50",274.1,1022469.8286296,2775,5516,2064071.41945244,50.3081943437273,50.463447195018,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",133,"full__obv_60",163.9,785824.394919441,2497,4136,1970602.02520635,60.3723404255319,60.1226231949521,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",133,"full__obv_70",95.6,438724.728866282,2270,3226,1447687.36647064,70.3657780533168,69.6947877678961,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",133,"full__obv_80",105.3,364538.776436942,4065,5118,1792603.6459721,79.4255568581477,79.6642845586059,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",133,"full__obv_90",37.8,175296.778305616,3555,3933,1753074.5393813,90.3890160183066,90.0006089662632,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",133,"ramp_high__obv_50",293.8,1318480.55635735,1793,4731,2116800.6118147,37.8989642781653,37.7135215759863,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",133,"ramp_high__obv_60",166.2,607025.019344171,1526,3188,1147423.74451975,47.8670012547051,47.0967005656452,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",133,"ramp_high__obv_70",260.1,1331566.09491616,3028,5629,2788914.61743044,53.7928584117961,52.2550426393837,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",133,"ramp_high__obv_80",196.8,849591.369797004,3132,5100,2141370.40981968,61.4117647058824,60.324875794443,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",133,"ramp_high__obv_90",177.5,913212.17913034,3787,5562,2792611.64700351,68.0870190578928,67.29899124677,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",133,"ramp_low__obv_50",597.3,3395131.17261078,969,6942,3909561.19789515,13.9585133967156,13.1582548333385,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",133,"ramp_low__obv_60",390.5,1546170.85398905,789,4694,1819594.71452528,16.8086919471666,15.0266352366034,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",133,"ramp_low__obv_70",451,1848783.19950131,1013,5523,2226789.60904849,18.3414810791237,16.9753984844893,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",133,"ramp_low__obv_80",476.3,2105973.73266471,1345,6108,2636351.01810297,22.0203012442698,20.1178553916503,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",133,"ramp_low__obv_90",306.7,1546254.03694446,1002,4069,1989119.47705971,24.6252150405505,22.2643961422511,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",134,"full__obv_50",234.3,1018140.02009875,2395,4738,2057962.53095192,50.5487547488392,50.5267950807735,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",134,"full__obv_60",173.6,709641.326207112,2566,4302,1763930.06986925,59.6466759646676,59.7693050122042,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",134,"full__obv_70",133.6,377993.943542918,3030,4366,1240478.64698567,69.3999083829592,69.5283796733274,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
