"scenario","policy","dpc","stockpile_doses","deaths_averted_med","deaths_averted_lo","deaths_averted_hi"
"DRC","B",0,73000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,74000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,75000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,76000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,77000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,78000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,79000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,80000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,81000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,82000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,83000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,84000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,85000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,86000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,87000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,88000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,89000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,90000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,91000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,92000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,93000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,94000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,95000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,96000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,97000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,98000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,99000,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",0,1e+05,53.316662981104,40.0389611962345,68.8176078555331
"DRC","B",5,1000,11.7543374361842,10.1817616794158,12.647240620112
"DRC","B",5,2000,18.5777169909759,15.6724499149122,21.3230611087241
"DRC","B",5,3000,23.3487519140529,19.390658695746,27.5867103094118
"DRC","B",5,4000,27.4800950038682,22.6024447752476,33.423898287925
"DRC","B",5,5000,30.5186312118614,24.0817321396653,38.4081638220893
"DRC","B",5,6000,33.2106676768378,25.4144234589605,41.9264689050288
"DRC","B",5,7000,34.4367436905894,25.7475962887844,43.7522560124633
"DRC","B",5,8000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,9000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,10000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,11000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,12000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,13000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,14000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,15000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,16000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,17000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,18000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,19000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,20000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,21000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,22000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,23000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,24000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,25000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,26000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,27000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,28000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,29000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,30000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,31000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,32000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,33000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,34000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,35000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,36000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,37000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,38000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,39000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,40000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,41000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,42000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,43000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,44000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,45000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,46000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,47000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,48000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,49000,34.5167051697472,25.9208461602927,44.5518708040404
