"scenario","particle_id","arm","n_hcw_deaths","hcw_days_lost","prevented_hcw","counterfactual_hcw","baseline_days_lost","pct_hcw_deaths_averted","pct_days_lost_averted","arm_label","scenario_label"
"DRC",126,"obv_90",8.9,55915.3731181987,782,871,508290.389857105,89.7818599311137,88.9993251428739,"90%","DRC (Middle, PlusPlus)"
"DRC",129,"obv_50",30.4,172140.651153075,292,596,337078.88825233,48.993288590604,48.9316426651394,"50%","DRC (Middle, PlusPlus)"
"DRC",129,"obv_60",26.3,109220.167619301,407,670,262678.085937097,60.7462686567164,58.4205255532981,"60%","DRC (Middle, PlusPlus)"
"DRC",129,"obv_70",12.6,51398.3163667557,302,428,174569.242849464,70.5607476635514,70.5570606094237,"70%","DRC (Middle, PlusPlus)"
"DRC",129,"obv_80",14.5,56064.8264322039,612,757,307406.196180737,80.8454425363276,81.761972553331,"80%","DRC (Middle, PlusPlus)"
"DRC",129,"obv_90",4.3,18229.6713784386,472,515,205789.005270882,91.6504854368932,91.1415717499374,"90%","DRC (Middle, PlusPlus)"
"DRC",133,"obv_50",44.4,143897.967793874,421,865,279601.966931109,48.6705202312139,48.5347083308147,"50%","DRC (Middle, PlusPlus)"
"DRC",133,"obv_60",53.3,171162.711018809,760,1293,400307.997902577,58.7780355761794,57.242245492066,"60%","DRC (Middle, PlusPlus)"
"DRC",133,"obv_70",43,205998.526333715,905,1335,646504.759664023,67.7902621722846,68.1365800863138,"70%","DRC (Middle, PlusPlus)"
"DRC",133,"obv_80",27.1,122761.982640911,1029,1300,582675.058189839,79.1538461538462,78.9313132739389,"80%","DRC (Middle, PlusPlus)"
"DRC",133,"obv_90",9.6,41010.6466841141,697,793,364617.317943549,87.8940731399748,88.7524139238873,"90%","DRC (Middle, PlusPlus)"
"DRC",137,"obv_50",15.3,40473.1555277975,145,298,78983.5677771453,48.6577181208054,48.7574989749845,"50%","DRC (Middle, PlusPlus)"
"DRC",137,"obv_60",12.7,53470.4696839026,180,307,127452.906715352,58.6319218241042,58.0468809524121,"60%","DRC (Middle, PlusPlus)"
"DRC",137,"obv_70",21.3,57110.654759932,465,678,189500.132602222,68.5840707964602,69.8624724026908,"70%","DRC (Middle, PlusPlus)"
"DRC",137,"obv_80",19.7,83899.0672610488,687,884,386484.994060495,77.7149321266968,78.2917659028395,"80%","DRC (Middle, PlusPlus)"
"DRC",137,"obv_90",5.9,26793.8036418727,558,617,277954.781782415,90.4376012965964,90.3603731980956,"90%","DRC (Middle, PlusPlus)"
"DRC",141,"obv_50",47.6,204879.801776874,426,902,396366.651439504,47.2283813747228,48.3105349471753,"50%","DRC (Middle, PlusPlus)"
"DRC",141,"obv_60",43.8,154126.017436636,648,1086,378166.115982994,59.6685082872928,59.2438320297403,"60%","DRC (Middle, PlusPlus)"
"DRC",141,"obv_70",23.2,66310.0858227371,544,776,224172.99714147,70.1030927835052,70.4201279064444,"70%","DRC (Middle, PlusPlus)"
"DRC",141,"obv_80",21.8,93698.3619287877,887,1105,462072.525822361,80.2714932126697,79.7221525426056,"80%","DRC (Middle, PlusPlus)"
"DRC",141,"obv_90",9.6,40265.7299250667,849,945,395609.427984347,89.8412698412698,89.8218477425518,"90%","DRC (Middle, PlusPlus)"
"DRC",142,"obv_50",30.8,181170.492248371,310,618,349532.774278881,50.1618122977346,48.16780983639,"50%","DRC (Middle, PlusPlus)"
"DRC",142,"obv_60",19.1,89419.2005733349,279,470,214172.366373643,59.3617021276596,58.2489552282693,"60%","DRC (Middle, PlusPlus)"
"DRC",142,"obv_70",15.6,59088.9464441756,413,569,205854.675139538,72.5834797891037,71.2957957335084,"70%","DRC (Middle, PlusPlus)"
"DRC",142,"obv_80",14.7,32997.1354291639,528,675,168516.719611826,78.2222222222222,80.4190732497214,"80%","DRC (Middle, PlusPlus)"
"DRC",142,"obv_90",9,41840.0033206322,911,1001,434866.561846278,91.008991008991,90.3786570429799,"90%","DRC (Middle, PlusPlus)"
"DRC",145,"obv_50",26.7,136161.023481591,270,537,265059.091255522,50.2793296089385,48.6299365033555,"50%","DRC (Middle, PlusPlus)"
"DRC",145,"obv_60",24,118381.502242926,383,623,295985.64208172,61.4767255216693,60.0043091920517,"60%","DRC (Middle, PlusPlus)"
"DRC",145,"obv_70",22.3,124977.719885083,490,713,385309.352252217,68.7237026647966,67.5643170469232,"70%","DRC (Middle, PlusPlus)"
"DRC",145,"obv_80",6.8,23129.9287648982,279,347,112714.963952913,80.4034582132565,79.4792741320835,"80%","DRC (Middle, PlusPlus)"
"DRC",145,"obv_90",2.4,10768.692978998,196,220,86125.7001390933,89.0909090909091,87.4965394050713,"90%","DRC (Middle, PlusPlus)"
"DRC",149,"obv_50",13.8,39438.5152859607,163,301,85351.0557870185,54.1528239202658,53.792586486131,"50%","DRC (Middle, PlusPlus)"
"DRC",149,"obv_60",18.5,92383.5475174478,290,475,245031.529641131,61.0526315789474,62.2972816385095,"60%","DRC (Middle, PlusPlus)"
"DRC",149,"obv_70",14.6,53966.9746324206,349,495,190958.703663091,70.5050505050505,71.7389290997521,"70%","DRC (Middle, PlusPlus)"
"DRC",149,"obv_80",5.6,16615.2819247387,216,272,92623.6514298871,79.4117647058823,82.0615127257038,"80%","DRC (Middle, PlusPlus)"
"DRC",149,"obv_90",7.5,39559.4303456176,653,728,341309.63760324,89.6978021978022,88.4095185171408,"90%","DRC (Middle, PlusPlus)"
"DRC",153,"obv_50",31,148894.989580391,269,579,287305.175085339,46.4594127806563,48.1753193146748,"50%","DRC (Middle, PlusPlus)"
"DRC",153,"obv_60",13.6,81152.1582363682,271,407,214387.729674934,66.5847665847666,62.1470135630358,"60%","DRC (Middle, PlusPlus)"
"DRC",153,"obv_70",18.5,122819.549510255,542,727,434581.463678217,74.5529573590096,71.738428861937,"70%","DRC (Middle, PlusPlus)"
"DRC",153,"obv_80",9.3,51280.5131634203,465,558,280912.684427192,83.3333333333333,81.7450346651359,"80%","DRC (Middle, PlusPlus)"
"DRC",153,"obv_90",8,30078.3614657415,631,711,255165.873004297,88.7482419127989,88.2122318664318,"90%","DRC (Middle, PlusPlus)"
"DRC",154,"obv_50",49,157861.428267897,449,939,316568.881145019,47.8168264110756,50.133624095673,"50%","DRC (Middle, PlusPlus)"
"DRC",154,"obv_60",5.4,19449.9241448911,115,169,54504.1827417846,68.0473372781065,64.3148045407162,"60%","DRC (Middle, PlusPlus)"
"DRC",154,"obv_70",10.2,50469.7528399137,264,366,181661.533369593,72.1311475409836,72.2176996396742,"70%","DRC (Middle, PlusPlus)"
"DRC",154,"obv_80",14.2,56306.2171108775,542,684,267215.680796987,79.2397660818714,78.928550546532,"80%","DRC (Middle, PlusPlus)"
"DRC",154,"obv_90",1.5,7750.46434034626,260,275,118169.914211629,94.5454545454545,93.441254153349,"90%","DRC (Middle, PlusPlus)"
"DRC",157,"obv_50",28.1,143129.982264293,262,543,287978.075363327,48.2504604051565,50.298305840223,"50%","DRC (Middle, PlusPlus)"
"DRC",157,"obv_60",13.5,72715.1492685593,235,370,186596.918094478,63.5135135135135,61.0308948233849,"60%","DRC (Middle, PlusPlus)"
"DRC",157,"obv_70",17.3,93193.1504836141,390,563,306669.770574644,69.2717584369449,69.6112367681409,"70%","DRC (Middle, PlusPlus)"
"DRC",157,"obv_80",14.5,68405.3174457796,644,789,369933.413503887,81.6223067173638,81.5087486156314,"80%","DRC (Middle, PlusPlus)"
"DRC",157,"obv_90",6.8,38891.0231514172,611,679,378310.747812189,89.9852724594993,89.7198207092111,"90%","DRC (Middle, PlusPlus)"
"DRC",158,"obv_50",33.1,110109.444296534,329,660,217678.109486266,49.8484848484849,49.4163907632239,"50%","DRC (Middle, PlusPlus)"
"DRC",158,"obv_60",35.3,201063.661109807,588,941,532168.710851616,62.4867162592986,62.2180603613373,"60%","DRC (Middle, PlusPlus)"
"DRC",158,"obv_70",37.3,180456.96222144,813,1186,602779.97418724,68.5497470489039,70.0625485336072,"70%","DRC (Middle, PlusPlus)"
"DRC",158,"obv_80",17,60216.8489106974,615,785,287669.587215924,78.343949044586,79.0673565831279,"80%","DRC (Middle, PlusPlus)"
"DRC",158,"obv_90",13.9,49926.9588963643,1094,1233,526967.074485393,88.7266828872668,90.5256018233928,"90%","DRC (Middle, PlusPlus)"
"DRC",161,"obv_50",67.8,282594.59098503,704,1382,571807.639633847,50.9406657018813,50.5787311330804,"50%","DRC (Middle, PlusPlus)"
"DRC",161,"obv_60",22.6,118869.774529331,324,550,298900.655034927,58.9090909090909,60.2310090235699,"60%","DRC (Middle, PlusPlus)"
"DRC",161,"obv_70",22.1,91395.3467725262,553,774,310256.78204722,71.4470284237726,70.5420309688456,"70%","DRC (Middle, PlusPlus)"
"DRC",161,"obv_80",14.2,64750.3014757721,562,704,346129.737352502,79.8295454545455,81.2930544566792,"80%","DRC (Middle, PlusPlus)"
"DRC",161,"obv_90",8,35821.4678995777,728,808,347859.319760447,90.0990099009901,89.7023118643922,"90%","DRC (Middle, PlusPlus)"
"DRC",162,"obv_50",17.8,91370.8328826198,154,332,180980.381750375,46.3855421686747,49.5134047133093,"50%","DRC (Middle, PlusPlus)"
"DRC",162,"obv_60",24.6,97693.320718511,353,599,241446.895871288,58.9315525876461,59.5383819841735,"60%","DRC (Middle, PlusPlus)"
"DRC",162,"obv_70",6.8,28382.4050989373,202,270,99339.4638191363,74.8148148148148,71.4288722650929,"70%","DRC (Middle, PlusPlus)"
"DRC",162,"obv_80",15.6,54921.8269798262,569,725,272717.940037385,78.4827586206897,79.8613076307715,"80%","DRC (Middle, PlusPlus)"
"DRC",162,"obv_90",9.7,51010.3211388025,915,1012,519975.384479021,90.4150197628458,90.1898584699522,"90%","DRC (Middle, PlusPlus)"
"DRC",165,"obv_50",52.8,305012.542783465,537,1065,627944.963537679,50.4225352112676,51.4268669239572,"50%","DRC (Middle, PlusPlus)"
"DRC",165,"obv_60",28.5,94232.8740709304,437,722,255517.081708131,60.5263157894737,63.1207144974482,"60%","DRC (Middle, PlusPlus)"
"DRC",165,"obv_70",21.4,76181.3289426839,543,757,254273.177791167,71.7305151915456,70.0395733421591,"70%","DRC (Middle, PlusPlus)"
"DRC",165,"obv_80",23.8,110144.776704506,897,1135,556507.955491138,79.0308370044053,80.2078702347931,"80%","DRC (Middle, PlusPlus)"
"DRC",165,"obv_90",9.8,45447.4500509238,783,881,403353.759427489,88.8762769580023,88.7326077943513,"90%","DRC (Middle, PlusPlus)"
"DRC",169,"obv_50",14.4,61547.0975945521,185,329,137171.467391274,56.2310030395137,55.1312683570027,"50%","DRC (Middle, PlusPlus)"
"DRC",169,"obv_60",49.3,176165.484016144,717,1210,430932.974034201,59.2561983471074,59.1199804538135,"60%","DRC (Middle, PlusPlus)"
"DRC",169,"obv_70",19.9,108084.612274032,545,744,380871.585556527,73.252688172043,71.6217705985864,"70%","DRC (Middle, PlusPlus)"
"DRC",169,"obv_80",5.8,21314.7258830997,217,275,101030.166228714,78.9090909090909,78.9026122803293,"80%","DRC (Middle, PlusPlus)"
"DRC",169,"obv_90",5.5,22880.2131134457,536,591,241968.708384414,90.6937394247039,90.5441438001578,"90%","DRC (Middle, PlusPlus)"
"DRC",170,"obv_50",17,45868.8115572161,176,346,91561.7228512477,50.8670520231214,49.9039444334888,"50%","DRC (Middle, PlusPlus)"
"DRC",170,"obv_60",27.4,122686.254225626,419,693,302965.473517694,60.4617604617605,59.5048726836323,"60%","DRC (Middle, PlusPlus)"
"DRC",170,"obv_70",8.3,32393.8063054525,207,290,113438.214224974,71.3793103448276,71.4436563315355,"70%","DRC (Middle, PlusPlus)"
"DRC",170,"obv_80",11.3,56229.2355759518,477,590,292457.727657962,80.8474576271186,80.7735510953181,"80%","DRC (Middle, PlusPlus)"
"DRC",170,"obv_90",4.9,25835.9740056733,464,513,242219.691987801,90.448343079922,89.333660779746,"90%","DRC (Middle, PlusPlus)"
"DRC",173,"obv_50",34.5,115190.377373753,340,685,231310.927824466,49.6350364963504,50.2010655280552,"50%","DRC (Middle, PlusPlus)"
"DRC",173,"obv_60",28.5,154405.146878404,421,706,386732.408555471,59.6317280453258,60.0744226595489,"60%","DRC (Middle, PlusPlus)"
"DRC",173,"obv_70",26.4,99951.9536430717,561,825,309259.956770109,68,67.680279501115,"70%","DRC (Middle, PlusPlus)"
"DRC",173,"obv_80",13.4,53902.8427811245,569,703,287395.087090176,80.9388335704125,81.2443409082315,"80%","DRC (Middle, PlusPlus)"
"DRC",173,"obv_90",6,33669.3906327597,694,754,337853.088010619,92.0424403183024,90.0343102290362,"90%","DRC (Middle, PlusPlus)"
"DRC",174,"obv_50",14.7,67428.8573229058,140,287,135192.039739254,48.780487804878,50.1236482170427,"50%","DRC (Middle, PlusPlus)"
"DRC",174,"obv_60",25.2,85437.869364178,342,594,221366.197322512,57.5757575757576,61.4042837625736,"60%","DRC (Middle, PlusPlus)"
"DRC",174,"obv_70",15.9,72677.4007613791,393,552,241839.028552508,71.195652173913,69.9480265049115,"70%","DRC (Middle, PlusPlus)"
"DRC",174,"obv_80",10.5,32825.7456746494,381,486,161292.241225103,78.3950617283951,79.6482797775517,"80%","DRC (Middle, PlusPlus)"
"DRC",174,"obv_90",6.2,38072.5221145695,637,699,339023.6287093,91.1301859799714,88.7699502658514,"90%","DRC (Middle, PlusPlus)"
"DRC",177,"obv_50",31.5,142809.98078733,287,602,283950.34949873,47.6744186046512,49.7060028137175,"50%","DRC (Middle, PlusPlus)"
"DRC",177,"obv_60",19.6,71544.7359666665,289,485,192997.175055748,59.5876288659794,62.9296460189116,"60%","DRC (Middle, PlusPlus)"
"DRC",177,"obv_70",7.7,34662.9899513235,215,292,129652.08257971,73.6301369863014,73.2646099764632,"70%","DRC (Middle, PlusPlus)"
"DRC",177,"obv_80",13.3,60028.777271925,628,761,333938.259210898,82.5229960578187,82.0239892806011,"80%","DRC (Middle, PlusPlus)"
"DRC",177,"obv_90",5.2,16604.4690266922,431,483,157331.758655974,89.2339544513458,89.446206431214,"90%","DRC (Middle, PlusPlus)"
"DRC",178,"obv_50",47.7,191982.680616025,452,929,370106.590666512,48.6544671689989,48.1277325350271,"50%","DRC (Middle, PlusPlus)"
"DRC",178,"obv_60",38.5,194815.154213931,559,944,492734.613746264,59.2161016949153,60.462458130808,"60%","DRC (Middle, PlusPlus)"
"DRC",178,"obv_70",13.7,48914.5085715241,388,525,170914.884418972,73.9047619047619,71.3807789545014,"70%","DRC (Middle, PlusPlus)"
"DRC",178,"obv_80",26.1,97406.7543106497,1068,1329,519824.143516381,80.3611738148984,81.2615948055556,"80%","DRC (Middle, PlusPlus)"
"DRC",178,"obv_90",10,34593.6596693478,991,1091,365562.603145232,90.8340971585701,90.536871285052,"90%","DRC (Middle, PlusPlus)"
"DRC",181,"obv_50",30.6,116762.318557243,307,613,229717.053877253,50.0815660685155,49.1712449787756,"50%","DRC (Middle, PlusPlus)"
"DRC",181,"obv_60",36.3,149692.811101741,548,911,371336.488079507,60.1536772777168,59.6880953240204,"60%","DRC (Middle, PlusPlus)"
"DRC",181,"obv_70",14.7,41629.116354634,314,461,127697.001320239,68.1127982646421,67.400083068328,"70%","DRC (Middle, PlusPlus)"
"DRC",181,"obv_80",10.5,63872.9249763298,576,681,359027.369189392,84.5814977973568,82.2094551954238,"80%","DRC (Middle, PlusPlus)"
"DRC",181,"obv_90",8.8,31725.2430142565,1034,1122,388121.911167881,92.156862745098,91.8259592923282,"90%","DRC (Middle, PlusPlus)"
"DRC",185,"obv_50",24,131796.451085288,268,508,265040.541479738,52.755905511811,50.2730977119726,"50%","DRC (Middle, PlusPlus)"
"DRC",185,"obv_60",27,134094.82483543,393,663,336033.565466421,59.2760180995475,60.0948123592046,"60%","DRC (Middle, PlusPlus)"
"DRC",185,"obv_70",21,96140.7200317828,590,800,340566.926290074,73.75,71.770388546216,"70%","DRC (Middle, PlusPlus)"
"DRC",185,"obv_80",7.7,37394.800276901,323,400,178099.802815864,80.75,79.0034577884608,"80%","DRC (Middle, PlusPlus)"
"DRC",185,"obv_90",6.2,28828.796698203,606,668,291688.104161537,90.7185628742515,90.1165675641549,"90%","DRC (Middle, PlusPlus)"
"DRC",189,"obv_50",12,57162.6977253481,114,234,105060.061471735,48.7179487179487,45.5904585200275,"50%","DRC (Middle, PlusPlus)"
"DRC",189,"obv_60",13.3,66832.7410725604,215,348,161352.930593045,61.7816091954023,58.5797786089663,"60%","DRC (Middle, PlusPlus)"
"DRC",189,"obv_70",12.8,45740.8884255117,304,432,142993.077998964,70.3703703703704,68.0118163301281,"70%","DRC (Middle, PlusPlus)"
"DRC",189,"obv_80",8.4,41059.9301244363,279,363,177509.577309577,76.8595041322314,76.8688930779054,"80%","DRC (Middle, PlusPlus)"
"DRC",189,"obv_90",3.5,17656.3312391224,378,413,217481.902256329,91.5254237288136,91.8814710300298,"90%","DRC (Middle, PlusPlus)"
"DRC",193,"obv_50",43.7,189265.86470165,407,844,368464.496035323,48.2227488151659,48.6338937026091,"50%","DRC (Middle, PlusPlus)"
"DRC",193,"obv_60",26.6,141035.210597733,441,707,385741.235061096,62.3762376237624,63.4378703185841,"60%","DRC (Middle, PlusPlus)"
"DRC",193,"obv_70",13.4,87126.5761860461,315,449,284341.891013749,70.1559020044543,69.3585155970447,"70%","DRC (Middle, PlusPlus)"
"DRC",193,"obv_80",11.6,45054.865327002,451,567,241311.440290433,79.5414462081129,81.3291631458601,"80%","DRC (Middle, PlusPlus)"
"DRC",193,"obv_90",5.9,27462.8645530818,607,666,314870.87513623,91.1411411411411,91.2780549991485,"90%","DRC (Middle, PlusPlus)"
"DRC",197,"obv_50",40.3,159263.91829214,391,794,319913.239955361,49.2443324937028,50.2165279829111,"50%","DRC (Middle, PlusPlus)"
"DRC",197,"obv_60",36.5,157096.34867929,543,908,378440.228679989,59.8017621145374,58.4884648158979,"60%","DRC (Middle, PlusPlus)"
"DRC",197,"obv_70",33.7,150478.989372843,794,1131,499313.534156408,70.2033598585323,69.8628258440705,"70%","DRC (Middle, PlusPlus)"
"DRC",197,"obv_80",8.3,43682.8294526348,315,398,202462.312834444,79.1457286432161,78.4242169117396,"80%","DRC (Middle, PlusPlus)"
"DRC",197,"obv_90",7,21605.7368847143,542,612,190607.197462074,88.562091503268,88.6647843458202,"90%","DRC (Middle, PlusPlus)"
"WestAfrica",1,"obv_50",145.6,570424.446723761,1475,2931,1158220.64024536,50.3241214602525,50.7499325341914,"50%","West Africa (Worst)"
"WestAfrica",1,"obv_60",120.4,501631.268106917,1772,2976,1216474.14251933,59.5430107526882,58.7635075359649,"60%","West Africa (Worst)"
"WestAfrica",1,"obv_70",47.5,370979.042460338,1195,1670,1273657.43421168,71.5568862275449,70.872933922774,"70%","West Africa (Worst)"
"WestAfrica",1,"obv_80",44.1,202671.060200094,1838,2279,1019298.38273347,80.6494076349276,80.1166112265783,"80%","West Africa (Worst)"
"WestAfrica",1,"obv_90",35.3,161129.506691002,3488,3841,1694369.17193158,90.8096849778703,90.4902951871277,"90%","West Africa (Worst)"
